Implementation smell,Namespace,Class,File,Method,Description
Complex Method,Mikkelhm.Web.Controllers,AdminController,C:\repos\mikkelhm_Mikkelhm-Blog\Mikkelhm.Web\Controllers\AdminController.cs,ImportData,Cyclomatic complexity of the method is 8
Long Statement,Mikkelhm.Web.Controllers,AdminController,C:\repos\mikkelhm_Mikkelhm-Blog\Mikkelhm.Web\Controllers\AdminController.cs,SaveAndPublishAllBlogPosts,The length of the statement  "			//child.SetTags("looslyDefinedCategories"' Umbraco.TagQuery.GetTagsForEntity(child.Id' "Loosly").Select(x => x.Text)' true' "Loosly"); " is 134.
Long Statement,Mikkelhm.Web.Controllers,AdminController,C:\repos\mikkelhm_Mikkelhm-Blog\Mikkelhm.Web\Controllers\AdminController.cs,SaveAndPublishAllBlogPosts,The length of the statement  "			//child.SetTags("generalCategories"' Umbraco.TagQuery.GetTagsForEntity(child.Id' "General").Select(x => x.Text)' true' "General"); " is 130.
