Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Hrms.DependencyInjection,ComposeApplicationLayer,C:\repos\ganesansays_HRMS\HRMS.DependencyInjection\Composers\ComposeApplicationLayer.cs,AddBinding,The length of the statement  "	Kernel.RegisterType (typeof(T)' new InjectionFactory (ctx => GetWCFImplementation<T> (endPointConfigurationName' out factory))); " is 128.
Long Statement,Hrms.DependencyInjection,ComposeBusinessOperations,C:\repos\ganesansays_HRMS\HRMS.DependencyInjection\Composers\ComposeBusinessOperations.cs,Compose,The length of the statement  "	/*container.RegisterType(typeof(IReferenceOperations)' typeof(ReferenceOperations)' new InjectionConstructor(container.Resolve(typeof(IReferenceRepository))));*/} " is 162.
