Implementation smell,Namespace,Class,File,Method,Description
Long Statement,ContactSegmentSample,ContactSegmentHelper,C:\repos\fredsakr_eloqua-samples\segment-helper\ContactSegmentSample\ContactSegmentHelper.cs,SearchSegments,The length of the statement  "            IRestResponse<RequestObjectList<ContactSegment>> response = _client.Execute<RequestObjectList<ContactSegment>>(request); " is 120.
Long Statement,ContactSegmentSample,ContactSegmentHelper,C:\repos\fredsakr_eloqua-samples\segment-helper\ContactSegmentSample\ContactSegmentHelper.cs,DeleteContactSegment,The length of the statement  "            RestRequest request = new RestRequest(Method.DELETE) { Resource = "/assets/contact/segment" + id' RequestFormat = DataFormat.Json }; " is 132.
