Implementation smell,Namespace,Class,File,Method,Description
Long Method,Microsoft.Research.Dryad.LocalScheduler,LocalScheduler,D:\research\architectureSmells\repos\MicrosoftResearch_Dryad\LocalScheduler\LocalScheduler.cs,ScheduleProcessInternal,The method has 117 lines of code.
Complex Method,Microsoft.Research.Dryad.LocalScheduler,LocalScheduler,D:\research\architectureSmells\repos\MicrosoftResearch_Dryad\LocalScheduler\LocalScheduler.cs,ScheduleProcessInternal,Cyclomatic complexity of the method is 16
Complex Method,Microsoft.Research.Dryad.LocalScheduler,ProcessQueue,D:\research\architectureSmells\repos\MicrosoftResearch_Dryad\LocalScheduler\Queues.cs,AddWaiter,Cyclomatic complexity of the method is 8
Long Parameter List,Microsoft.Research.Dryad.LocalScheduler,Computer,D:\research\architectureSmells\repos\MicrosoftResearch_Dryad\LocalScheduler\Computer.cs,Computer,The method has 9 parameters. Parameters: n' host' rn' rack' cluster' pServer' fServer' directory' log
Long Parameter List,Microsoft.Research.Dryad.LocalScheduler,LocalScheduler,D:\research\architectureSmells\repos\MicrosoftResearch_Dryad\LocalScheduler\LocalScheduler.cs,AddComputer,The method has 6 parameters. Parameters: computerName' hostName' rackName' processServer' fileServer' localDirectory
Long Statement,Microsoft.Research.Dryad.LocalScheduler,Computer,D:\research\architectureSmells\repos\MicrosoftResearch_Dryad\LocalScheduler\Computer.cs,PostRequest,The length of the statement  "                string error = "Post " + uri + " failed message " + e.Message + " status " + e.Response.StatusCode + ": " + e.Response.StatusDescription; " is 137.
Long Statement,Microsoft.Research.Dryad.LocalScheduler,LocalScheduler,D:\research\architectureSmells\repos\MicrosoftResearch_Dryad\LocalScheduler\LocalScheduler.cs,ScheduleProcessInternal,The length of the statement  "            var rackAffinities = allAffinities.Where(a => a.level == ClusterInterface.AffinityResourceLevel.Rack).Select(a => a.locality).Distinct(); " is 137.
Long Statement,Microsoft.Research.Dryad.LocalScheduler,PeloponneseInterface,D:\research\architectureSmells\repos\MicrosoftResearch_Dryad\LocalScheduler\PeloponneseInterface.cs,Initialize,The length of the statement  "            string registration = String.Format("{0}register?guid={1}&group={2}&identifier={3}"' serverAddress' jobGuid' groupName' procIdentifier); " is 136.
Long Statement,Microsoft.Research.Dryad.LocalScheduler,PeloponneseInterface,D:\research\architectureSmells\repos\MicrosoftResearch_Dryad\LocalScheduler\PeloponneseInterface.cs,Initialize,The length of the statement  "                logger.Log("Server registration failed message " + e.Message + " status " + e.Response.StatusCode + ": " + e.Response.StatusDescription); " is 137.
Long Statement,Microsoft.Research.Dryad.LocalScheduler,PeloponneseInterface,D:\research\architectureSmells\repos\MicrosoftResearch_Dryad\LocalScheduler\PeloponneseInterface.cs,CommandLoop,The length of the statement  "            request.Timeout = 30 * 1000; // if this doesn't return quickly we will get an exception and fail to do the clean shutdown " is 121.
Long Statement,Microsoft.Research.Dryad.LocalScheduler,PeloponneseInterface,D:\research\architectureSmells\repos\MicrosoftResearch_Dryad\LocalScheduler\PeloponneseInterface.cs,CommandLoop,The length of the statement  "                logger.Log("Server shutdown initiation failed message " + e.Message + " status " + e.Response.StatusCode + ": " + e.Response.StatusDescription); " is 144.
Magic Number,Microsoft.Research.Dryad.LocalScheduler,Computer,D:\research\architectureSmells\repos\MicrosoftResearch_Dryad\LocalScheduler\Computer.cs,PostRequest,The following statement contains a magic number: request.Timeout = 30 * 1000;
Magic Number,Microsoft.Research.Dryad.LocalScheduler,Computer,D:\research\architectureSmells\repos\MicrosoftResearch_Dryad\LocalScheduler\Computer.cs,PostRequest,The following statement contains a magic number: request.Timeout = 30 * 1000;
Magic Number,Microsoft.Research.Dryad.LocalScheduler,Computer,D:\research\architectureSmells\repos\MicrosoftResearch_Dryad\LocalScheduler\Computer.cs,CommandLoop,The following statement contains a magic number: Task<string> timeout = Task.Delay(10000).ContinueWith((t) => null as string);
Magic Number,Microsoft.Research.Dryad.LocalScheduler,PeloponneseInterface,D:\research\architectureSmells\repos\MicrosoftResearch_Dryad\LocalScheduler\PeloponneseInterface.cs,Initialize,The following statement contains a magic number: request.Timeout = 30 * 1000;
Magic Number,Microsoft.Research.Dryad.LocalScheduler,PeloponneseInterface,D:\research\architectureSmells\repos\MicrosoftResearch_Dryad\LocalScheduler\PeloponneseInterface.cs,Initialize,The following statement contains a magic number: request.Timeout = 30 * 1000;
Magic Number,Microsoft.Research.Dryad.LocalScheduler,PeloponneseInterface,D:\research\architectureSmells\repos\MicrosoftResearch_Dryad\LocalScheduler\PeloponneseInterface.cs,GetStatus,The following statement contains a magic number: int reasonableNumber = Math.Max(1' (targetNumberOfWorkers * 3) / 4);
Magic Number,Microsoft.Research.Dryad.LocalScheduler,PeloponneseInterface,D:\research\architectureSmells\repos\MicrosoftResearch_Dryad\LocalScheduler\PeloponneseInterface.cs,GetStatus,The following statement contains a magic number: int reasonableNumber = Math.Max(1' (targetNumberOfWorkers * 3) / 4);
Magic Number,Microsoft.Research.Dryad.LocalScheduler,PeloponneseInterface,D:\research\architectureSmells\repos\MicrosoftResearch_Dryad\LocalScheduler\PeloponneseInterface.cs,GetStatus,The following statement contains a magic number: int nearlyAll = targetNumberOfWorkers - 3;
Magic Number,Microsoft.Research.Dryad.LocalScheduler,PeloponneseInterface,D:\research\architectureSmells\repos\MicrosoftResearch_Dryad\LocalScheduler\PeloponneseInterface.cs,GetStatus,The following statement contains a magic number: request.Timeout = 60 * 1000;
Magic Number,Microsoft.Research.Dryad.LocalScheduler,PeloponneseInterface,D:\research\architectureSmells\repos\MicrosoftResearch_Dryad\LocalScheduler\PeloponneseInterface.cs,GetStatus,The following statement contains a magic number: request.Timeout = 60 * 1000;
Magic Number,Microsoft.Research.Dryad.LocalScheduler,PeloponneseInterface,D:\research\architectureSmells\repos\MicrosoftResearch_Dryad\LocalScheduler\PeloponneseInterface.cs,CommandLoop,The following statement contains a magic number: request.Timeout = 30 * 1000;
Magic Number,Microsoft.Research.Dryad.LocalScheduler,PeloponneseInterface,D:\research\architectureSmells\repos\MicrosoftResearch_Dryad\LocalScheduler\PeloponneseInterface.cs,CommandLoop,The following statement contains a magic number: request.Timeout = 30 * 1000;
Magic Number,Microsoft.Research.Dryad.LocalScheduler,ProcessQueue,D:\research\architectureSmells\repos\MicrosoftResearch_Dryad\LocalScheduler\Queues.cs,CleanProcessQueue,The following statement contains a magic number: await Task.Delay(1000);
Magic Number,Microsoft.Research.Dryad.LocalScheduler,ProcessQueue,D:\research\architectureSmells\repos\MicrosoftResearch_Dryad\LocalScheduler\Queues.cs,CleanWaiterQueue,The following statement contains a magic number: await Task.Delay(1000);
