Method,LOC,CC,PC
SystemFileEnumerator:EnumerateFiles,3,1,1
SystemFileEnumerator:EnumerateDirectories,3,1,1
WpfDispatcher:WpfDispatcher,2,1,0
WpfDispatcher:WpfDispatcher,3,1,1
WpfDispatcher:Dispatch,8,2,1
WpfDispatcher:Dispatch,6,2,1
WpfDispatcher:DispatchRequired,3,1,0
ImageInspectView:ImageInspectView,7,1,0
ImageInspectView:ImageMouseMove,6,2,2
ImageInspectView:ImageMouseLeftButtonUp,3,1,2
ImageInspectView:ImageMouseLeftButtonDown,6,1,2
ImportImagesView:ImportImagesView,4,1,1
ImportImagesView:TryImport,3,1,0
ImportImagesView:UserControlLoaded,8,1,2
SelectDriveView:SelectDriveView,3,1,0
SelectImagesView:SelectImagesView,3,1,0
SelectImagesView:CommandBinding_Executed,3,1,2
SelectPatientView:SelectPatientView,3,1,0
SelectPatientView:UserControlLoaded,8,1,2
ShellWindow:ShellWindow,5,1,0
ShellWindow:ErrorChangedHandler,18,5,3
ShellWindow:ValidationSourceUnloaded,12,3,3
App:App,5,1,0
App:OnStartup,23,1,1
App:OnExit,5,1,1
App:AppDispatcherUnhandledException,5,1,2
App:AppDomainUnhandledException,4,1,2
App:HandleException,9,3,2
Resources:Resources,2,1,0
