Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,websocket-sharp,WebSocketSharp,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: WebSocketSharp' WebSocketSharp.Net,WebSocketSharp.Ext' WebSocketSharp.WebSocket' WebSocketSharp.Net.HttpListener' WebSocketSharp.Net.HttpListenerContext
Cyclic Dependency,websocket-sharp,WebSocketSharp,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: WebSocketSharp' WebSocketSharp.Net.WebSockets' WebSocketSharp.Net,WebSocketSharp.Ext' WebSocketSharp.WebSocket' WebSocketSharp.Net.WebSockets.HttpListenerWebSocketContext' WebSocketSharp.Net.HttpListener' WebSocketSharp.Net.HttpListenerContext
Cyclic Dependency,websocket-sharp,WebSocketSharp,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: WebSocketSharp' WebSocketSharp.Net' WebSocketSharp.Net.WebSockets' WebSocketSharp.Net,WebSocketSharp.Ext' WebSocketSharp.WebSocket' WebSocketSharp.Net.HttpListener' WebSocketSharp.Net.HttpListenerContext' WebSocketSharp.Net.WebSockets.HttpListenerWebSocketContext
Cyclic Dependency,websocket-sharp,WebSocketSharp,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: WebSocketSharp' WebSocketSharp.Net.WebSockets' WebSocketSharp.Net' WebSocketSharp.Net.WebSockets' WebSocketSharp.Net,WebSocketSharp.Ext' WebSocketSharp.WebSocket' WebSocketSharp.Net.WebSockets.HttpListenerWebSocketContext' WebSocketSharp.Net.HttpListener' WebSocketSharp.Net.HttpListenerContext
Cyclic Dependency,websocket-sharp,WebSocketSharp.Net.WebSockets,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: WebSocketSharp.Net.WebSockets' WebSocketSharp.Net,WebSocketSharp.Net.WebSockets.HttpListenerWebSocketContext' WebSocketSharp.Net.HttpListener' WebSocketSharp.Net.HttpListenerContext
Unstable Dependency,websocket-sharp,WebSocketSharp,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): WebSocketSharp.Net.WebSockets,WebSocketSharp.WebSocketContext' WebSocketSharp.HttpListenerWebSocketContext' WebSocketSharp.TcpListenerWebSocketContext
Unstable Dependency,websocket-sharp,WebSocketSharp.Net,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): WebSocketSharp' WebSocketSharp.Net.WebSockets,WebSocketSharp.Net.Logger' WebSocketSharp.Net.HttpListenerWebSocketContext
God Component,websocket-sharp,WebSocketSharp.Net,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 42,WebSocketSharp.Net.AuthenticationSchemes' WebSocketSharp.Net.HttpStatusCode' WebSocketSharp.Net.HttpHeaderType' WebSocketSharp.Net.InputState' WebSocketSharp.Net.LineState' WebSocketSharp.Net.InputChunkState' WebSocketSharp.Net.HttpRequestHeader' WebSocketSharp.Net.HttpResponseHeader' WebSocketSharp.Net.HttpVersion' WebSocketSharp.Net.HttpBasicIdentity' WebSocketSharp.Net.ReadBufferState' WebSocketSharp.Net.QueryStringCollection' WebSocketSharp.Net.HttpDigestIdentity
Feature Concentration,websocket-sharp,WebSocketSharp.Server,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [WebSocketServer' WebSocketServiceHost' WebSocketSessionManager' ServerState' WebSocketServiceManager' WebSocketBehavior' WebSocketServiceHost<TBehavior>' HttpServer' IWebSocketSession]' [HttpRequestEventArgs]. LCC (Lack of Component Cohesion) = 0.2,WebSocketSharp.Server.HttpRequestEventArgs
Scattered Functionality,websocket-sharp,WebSocketSharp.Server,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: WebSocketSharp.Net' WebSocketSharp,WebSocketSharp.Net.EndPointListener' WebSocketSharp.Logger' WebSocketSharp.Net.HttpListener' WebSocketSharp.Ext' WebSocketSharp.Net.HttpListenerContext' WebSocketSharp.Net.HttpConnection
