Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,OleViewDotNet,OleViewDotNet,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: OleViewDotNet' OleViewDotNet.InterfaceViewers,OleViewDotNet.ConfigureSymbolsForm' OleViewDotNet.COMUtilities' OleViewDotNet.InterfaceViewers.ITypeViewerFactory
Unstable Dependency,OleViewDotNet,OleViewDotNet,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): OleViewDotNet.InterfaceViewers,OleViewDotNet.InterfaceViewers' OleViewDotNet.ITypeViewerFactory
God Component,OleViewDotNet,OleViewDotNet,The tool detected the smell in this component because the component contains high number of LOC (Lines Of Code). The total LOC of the component: 27656,OleViewDotNet.PropertiesControl
Feature Concentration,OleViewDotNet,OleViewDotNet.InterfaceViewers,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ITypeViewerFactory' BaseTypeViewerFactory' GenericTypeViewerFactory<T>' InstanceTypeViewerFactory' InterfaceViewers' ClassFactoryViewerFactory' ElevatedFactoryServerViewerFactory' PersistStreamViewerFactory' PersistStreamInitViewerFactory]' [MonikerViewerFactory]' [PersistFileViewerFactory]' [PersistStorageViewerFactory]' [PersistPropertyBagViewerFactory]' [PersistMonikerViewerFactory]. LCC (Lack of Component Cohesion) = 0.43,OleViewDotNet.InterfaceViewers.MonikerViewerFactory' OleViewDotNet.InterfaceViewers.PersistFileViewerFactory' OleViewDotNet.InterfaceViewers.PersistStorageViewerFactory' OleViewDotNet.InterfaceViewers.PersistPropertyBagViewerFactory' OleViewDotNet.InterfaceViewers.PersistMonikerViewerFactory
