Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Authentication,0,5,3,0,1,142,72,0,0,0,7,1
AuthenticationStatus,0,0,0,0,0,5,0,0,0,0,0,2
PostStatus,0,0,0,0,0,7,0,0,0,0,0,3
PostItemType,7,0,0,7,0,10,0,0,0,0,0,7
TumblrResult,0,0,2,0,0,11,0,0,0,0,0,3
HttpHelper,2,4,1,0,2,137,14,0,0,0.25,4,2
FormUpload,1,3,0,0,1,88,8,0,0,0,0,1
TumblrLog,0,0,15,0,0,63,0,0,0,0,0,1
PostItemParameters,19,0,0,19,0,79,0,0,0,0,0,10
UserInformation,0,1,8,0,1,39,1,0,0,0,1,1
Audio,0,1,3,0,0,58,2,0,1,0,2,0
Chat,0,4,2,0,3,51,4,0,1,0,2,0
Link,0,5,3,0,4,67,5,0,1,0,2,0
Photo,0,5,4,0,4,87,6,0,1,0,2,0
PostItemBase,0,3,1,0,2,46,6,7,0,0,7,0
Quote,0,4,2,0,3,49,4,0,1,0,2,0
Text,0,4,2,0,3,53,4,0,1,0,2,1
Video,0,5,4,0,4,87,6,0,1,0,2,0
Settings,1,0,2,0,0,19,0,0,0,0,0,2
