Implementation smell,Namespace,Class,File,Method,Description
Long Method,Telerik.Sitefinity.Frontend.ContentBlock.Mvc.Controllers,ContentBlockController,D:\research\architectureSmells\repos1\Sitefinity_feather-widgets\Telerik.Sitefinity.Frontend.ContentBlock\Mvc\Controllers\ContentBlockController.cs,InitializeCommands,The method has 110 lines of code.
Long Parameter List,Telerik.Sitefinity.Frontend.ContentBlock.Mvc.Models,ContentBlockModel,D:\research\architectureSmells\repos1\Sitefinity_feather-widgets\Telerik.Sitefinity.Frontend.ContentBlock\Mvc\Models\ContentBlockModel.cs,ContentBlockModel,The method has 5 parameters. Parameters: providerName' content' sharedContentId' containerType' wrapperCssClass
Long Identifier,Telerik.Sitefinity.Frontend.ContentBlock.Mvc.Controllers,ContentBlockController,D:\research\architectureSmells\repos1\Sitefinity_feather-widgets\Telerik.Sitefinity.Frontend.ContentBlock\Mvc\Controllers\ContentBlockController.cs,,The length of the parameter IZoneEditorReloaderKeyStringFormat is 34.
Long Statement,Telerik.Sitefinity.Frontend.ContentBlock.Mvc.Controllers,ContentBlockController,D:\research\architectureSmells\repos1\Sitefinity_feather-widgets\Telerik.Sitefinity.Frontend.ContentBlock\Mvc\Controllers\ContentBlockController.cs,InitializeCommands,The length of the statement  "                    RouteHelper.ResolveUrl(string.Format(CultureInfo.InvariantCulture' DesignerTemplate' "NotShareable")' UrlResolveOptions.Rooted)); " is 129.
Long Statement,Telerik.Sitefinity.Frontend.ContentBlock.Mvc.Controllers,ContentBlockController,D:\research\architectureSmells\repos1\Sitefinity_feather-widgets\Telerik.Sitefinity.Frontend.ContentBlock\Mvc\Controllers\ContentBlockController.cs,InitializeCommands,The length of the statement  "                        RouteHelper.ResolveUrl(string.Format(CultureInfo.InvariantCulture' DesignerTemplate' "Share")' UrlResolveOptions.Rooted)); " is 122.
Long Statement,Telerik.Sitefinity.Frontend.ContentBlock.Mvc.Controllers,ContentBlockController,D:\research\architectureSmells\repos1\Sitefinity_feather-widgets\Telerik.Sitefinity.Frontend.ContentBlock\Mvc\Controllers\ContentBlockController.cs,InitializeCommands,The length of the statement  "                        RouteHelper.ResolveUrl(string.Format(CultureInfo.InvariantCulture' DesignerTemplate' "Unshare")' UrlResolveOptions.Rooted)); " is 124.
Long Statement,Telerik.Sitefinity.Frontend.ContentBlock.Mvc.Controllers,ContentBlockController,D:\research\architectureSmells\repos1\Sitefinity_feather-widgets\Telerik.Sitefinity.Frontend.ContentBlock\Mvc\Controllers\ContentBlockController.cs,InitializeCommands,The length of the statement  "                    RouteHelper.ResolveUrl(string.Format(CultureInfo.InvariantCulture' DesignerTemplate' "UseShared")' UrlResolveOptions.Rooted)); " is 126.
Long Statement,Telerik.Sitefinity.Frontend.ContentBlock.Mvc.Controllers,ContentBlockController,D:\research\architectureSmells\repos1\Sitefinity_feather-widgets\Telerik.Sitefinity.Frontend.ContentBlock\Mvc\Controllers\ContentBlockController.cs,IsWidgetShareable,The length of the statement  "                    links = site.SiteDataSourceLinks.Where(l => l.DataSourceName == "Telerik.Sitefinity.Modules.GenericContent.ContentManager").ToList(); " is 133.
Virtual Method Call from Constructor,Telerik.Sitefinity.Frontend.ContentBlock.Mvc.Models,ContentBlockModel,D:\research\architectureSmells\repos1\Sitefinity_feather-widgets\Telerik.Sitefinity.Frontend.ContentBlock\Mvc\Models\ContentBlockModel.cs,ContentBlockModel,The constructor "ContentBlockModel" calls a virtual method "GetContentHtmlValue".
Empty Catch Block,Telerik.Sitefinity.Frontend.ContentBlock.Mvc.Models,ContentBlockModel,D:\research\architectureSmells\repos1\Sitefinity_feather-widgets\Telerik.Sitefinity.Frontend.ContentBlock\Mvc\Models\ContentBlockModel.cs,GetContentHtmlValue,The method has an empty catch block.
