Method,LOC,CC,PC
EmptyFolder:EmptyFolder,1,1,1
EmptyCollection<T>:Contains,1,1,1
FileFolder:FileFolder,5,1,1
FolderItems:FolderItems,3,1,1
FolderItems:Contains,3,1,1
PageItems:PageItems,3,1,1
PageItems:Contains,3,1,1
FilePage:FilePage,3,1,1
Collection:Contains,0,1,1
FolderExtension:Name,3,1,1
FolderExtension:PathFor,3,1,2
FolderExtension:SubFolder,5,1,2
FolderExtension:Content,5,1,1
StoryTestSuite:StoryTestSuite,4,1,2
StoryTestSuite:SubFolders,3,1,1
StoryTestSuite:TestNames,3,1,1
StoryTestSuite:IsStoryTestFolder,3,1,1
StoryTestSuite:IsStoryTestPage,6,3,1
TestFiles:TestFiles,5,1,3
TestFiles:AddFiles,15,3,3
TestResult:TestResult,23,3,2
App:InitializeComponent,8,1,0
App:Main,5,1,0
MainController:MainController,3,1,1
MainController:Initialize,12,1,0
MainController:SelectTest,3,1,1
MainController:IsExecutable,4,1,2
MainView:ShowResult,0,1,1
MainView:ShowTests,0,1,1
MainWindow:MainWindow,5,1,0
MainWindow:ShowResult,10,1,1
MainWindow:ShowTests,4,1,1
MainWindow:AddTests,18,3,2
MainWindow:MakeBrush,9,1,1
MainWindow:TestTree_OnSelectedItemChanged,6,2,2
MainWindow:InitializeComponent,13,2,0
MainWindow:Connect,18,2,2
Resources:Resources,2,1,0
