Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Microsoft.Extensions.DependencyInjection,IServiceCollectionExtensions,D:\research\architectureSmells\repos\justeat_JustSaying\src\JustSaying.Extensions.DependencyInjection.Microsoft\IServiceCollectionExtensions.cs,AddJustSaying,The length of the statement  "            services.TryAddSingleton<IAwsClientFactoryProxy>((p) => new AwsClientFactoryProxy(p.GetRequiredService<IAwsClientFactory>)); " is 124.
Long Statement,Microsoft.Extensions.DependencyInjection,IServiceCollectionExtensions,D:\research\architectureSmells\repos\justeat_JustSaying\src\JustSaying.Extensions.DependencyInjection.Microsoft\IServiceCollectionExtensions.cs,AddJustSaying,The length of the statement  "            services.TryAddSingleton<IMessageContextAccessor>(serviceProvider => serviceProvider.GetRequiredService<MessageContextAccessor>()); " is 131.
Long Statement,Microsoft.Extensions.DependencyInjection,IServiceCollectionExtensions,D:\research\architectureSmells\repos\justeat_JustSaying\src\JustSaying.Extensions.DependencyInjection.Microsoft\IServiceCollectionExtensions.cs,AddJustSaying,The length of the statement  "            services.TryAddSingleton<IMessageContextReader>(serviceProvider => serviceProvider.GetRequiredService<MessageContextAccessor>()); " is 129.
Long Statement,JustSaying,ServiceProviderResolver,D:\research\architectureSmells\repos\justeat_JustSaying\src\JustSaying.Extensions.DependencyInjection.Microsoft\ServiceProviderResolver.cs,ResolveHandler,The length of the statement  "                throw new NotSupportedException($"{handlers.Length} handlers for message type {typeof(T).FullName} are registered. Only one handler is supported per message type."); " is 165.
