Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
WriteLockDisposable,1,2,0,0,1,23,2,0,0,0,0,1
GenericListTypeConverter,1,5,0,0,4,61,12,0,0,0.6,0,1
AttributeValueType,0,0,0,0,0,14,0,0,0,0,0,5
ProductType,0,0,0,0,0,14,0,0,0,0,0,6
BackInStockSubscription,0,0,6,0,0,48,0,0,1,0,0,6
ProductVariantExtensions,0,1,0,0,1,19,4,0,0,0,1,0
ManufacturerTemplate,0,0,3,0,0,27,0,0,1,0,0,3
CategoryTemplate,0,0,3,0,0,27,0,0,1,0,0,3
ProductTemplate,0,0,3,0,0,27,0,0,1,0,0,3
CatalogSettings,0,1,50,0,1,357,1,0,1,0,0,7
ProductTag,1,0,2,0,0,25,0,0,1,0,1,5
ProductReviewHelpfulness,0,0,4,0,0,34,0,0,1,0,0,1
PriceRange,0,0,2,0,0,20,0,0,0,0,0,0
SpecificationAttributeOptionFilter,0,0,6,0,0,48,0,0,0,0,0,0
ProductReview,1,0,12,0,0,95,0,0,1,0,1,8
ProductSortingEnum,0,0,0,0,0,30,0,0,0,0,0,3
AttributeControlType,0,0,0,0,0,38,0,0,0,0,0,6
BackorderMode,0,0,0,0,0,18,0,0,0,0,0,4
Category,1,0,22,0,0,169,0,0,1,0,1,5
CrossSellProduct,0,0,2,0,0,20,0,0,1,0,0,4
DownloadActivationType,0,0,0,0,0,14,0,0,0,0,0,2
GiftCardType,0,0,0,0,0,14,0,0,0,0,0,4
LowStockActivity,0,0,0,0,0,18,0,0,0,0,0,2
ManageInventoryMethod,0,0,0,0,0,18,0,0,0,0,0,6
Manufacturer,0,0,18,0,0,132,0,0,1,0,0,5
Product,10,0,102,0,0,808,0,0,1,0,10,34
ProductAttribute,0,0,2,0,0,20,0,0,1,0,0,3
ProductCategory,0,0,6,0,0,48,0,0,1,0,0,7
ProductManufacturer,0,0,6,0,0,48,0,0,1,0,0,7
ProductPicture,0,0,5,0,0,41,0,0,1,0,0,7
ProductSpecificationAttribute,0,0,8,0,0,62,0,0,1,0,0,6
ProductVariantAttribute,1,0,10,0,0,85,0,0,1,0,1,8
ProductVariantAttributeCombination,0,0,8,0,0,62,0,0,1,0,0,4
ProductVariantAttributeValue,0,0,12,0,0,94,0,0,1,0,0,8
RecurringProductCyclePeriod,0,0,0,0,0,22,0,0,0,0,0,5
RelatedProduct,0,0,3,0,0,27,0,0,1,0,0,5
SpecificationAttribute,1,0,3,0,0,32,0,0,1,0,1,3
SpecificationAttributeOption,1,0,5,0,0,46,0,0,1,0,1,4
TierPrice,0,0,7,0,0,55,0,0,1,0,0,6
CustomerLoginResults,0,0,0,0,0,30,0,0,0,0,0,2
CustomerExtentions,0,11,0,0,11,138,19,0,0,0,6,0
ExternalAuthenticationSettings,0,1,2,0,1,18,1,0,1,0,0,6
ExternalAuthenticationRecord,0,0,8,0,0,62,0,0,1,0,0,2
SystemCustomerNames,0,0,2,0,0,13,0,0,0,0,0,2
BestCustomerReportLine,0,0,3,0,0,27,0,0,0,0,0,1
UserRegistrationType,0,0,0,0,0,22,0,0,0,0,0,4
CustomerNameFormat,0,0,0,0,0,22,0,0,0,0,0,2
SystemCustomerAttributeNames,0,0,38,0,0,196,0,0,0,0,0,19
CustomerSettings,0,0,42,0,0,299,0,0,1,0,0,8
CustomerRole,1,0,7,0,0,60,0,0,1,0,1,6
RewardPointsSettings,0,0,8,0,0,59,0,0,1,0,0,4
SystemCustomerRoleNames,0,0,5,0,0,28,0,0,0,0,0,6
RewardPointsHistory,0,0,8,0,0,62,0,0,1,0,0,2
PasswordFormat,0,0,0,0,0,6,0,0,0,0,0,9
Customer,6,1,27,0,1,239,1,0,1,1,7,54
Vendor,0,0,6,0,0,48,0,0,1,0,0,6
IStoreContext,0,0,1,0,0,12,0,1,0,0,0,32
Extensions,0,1,0,0,1,7,1,0,0,0,0,0
CollectionTExtensions,0,4,0,0,4,35,6,0,0,0,3,0
BaseEntity,0,5,1,0,3,81,6,91,0,0,0,4
CommonHelper,1,15,1,0,15,259,34,0,0,0,5,23
IPersistentCollection,0,0,4,0,0,19,0,1,0,0,0,1
IWebHelper,0,16,2,0,0,127,16,1,0,0,0,33
PersistentCollection,5,9,9,0,7,133,12,0,1,0.82,0,1
IWorkContext,0,0,7,0,0,53,0,1,0,0,0,51
NopVersion,0,0,1,0,0,11,0,0,0,0,0,2
WebHelper,1,19,2,0,17,523,93,0,1,0.58,6,1
IPagedList,0,0,6,0,0,24,0,1,0,0,0,1
NopException,0,5,0,0,4,44,5,0,0,0,0,38
PagedList,0,3,6,0,3,84,6,0,1,0,0,25
XmlHelper,0,7,0,0,7,93,14,0,0,0,0,1
WidgetSettings,0,1,1,0,1,14,1,0,1,0,0,3
AddressSettings,0,0,16,0,0,115,0,0,1,0,0,3
FulltextSearchMode,0,0,0,0,0,18,0,0,0,0,0,1
GenericAttribute,0,0,5,0,0,41,0,0,1,0,0,2
AdminAreaSettings,0,0,2,0,0,11,0,0,1,0,0,1
CommonSettings,0,0,13,0,0,70,0,0,1,0,0,9
PdfSettings,0,0,4,0,0,31,0,0,1,0,0,2
Address,0,1,15,0,1,129,1,0,1,0,0,14
StoreExtensions,0,2,0,0,2,40,7,0,0,0,1,0
IStoreMappingSupported,0,0,1,0,0,13,0,9,0,0,0,0
StoreMapping,0,0,3,0,0,27,0,0,1,0,0,2
Store,0,0,6,0,0,48,0,0,1,0,0,13
GiftCardExtensions,0,2,0,0,2,33,5,0,0,0,2,0
OrderPaidEvent,1,1,1,0,1,13,1,0,0,1,1,1
OrderPlacedEvent,1,1,1,0,1,13,1,0,0,1,1,2
OrderCancelledEvent,1,1,1,0,1,13,1,0,0,1,1,1
BestsellersReportLine,0,0,3,0,0,28,0,0,0,0,0,1
OrderAverageReportLine,0,0,3,0,0,27,0,0,0,0,0,1
