Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,Nop.Plugin.Payments.CheckMoneyOrder.Controllers,PaymentCheckMoneyOrderController,C:\repos\gadrianrobert_icontroldirect-ecommerce\Plugins\Nop.Plugin.Payments.CheckMoneyOrder\Controllers\PaymentCheckMoneyOrderController.cs,Configure,The method has 7 parameters.
Long Identifier,Nop.Plugin.Payments.CheckMoneyOrder,CheckMoneyOrderPaymentProcessor,C:\repos\gadrianrobert_icontroldirect-ecommerce\Plugins\Nop.Plugin.Payments.CheckMoneyOrder\CheckMoneyOrderPaymentProcessor.cs,CheckMoneyOrderPaymentProcessor,The length of the parameter checkMoneyOrderPaymentSettings is 30.
Long Identifier,Nop.Plugin.Payments.CheckMoneyOrder.Controllers,PaymentCheckMoneyOrderController,C:\repos\gadrianrobert_icontroldirect-ecommerce\Plugins\Nop.Plugin.Payments.CheckMoneyOrder\Controllers\PaymentCheckMoneyOrderController.cs,Configure,The length of the parameter checkMoneyOrderPaymentSettings is 30.
Long Identifier,Nop.Plugin.Payments.CheckMoneyOrder.Controllers,PaymentCheckMoneyOrderController,C:\repos\gadrianrobert_icontroldirect-ecommerce\Plugins\Nop.Plugin.Payments.CheckMoneyOrder\Controllers\PaymentCheckMoneyOrderController.cs,Configure,The length of the parameter checkMoneyOrderPaymentSettings is 30.
Long Identifier,Nop.Plugin.Payments.CheckMoneyOrder.Controllers,PaymentCheckMoneyOrderController,C:\repos\gadrianrobert_icontroldirect-ecommerce\Plugins\Nop.Plugin.Payments.CheckMoneyOrder\Controllers\PaymentCheckMoneyOrderController.cs,PaymentInfo,The length of the parameter checkMoneyOrderPaymentSettings is 30.
Long Statement,Nop.Plugin.Payments.CheckMoneyOrder,CheckMoneyOrderPaymentProcessor,C:\repos\gadrianrobert_icontroldirect-ecommerce\Plugins\Nop.Plugin.Payments.CheckMoneyOrder\CheckMoneyOrderPaymentProcessor.cs,GetAdditionalHandlingFee,The length of the statement  "	var result = this.CalculateAdditionalFee (_orderTotalCalculationService' cart' _checkMoneyOrderPaymentSettings.AdditionalFee' _checkMoneyOrderPaymentSettings.AdditionalFeePercentage); " is 183.
Long Statement,Nop.Plugin.Payments.CheckMoneyOrder,CheckMoneyOrderPaymentProcessor,C:\repos\gadrianrobert_icontroldirect-ecommerce\Plugins\Nop.Plugin.Payments.CheckMoneyOrder\CheckMoneyOrderPaymentProcessor.cs,Install,The length of the statement  "		DescriptionText = "<p>Mail Personal or Business Check' Cashier's Check or money order to:</p><p><br /><b>NOP SOLUTIONS</b> <br /><b>your address here'</b> <br /><b>New York' NY 10001 </b> <br /><b>USA</b></p><p>Notice that if you pay by Personal or Business Check' your order may be held for up to 10 days after we receive your check to allow enough time for the check to clear.  If you want us to ship faster upon receipt of your payment' then we recommend your send a money order or Cashier's check.</p><p>P.S. You can edit this text from admin panel.</p>" " is 558.
Long Statement,Nop.Plugin.Payments.CheckMoneyOrder,CheckMoneyOrderPaymentProcessor,C:\repos\gadrianrobert_icontroldirect-ecommerce\Plugins\Nop.Plugin.Payments.CheckMoneyOrder\CheckMoneyOrderPaymentProcessor.cs,Install,The length of the statement  "	this.AddOrUpdatePluginLocaleResource ("Plugins.Payment.CheckMoneyOrder.DescriptionText.Hint"' "Enter info that will be shown to customers during checkout"); " is 156.
Long Statement,Nop.Plugin.Payments.CheckMoneyOrder,CheckMoneyOrderPaymentProcessor,C:\repos\gadrianrobert_icontroldirect-ecommerce\Plugins\Nop.Plugin.Payments.CheckMoneyOrder\CheckMoneyOrderPaymentProcessor.cs,Install,The length of the statement  "	this.AddOrUpdatePluginLocaleResource ("Plugins.Payment.CheckMoneyOrder.AdditionalFeePercentage"' "Additional fee. Use percentage"); " is 131.
Long Statement,Nop.Plugin.Payments.CheckMoneyOrder,CheckMoneyOrderPaymentProcessor,C:\repos\gadrianrobert_icontroldirect-ecommerce\Plugins\Nop.Plugin.Payments.CheckMoneyOrder\CheckMoneyOrderPaymentProcessor.cs,Install,The length of the statement  "	this.AddOrUpdatePluginLocaleResource ("Plugins.Payment.CheckMoneyOrder.AdditionalFeePercentage.Hint"' "Determines whether to apply a percentage additional fee to the order total. If not enabled' a fixed value is used."); " is 220.
Long Statement,Nop.Plugin.Payments.CheckMoneyOrder.Controllers,PaymentCheckMoneyOrderController,C:\repos\gadrianrobert_icontroldirect-ecommerce\Plugins\Nop.Plugin.Payments.CheckMoneyOrder\Controllers\PaymentCheckMoneyOrderController.cs,Configure,The length of the statement  "		model.DescriptionText_OverrideForStore = _settingService.SettingExists (checkMoneyOrderPaymentSettings' x => x.DescriptionText' storeScope); " is 140.
Long Statement,Nop.Plugin.Payments.CheckMoneyOrder.Controllers,PaymentCheckMoneyOrderController,C:\repos\gadrianrobert_icontroldirect-ecommerce\Plugins\Nop.Plugin.Payments.CheckMoneyOrder\Controllers\PaymentCheckMoneyOrderController.cs,Configure,The length of the statement  "		model.AdditionalFee_OverrideForStore = _settingService.SettingExists (checkMoneyOrderPaymentSettings' x => x.AdditionalFee' storeScope); " is 136.
Long Statement,Nop.Plugin.Payments.CheckMoneyOrder.Controllers,PaymentCheckMoneyOrderController,C:\repos\gadrianrobert_icontroldirect-ecommerce\Plugins\Nop.Plugin.Payments.CheckMoneyOrder\Controllers\PaymentCheckMoneyOrderController.cs,Configure,The length of the statement  "		model.AdditionalFeePercentage_OverrideForStore = _settingService.SettingExists (checkMoneyOrderPaymentSettings' x => x.AdditionalFeePercentage' storeScope); " is 156.
Long Statement,Nop.Plugin.Payments.CheckMoneyOrder.Controllers,PaymentCheckMoneyOrderController,C:\repos\gadrianrobert_icontroldirect-ecommerce\Plugins\Nop.Plugin.Payments.CheckMoneyOrder\Controllers\PaymentCheckMoneyOrderController.cs,PaymentInfo,The length of the statement  "	var checkMoneyOrderPaymentSettings = _settingService.LoadSetting<CheckMoneyOrderPaymentSettings> (_storeContext.CurrentStore.Id); " is 129.
