Method,LOC,CC,PC
ICertificateValidator:Validate,1,1,4
AlwaysValidCertificateValidator:Validate,3,1,4
TestUtilityServices:TestUtilityServices,14,1,0
TestUtilityServices:GetNewFullyLoadedUser,80,1,0
TestUtilityServices:PrintErrorsAndWarnings,13,4,1
TestUtilityServices:GetWsConnection,3,1,0
TestUtilityServices:PrintUserObject,45,7,1
GeolearningCSharpExample:GeolearningCSharpExample,4,1,0
GeolearningCSharpExample:CreateNewUser,12,1,0
GeolearningCSharpExample:UpdateUser,12,1,1
GeolearningCSharpExample:LoadUser,6,1,1
GeolearningCSharpExample:Main,11,2,1
