Method,LOC,CC,PC
HomeController:HomeController,25,3,0
HomeController:Index,5,1,0
HomeController:IndexWithStaticOptions,5,1,0
HomeController:IndexWithTagHelpers,5,1,0
HomeController:Edit,8,1,1
Startup:ConfigureServices,3,1,1
Startup:Configure,3,1,1
Startup:Main,14,1,1
