Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ByteExtensions,0,2,0,0,2,30,3,0,0,0,0,0
ConsoleUtils,0,3,0,0,3,63,5,0,0,0,0,0
DateRange,2,11,6,0,8,243,15,0,0,0.91,0,0
DateTimeExtensions,0,6,0,0,6,76,20,0,0,0,2,0
DateTimeUnit,0,0,0,0,0,38,0,0,0,0,0,2
DateTimeUnitExtensions,0,3,0,0,3,79,30,0,0,0,4,0
DateTimeUtils,0,3,0,0,3,85,7,0,0,0,1,1
Days,5,0,0,5,0,26,0,0,0,0,0,1
ExceptionExtensions,0,1,0,0,1,19,2,0,0,0,0,0
Hours,1,0,0,1,0,10,0,0,0,0,0,0
Milliseconds,8,0,0,8,0,38,0,0,0,0,0,1
Minutes,2,0,0,2,0,14,0,0,0,0,0,0
MonthOfYear,0,0,0,0,0,54,0,0,0,0,0,1
Months,1,0,0,1,0,10,0,0,0,0,0,0
NullableExtensions,0,1,0,0,1,22,1,0,0,0,0,0
Seconds,7,0,0,7,0,34,0,0,0,0,0,1
StringExtensions,2,11,0,2,11,166,17,0,0,0.82,0,0
ThreadSafeRandom,2,4,0,0,3,59,5,0,0,0,0,2
UriExtensions,0,3,0,0,3,66,10,0,0,0,0,0
DictionaryExtensions,0,1,0,0,1,19,2,0,0,0,0,0
KeyValuePairExtensions,0,1,0,0,1,24,3,0,0,0,0,0
IEnumerableExtensions,0,1,0,0,1,27,2,0,0,0,0,0
ListExtensions,0,4,0,0,4,61,8,0,0,0,1,0
NameValueCollectionEx,0,8,0,0,7,74,8,0,0,0,0,1
NameValueCollectionExtensions,0,4,0,0,4,85,8,0,0,0,1,0
ConfigurationExportProvider,1,2,0,0,1,68,8,0,0,0.5,1,0
ConfigurationExtensions,0,3,0,0,3,37,4,0,0,0,0,0
FileConfigurationSource,0,4,0,0,4,43,4,0,1,0,0,0
IConfigurationSource,0,4,0,0,0,31,4,1,0,0,0,1
ConnectionStringTemplates,5,3,0,5,3,62,3,0,0,1,0,1
ConsoleWriter,4,8,3,0,6,95,13,0,0,0.42,0,0
DebuggerWriter,4,8,3,0,6,92,13,0,0,0.5,0,0
Address,0,1,5,0,1,56,2,0,0,0,0,0
IntExtensions,0,2,0,0,2,33,4,0,0,0,0,0
IPostalCodeListProvider,0,1,0,0,0,12,1,1,0,0,0,0
StateOrProvince,0,1,2,0,1,31,1,0,0,0,0,0
StringExtensions,0,2,0,0,1,27,3,0,0,0,0,0
Usa5DigitDumbPostalCodeProvider,3,1,2,1,1,64,3,0,1,1,0,0
DirectoryEx,0,1,0,0,1,20,7,0,0,0,0,0
StreamExtensions,0,2,0,0,2,28,6,0,0,0,0,0
StringExtensions,0,2,0,0,2,28,2,0,0,0,0,0
TextReaderExtensions,0,1,0,0,1,21,4,0,0,0,0,0
Fraction,1,19,3,0,14,413,37,0,0,0.89,1,0
FractionException,0,4,0,0,3,19,4,0,0,0,0,1
AssemblyExtensions,0,1,0,0,1,38,6,0,0,0,0,0
ObjectExtensions,0,8,0,0,8,227,37,0,0,0,0,0
ReflectionUtils,0,4,1,0,3,83,11,0,0,0,0,0
TypeExtensions,0,2,0,0,2,24,2,0,0,0,0,0
ExperimentItem,1,1,1,0,1,27,1,1,0,0,0,0
RandomAssignmentExperiment,0,7,1,0,7,71,9,0,0,0,2,0
RandomAssignmentExperimentItem,1,1,1,0,1,30,1,0,1,1,0,1
CommonExpressions,1,0,0,1,0,10,0,0,0,0,0,2
StringExtensions,0,2,0,0,2,29,2,0,0,0,0,0
ObjectExtenisions,0,1,0,0,1,21,4,0,0,0,0,0
XmlReaderExtensions,0,1,0,0,1,20,4,0,0,0,0,0
XmlUtils,0,2,0,0,2,27,6,0,0,0,0,0
