Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,PetaPoco,PetaPoco,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: PetaPoco' PetaPoco.Core,PetaPoco.ConventionMapper' PetaPoco.GridReader' PetaPoco.Database' PetaPoco.Core.IProvider' PetaPoco.Core.DatabaseProvider' PetaPoco.Core.PocoData
Cyclic Dependency,PetaPoco,PetaPoco,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: PetaPoco' PetaPoco.Providers' PetaPoco.Core,PetaPoco.ConventionMapper' PetaPoco.GridReader' PetaPoco.Database' PetaPoco.Providers.FirebirdDbDatabaseProvider' PetaPoco.Providers.SQLiteDatabaseProvider' PetaPoco.Core.IProvider' PetaPoco.Core.DatabaseProvider' PetaPoco.Core.PocoData
Cyclic Dependency,PetaPoco,PetaPoco,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: PetaPoco' PetaPoco.Core' PetaPoco.Providers' PetaPoco.Core,PetaPoco.ConventionMapper' PetaPoco.GridReader' PetaPoco.Database' PetaPoco.Core.IProvider' PetaPoco.Core.DatabaseProvider' PetaPoco.Core.PocoData' PetaPoco.Providers.FirebirdDbDatabaseProvider' PetaPoco.Providers.SQLiteDatabaseProvider
Cyclic Dependency,PetaPoco,PetaPoco,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: PetaPoco' PetaPoco.Providers' PetaPoco.Core' PetaPoco.Providers' PetaPoco.Core,PetaPoco.ConventionMapper' PetaPoco.GridReader' PetaPoco.Database' PetaPoco.Providers.FirebirdDbDatabaseProvider' PetaPoco.Providers.SQLiteDatabaseProvider' PetaPoco.Core.IProvider' PetaPoco.Core.DatabaseProvider' PetaPoco.Core.PocoData
Cyclic Dependency,PetaPoco,PetaPoco.Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: PetaPoco.Core' PetaPoco.Internal' PetaPoco,PetaPoco.Core.IProvider' PetaPoco.Core.DatabaseProvider' PetaPoco.Core.PocoData' PetaPoco.Internal.MultiPocoFactory' PetaPoco.ConventionMapper' PetaPoco.GridReader' PetaPoco.Database
Cyclic Dependency,PetaPoco,PetaPoco.Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: PetaPoco.Core' PetaPoco' PetaPoco.Internal' PetaPoco,PetaPoco.Core.IProvider' PetaPoco.Core.DatabaseProvider' PetaPoco.Core.PocoData' PetaPoco.ConventionMapper' PetaPoco.GridReader' PetaPoco.Database' PetaPoco.Internal.MultiPocoFactory
Cyclic Dependency,PetaPoco,PetaPoco.Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: PetaPoco.Core' PetaPoco.Internal' PetaPoco' PetaPoco.Internal' PetaPoco,PetaPoco.Core.IProvider' PetaPoco.Core.DatabaseProvider' PetaPoco.Core.PocoData' PetaPoco.Internal.MultiPocoFactory' PetaPoco.ConventionMapper' PetaPoco.GridReader' PetaPoco.Database
Cyclic Dependency,PetaPoco,PetaPoco.Internal,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: PetaPoco.Internal' PetaPoco.Core,PetaPoco.Internal.MultiPocoFactory' PetaPoco.Core.IProvider' PetaPoco.Core.DatabaseProvider' PetaPoco.Core.PocoData
Cyclic Dependency,PetaPoco,PetaPoco.Providers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: PetaPoco.Providers' PetaPoco.Core,PetaPoco.Providers.FirebirdDbDatabaseProvider' PetaPoco.Providers.SQLiteDatabaseProvider' PetaPoco.Core.IProvider' PetaPoco.Core.DatabaseProvider' PetaPoco.Core.PocoData
Cyclic Dependency,PetaPoco,PetaPoco.Providers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: PetaPoco.Providers' PetaPoco.Core' PetaPoco.Internal' PetaPoco,PetaPoco.Providers.FirebirdDbDatabaseProvider' PetaPoco.Providers.SQLiteDatabaseProvider' PetaPoco.Core.IProvider' PetaPoco.Core.DatabaseProvider' PetaPoco.Core.PocoData' PetaPoco.Internal.MultiPocoFactory' PetaPoco.ConventionMapper' PetaPoco.GridReader' PetaPoco.Database
