Implementation smell,Namespace,Class,File,Method,Description
Long Statement,EngageNet.Mvc.Html,EngageWidgetBuilder,D:\research\architectureSmells\repos1\TroyGoode_EngageNet\src\EngageNet.Mvc\Html\EngageWidgetBuilder.cs,LogOnLinkScript,The length of the statement  "				"document.write(unescape(\"%3Cscript src='\" + rpxJsHost + \"rpxnow.com/js/lib/rpx.js' type='text/javascript'%3E%3C/script%3E\"));\n" +" is 135.
