Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,FileHelpers.WizardApp,ExamplesFx.ColorCode,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ExamplesFx.ColorCode' ExamplesFx.ColorCode.Common,ExamplesFx.ColorCode.CodeColorizer' ExamplesFx.ColorCode.Formatters' ExamplesFx.ColorCode.Languages' ExamplesFx.ColorCode.StyleSheets' ExamplesFx.ColorCode.Common.ILanguageRepository,ExamplesFx.ColorCode.CodeColorizer' ExamplesFx.ColorCode.Formatters' ExamplesFx.ColorCode.Languages' ExamplesFx.ColorCode.StyleSheets' ExamplesFx.ColorCode.Common.ILanguageRepository
Cyclic Dependency,FileHelpers.WizardApp,ExamplesFx.ColorCode,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ExamplesFx.ColorCode' ExamplesFx.ColorCode.Common' ExamplesFx.ColorCode.Compilation,ExamplesFx.ColorCode.CodeColorizer' ExamplesFx.ColorCode.Formatters' ExamplesFx.ColorCode.Languages' ExamplesFx.ColorCode.StyleSheets' ExamplesFx.ColorCode.Common.ILanguageRepository' ExamplesFx.ColorCode.Compilation.CompiledLanguage' ExamplesFx.ColorCode.Compilation.ILanguageCompiler,ExamplesFx.ColorCode.CodeColorizer' ExamplesFx.ColorCode.Formatters' ExamplesFx.ColorCode.Languages' ExamplesFx.ColorCode.StyleSheets' ExamplesFx.ColorCode.Common.ILanguageRepository' ExamplesFx.ColorCode.Compilation.CompiledLanguage' ExamplesFx.ColorCode.Compilation.ILanguageCompiler
Cyclic Dependency,FileHelpers.WizardApp,ExamplesFx.ColorCode,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ExamplesFx.ColorCode' ExamplesFx.ColorCode.Common' ExamplesFx.ColorCode.Compilation' ExamplesFx.ColorCode.Parsing,ExamplesFx.ColorCode.CodeColorizer' ExamplesFx.ColorCode.Formatters' ExamplesFx.ColorCode.Languages' ExamplesFx.ColorCode.StyleSheets' ExamplesFx.ColorCode.Common.ILanguageRepository' ExamplesFx.ColorCode.Compilation.CompiledLanguage' ExamplesFx.ColorCode.Compilation.ILanguageCompiler' ExamplesFx.ColorCode.Parsing.ILanguageParser' ExamplesFx.ColorCode.Parsing.LanguageParser,ExamplesFx.ColorCode.CodeColorizer' ExamplesFx.ColorCode.Formatters' ExamplesFx.ColorCode.Languages' ExamplesFx.ColorCode.StyleSheets' ExamplesFx.ColorCode.Common.ILanguageRepository' ExamplesFx.ColorCode.Compilation.CompiledLanguage' ExamplesFx.ColorCode.Compilation.ILanguageCompiler' ExamplesFx.ColorCode.Parsing.ILanguageParser' ExamplesFx.ColorCode.Parsing.LanguageParser
Cyclic Dependency,FileHelpers.WizardApp,ExamplesFx.ColorCode,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ExamplesFx.ColorCode' ExamplesFx.ColorCode.Common' ExamplesFx.ColorCode.Compilation' ExamplesFx.ColorCode.Parsing' ExamplesFx.ColorCode.Formatting,ExamplesFx.ColorCode.CodeColorizer' ExamplesFx.ColorCode.Formatters' ExamplesFx.ColorCode.Languages' ExamplesFx.ColorCode.StyleSheets' ExamplesFx.ColorCode.Common.ILanguageRepository' ExamplesFx.ColorCode.Compilation.CompiledLanguage' ExamplesFx.ColorCode.Compilation.ILanguageCompiler' ExamplesFx.ColorCode.Parsing.ILanguageParser' ExamplesFx.ColorCode.Parsing.LanguageParser' ExamplesFx.ColorCode.Formatting.HtmlFormatter,ExamplesFx.ColorCode.CodeColorizer' ExamplesFx.ColorCode.Formatters' ExamplesFx.ColorCode.Languages' ExamplesFx.ColorCode.StyleSheets' ExamplesFx.ColorCode.Common.ILanguageRepository' ExamplesFx.ColorCode.Compilation.CompiledLanguage' ExamplesFx.ColorCode.Compilation.ILanguageCompiler' ExamplesFx.ColorCode.Parsing.ILanguageParser' ExamplesFx.ColorCode.Parsing.LanguageParser' ExamplesFx.ColorCode.Formatting.HtmlFormatter
Cyclic Dependency,FileHelpers.WizardApp,ExamplesFx.ColorCode.Compilation,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ExamplesFx.ColorCode.Compilation' ExamplesFx.ColorCode,ExamplesFx.ColorCode.Compilation.CompiledLanguage' ExamplesFx.ColorCode.Compilation.ILanguageCompiler' ExamplesFx.ColorCode.CodeColorizer' ExamplesFx.ColorCode.Formatters' ExamplesFx.ColorCode.Languages' ExamplesFx.ColorCode.StyleSheets,ExamplesFx.ColorCode.Compilation.CompiledLanguage' ExamplesFx.ColorCode.Compilation.ILanguageCompiler' ExamplesFx.ColorCode.CodeColorizer' ExamplesFx.ColorCode.Formatters' ExamplesFx.ColorCode.Languages' ExamplesFx.ColorCode.StyleSheets
Cyclic Dependency,FileHelpers.WizardApp,ExamplesFx.ColorCode.Compilation.Languages,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ExamplesFx.ColorCode.Compilation.Languages' ExamplesFx.ColorCode,ExamplesFx.ColorCode.Compilation.Languages.Asax' ExamplesFx.ColorCode.Compilation.Languages.Aspx' ExamplesFx.ColorCode.CodeColorizer' ExamplesFx.ColorCode.Formatters' ExamplesFx.ColorCode.Languages' ExamplesFx.ColorCode.StyleSheets,ExamplesFx.ColorCode.Compilation.Languages.Asax' ExamplesFx.ColorCode.Compilation.Languages.Aspx' ExamplesFx.ColorCode.CodeColorizer' ExamplesFx.ColorCode.Formatters' ExamplesFx.ColorCode.Languages' ExamplesFx.ColorCode.StyleSheets
Cyclic Dependency,FileHelpers.WizardApp,ExamplesFx.ColorCode.Compilation.Languages,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ExamplesFx.ColorCode.Compilation.Languages' ExamplesFx.ColorCode' ExamplesFx.ColorCode.Common,ExamplesFx.ColorCode.Compilation.Languages.Asax' ExamplesFx.ColorCode.Compilation.Languages.Aspx' ExamplesFx.ColorCode.CodeColorizer' ExamplesFx.ColorCode.Formatters' ExamplesFx.ColorCode.Languages' ExamplesFx.ColorCode.StyleSheets' ExamplesFx.ColorCode.Common.ILanguageRepository,ExamplesFx.ColorCode.Compilation.Languages.Asax' ExamplesFx.ColorCode.Compilation.Languages.Aspx' ExamplesFx.ColorCode.CodeColorizer' ExamplesFx.ColorCode.Formatters' ExamplesFx.ColorCode.Languages' ExamplesFx.ColorCode.StyleSheets' ExamplesFx.ColorCode.Common.ILanguageRepository
Cyclic Dependency,FileHelpers.WizardApp,ExamplesFx.ColorCode.Compilation.Languages,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ExamplesFx.ColorCode.Compilation.Languages' ExamplesFx.ColorCode' ExamplesFx.ColorCode.Common' ExamplesFx.ColorCode,ExamplesFx.ColorCode.Compilation.Languages.Asax' ExamplesFx.ColorCode.Compilation.Languages.Aspx' ExamplesFx.ColorCode.CodeColorizer' ExamplesFx.ColorCode.Formatters' ExamplesFx.ColorCode.Languages' ExamplesFx.ColorCode.StyleSheets' ExamplesFx.ColorCode.Common.ILanguageRepository,ExamplesFx.ColorCode.Compilation.Languages.Asax' ExamplesFx.ColorCode.Compilation.Languages.Aspx' ExamplesFx.ColorCode.CodeColorizer' ExamplesFx.ColorCode.Formatters' ExamplesFx.ColorCode.Languages' ExamplesFx.ColorCode.StyleSheets' ExamplesFx.ColorCode.Common.ILanguageRepository
Cyclic Dependency,FileHelpers.WizardApp,ExamplesFx.ColorCode.Compilation.Languages,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ExamplesFx.ColorCode.Compilation.Languages' ExamplesFx.ColorCode' ExamplesFx.ColorCode.Common' ExamplesFx.ColorCode.Compilation' ExamplesFx.ColorCode,ExamplesFx.ColorCode.Compilation.Languages.Asax' ExamplesFx.ColorCode.Compilation.Languages.Aspx' ExamplesFx.ColorCode.CodeColorizer' ExamplesFx.ColorCode.Formatters' ExamplesFx.ColorCode.Languages' ExamplesFx.ColorCode.StyleSheets' ExamplesFx.ColorCode.Common.ILanguageRepository' ExamplesFx.ColorCode.Compilation.CompiledLanguage' ExamplesFx.ColorCode.Compilation.ILanguageCompiler,ExamplesFx.ColorCode.Compilation.Languages.Asax' ExamplesFx.ColorCode.Compilation.Languages.Aspx' ExamplesFx.ColorCode.CodeColorizer' ExamplesFx.ColorCode.Formatters' ExamplesFx.ColorCode.Languages' ExamplesFx.ColorCode.StyleSheets' ExamplesFx.ColorCode.Common.ILanguageRepository' ExamplesFx.ColorCode.Compilation.CompiledLanguage' ExamplesFx.ColorCode.Compilation.ILanguageCompiler
Cyclic Dependency,FileHelpers.WizardApp,ExamplesFx.ColorCode.Formatting,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ExamplesFx.ColorCode.Formatting' ExamplesFx.ColorCode,ExamplesFx.ColorCode.Formatting.HtmlFormatter' ExamplesFx.ColorCode.CodeColorizer' ExamplesFx.ColorCode.Formatters' ExamplesFx.ColorCode.Languages' ExamplesFx.ColorCode.StyleSheets,ExamplesFx.ColorCode.Formatting.HtmlFormatter' ExamplesFx.ColorCode.CodeColorizer' ExamplesFx.ColorCode.Formatters' ExamplesFx.ColorCode.Languages' ExamplesFx.ColorCode.StyleSheets
