Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
InvalidOwlException,1,2,1,0,2,36,2,0,0,0,0,2
IOwlAnnotationProperty,0,0,0,0,0,6,0,1,1,0,0,0
IOwlClass,0,0,0,0,0,6,0,2,1,0,0,0
IOwlCollection,0,0,0,0,0,6,0,1,1,0,0,0
IOwlDataRange,0,0,0,0,0,6,0,1,1,0,0,0
IOwlDatatype,0,0,0,0,0,6,0,1,1,0,0,0
IOwlDatatypeProperty,0,0,0,0,0,6,0,1,1,0,0,0
IOwlEdge,0,5,4,0,0,60,5,1,0,0,2,12
IOwlEdgeCollection,0,7,1,0,0,67,7,1,0,0,1,0
IOwlEdgeList,0,5,1,0,0,43,5,1,0,0,1,3
IOwlGenerator,0,2,5,0,0,50,2,1,0,0,1,1
IOwlGraph,0,6,5,0,0,77,6,1,0,0,3,21
IOwlIndividual,0,0,0,0,0,6,0,1,1,0,0,12
IOwlLiteral,0,0,2,0,0,20,0,1,1,0,0,2
IOwlNamespaceCollection,0,3,1,0,0,33,3,1,0,0,0,0
IOwlNode,0,5,5,0,0,65,5,3,0,0,2,8
IOwlNodeCollection,0,6,1,0,0,50,6,1,0,0,1,0
IOwlObjectProperty,0,0,0,0,0,6,0,1,1,0,0,0
IOwlOntology,0,0,0,0,0,6,0,1,1,0,0,0
IOwlOntologyProperty,0,0,0,0,0,6,0,1,1,0,0,0
IOwlParser,0,6,5,0,0,77,6,1,0,0,1,1
IOwlProperty,0,0,0,0,0,6,0,5,1,0,0,0
IOwlResource,0,0,1,0,0,12,0,8,1,0,0,0
IOwlRestriction,0,0,0,0,0,6,0,1,2,0,0,0
IOwlVisitor,0,16,0,0,0,106,16,1,0,0,16,18
IOwlXmlGenerator,0,1,0,0,0,12,1,1,1,0,1,0
IOwlXmlParser,0,6,0,0,0,49,6,1,1,0,1,0
OwlAnnotationProperty,0,4,0,0,4,56,5,0,2,0,4,4
OwlClass,0,4,0,0,4,56,5,1,2,0,4,4
OwlCollection,1,8,1,0,8,126,11,0,2,0.12,5,4
OwlDataRange,0,4,0,0,4,56,5,0,2,0,4,4
OwlDatatype,0,4,0,0,4,56,5,0,2,0,4,3
OwlDatatypeProperty,0,4,0,0,4,56,5,0,2,0,4,4
OwlEdge,7,7,5,2,7,178,11,0,1,0.83,3,22
OwlEdgeCollection,3,8,1,0,8,166,10,0,1,0.46,3,3
OwlEdgeList,1,7,2,0,7,113,9,0,1,0,2,1
OwlGenerator,5,22,5,0,16,243,25,1,1,1,17,0
OwlGraph,4,8,5,0,8,234,20,0,1,0.69,10,1
OwlIndividual,0,4,0,0,4,56,5,0,2,0,4,14
OwlLiteral,2,5,3,0,5,119,6,0,2,0.5,1,8
OwlNamespaceCollection,9,4,1,8,4,115,4,0,1,0.89,0,15
OwlNode,5,10,5,0,10,213,19,2,1,0.84,6,29
OwlNodeCollection,1,7,1,0,7,125,10,0,1,0.14,2,1
OwlObjectProperty,0,4,0,0,4,56,5,0,2,0,4,4
OwlOntology,0,4,0,0,4,56,5,0,2,0,4,4
OwlOntologyProperty,0,4,0,0,4,56,5,0,2,0,4,4
OwlParser,6,6,5,0,0,151,9,1,0,1,2,0
OwlProperty,0,4,0,0,4,56,5,4,2,0,4,4
OwlResource,1,1,1,0,1,34,1,7,2,1,2,4
OwlRestriction,0,4,0,0,4,56,5,0,3,0,4,4
OwlXmlGenerator,3,24,0,0,21,514,71,0,2,0.6,19,1
OwlXmlParser,6,52,0,0,13,1483,204,0,2,0.96,19,1
