Namespace,Type,Method,LOC,CC,PC
DataExplorer.Infrastructure.Application,ApplicationWrapper,GetMainWindow,3,1,0
DataExplorer.Infrastructure.Application,ApplicationWrapper,ShutDown,3,1,0
DataExplorer.Infrastructure.Clipboard,ClipboardWrapper,SetText,3,1,1
DataExplorer.Infrastructure.Clipboard,ClipboardWrapper,SetImage,3,1,1
DataExplorer.Infrastructure.Exporters,TabExporter,Export,7,2,2
DataExplorer.Infrastructure.Exporters,TabExporter,GetColumnHeaderLine,4,1,1
DataExplorer.Infrastructure.Exporters,TabExporter,GetRowLine,4,1,1
DataExplorer.Infrastructure.Exporters,TabExporter,GetField,5,2,1
DataExplorer.Infrastructure.Importers.CsvFile,CsvFile,Exists,3,1,1
DataExplorer.Infrastructure.Importers.CsvFile,CsvFileDataAdapter,CsvFileDataAdapter,5,1,3
DataExplorer.Infrastructure.Importers.CsvFile,CsvFileDataAdapter,Exists,3,1,1
DataExplorer.Infrastructure.Importers.CsvFile,CsvFileDataAdapter,GetColumns,8,1,1
DataExplorer.Infrastructure.Importers.CsvFile,CsvFileDataAdapter,GetTable,8,1,1
DataExplorer.Infrastructure.Importers.CsvFile,CsvFileDataAdapter,GetDataColumns,19,2,1
DataExplorer.Infrastructure.Importers.CsvFile,CsvFileDataAdapter,ReadColumns,8,2,1
DataExplorer.Infrastructure.Importers.CsvFile,CsvFileDataAdapter,ReadRows,12,3,1
DataExplorer.Infrastructure.Importers.CsvFile,CsvFileParser,OpenFile,5,1,1
DataExplorer.Infrastructure.Importers.CsvFile,CsvFileParser,ReadFields,3,1,0
DataExplorer.Infrastructure.Importers.CsvFile,CsvFileParser,IsEndOfFile,3,1,0
DataExplorer.Infrastructure.Importers.CsvFile,CsvFileParser,CloseFile,4,1,0
DataExplorer.Infrastructure.Importers.CsvFile,ICsvFile,Exists,0,1,1
DataExplorer.Infrastructure.Importers.CsvFile,ICsvFileParser,OpenFile,0,1,1
DataExplorer.Infrastructure.Importers.CsvFile,ICsvFileParser,ReadFields,0,1,0
DataExplorer.Infrastructure.Importers.CsvFile,ICsvFileParser,IsEndOfFile,0,1,0
DataExplorer.Infrastructure.Importers.CsvFile,ICsvFileParser,CloseFile,0,1,0
DataExplorer.Infrastructure.Loaders,BitmapImageWrapper,Load,14,1,1
DataExplorer.Infrastructure.Logs,LogFile,Exists,3,1,1
DataExplorer.Infrastructure.Logs,LogFile,Write,6,1,2
DataExplorer.Infrastructure.Logs,LogFile,Read,3,1,1
DataExplorer.Infrastructure.Logs,LogFolder,GetLogFolder,3,1,0
DataExplorer.Infrastructure.Logs,LogFolder,CreateFolder,3,1,1
DataExplorer.Infrastructure.Process,ProcessWrapper,Start,3,1,1
DataExplorer.Infrastructure.Threads,ThreadService,GetCurrentThreadId,3,1,0
DataExplorer.Infrastructure.Time,DateTimeService,GetCurrentUtcDateTime,3,1,0
DataExplorer.Infrastructure.XmlFiles,XmlFileService,Load,3,1,1
DataExplorer.Infrastructure.XmlFiles,XmlFileService,Save,3,1,2
