Implementation smell,Namespace,Class,File,Method,Description
Complex Method,DataExplorer.Presentation.Panes.Filter,FilterDataTemplateSelector,C:\repos\dataexplorer_dataexplorer\Presentation\Panes\Filter\FilterDataTemplateSelector.cs,SelectTemplate,Cyclomatic complexity of the method is 8
Complex Method,DataExplorer.Presentation.Panes.Filter,FilterViewModelFactory,C:\repos\dataexplorer_dataexplorer\Presentation\Panes\Filter\FilterViewModelFactory.cs,Create,Cyclomatic complexity of the method is 8
Long Parameter List,DataExplorer.Presentation.Core.Geometry,GeometryCalculator,C:\repos\dataexplorer_dataexplorer\Presentation\Core\Geometry\GeometryCalculator.cs,CalculatePlotExtent,The method has 5 parameters. Parameters: controlSize' viewExtent' scale' plotCenter' plotSize
Long Parameter List,DataExplorer.Presentation.Core.Geometry,GeometryCalculator,C:\repos\dataexplorer_dataexplorer\Presentation\Core\Geometry\GeometryCalculator.cs,CalculateY,The method has 5 parameters. Parameters: itemY' viewY' scale' plotSize' actualHeight
Long Parameter List,DataExplorer.Presentation.Core.Geometry,IGeometryCalculator,C:\repos\dataexplorer_dataexplorer\Presentation\Core\Geometry\IGeometryCalculator.cs,CalculatePlotExtent,The method has 5 parameters. Parameters: controlSize' viewExtent' scale' plotCenter' plotSize
Long Parameter List,DataExplorer.Presentation.Panes.Layout,LayoutPaneViewModel,C:\repos\dataexplorer_dataexplorer\Presentation\Panes\Layout\LayoutPaneViewModel.cs,LayoutPaneViewModel,The method has 7 parameters. Parameters: xAxisLayoutViewModel' yAxisLayoutViewModel' colorLayoutViewModel' sizeLayoutViewModel' shapeLayoutViewModel' labelLayoutViewModel' linkLayoutViewModel
Long Parameter List,DataExplorer.Presentation.Panes.Legend.Sizes,SizeLegend,C:\repos\dataexplorer_dataexplorer\Presentation\Panes\Legend\Sizes\SizeLegend.cs,RenderItem,The method has 5 parameters. Parameters: x' y' radius' pen' brush
Long Parameter List,DataExplorer.Presentation.Shell.MainWindow,MainWindowViewModel,C:\repos\dataexplorer_dataexplorer\Presentation\Shell\MainWindow\MainWindowViewModel.cs,MainWindowViewModel,The method has 8 parameters. Parameters: mainMenuViewModel' navigationPaneViewModel' viewerPaneViewModel' filterPaneViewModel' layoutPaneViewModel' legendPaneViewModel' propertyPaneViewModel' statusBarViewModel
Long Parameter List,DataExplorer.Presentation.Views.ScatterPlots,ScatterPlotViewModelCommands,C:\repos\dataexplorer_dataexplorer\Presentation\Views\ScatterPlots\ScatterPlotViewModelCommands.cs,ScatterPlotViewModelCommands,The method has 6 parameters. Parameters: resizeCommand' zoomInCommand' zoomOutCommand' panCommand' selectCommand' commandBus
Long Parameter List,DataExplorer.Presentation.Views.ScatterPlots.Scalers,IValueScaler,C:\repos\dataexplorer_dataexplorer\Presentation\Views\ScatterPlots\Scalers\IValueScaler.cs,Scale,The method has 5 parameters. Parameters: value' fromX' fromWidth' toX' toWidth
Long Parameter List,DataExplorer.Presentation.Views.ScatterPlots.Scalers,ValueScaler,C:\repos\dataexplorer_dataexplorer\Presentation\Views\ScatterPlots\Scalers\ValueScaler.cs,Scale,The method has 5 parameters. Parameters: value' fromX' fromWidth' toX' toWidth
Long Identifier,DataExplorer.Presentation.Core.Collections,FastObservableCollection<T>,C:\repos\dataexplorer_dataexplorer\Presentation\Core\Collections\FastObservableCollection.cs,,The length of the parameter _isChangeNotificationSuspended is 30.
Long Statement,DataExplorer.Presentation.Core.Controls,RangeSlider,C:\repos\dataexplorer_dataexplorer\Presentation\Core\Controls\RangeSlider.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/DataExplorer.Presentation;component/core/controls/rangeslider.xaml"' System.UriKind.Relative); " is 140.
Long Statement,DataExplorer.Presentation.Dialogs.Exceptions,ExceptionDialog,C:\repos\dataexplorer_dataexplorer\Presentation\Dialogs\Exceptions\ExceptionDialog.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/DataExplorer.Presentation;component/dialogs/exceptions/exceptiondialog.xaml"' System.UriKind.Relative); " is 149.
Long Statement,DataExplorer.Presentation.Importers.CsvFile.Body,CsvFileImportBodyView,C:\repos\dataexplorer_dataexplorer\Presentation\Importers\CsvFile\Body\CsvFileImportBodyView.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/DataExplorer.Presentation;component/importers/csvfile/body/csvfileimportbodyview" + " is 129.
Long Statement,DataExplorer.Presentation.Importers.CsvFile,ImportCsvFileDialog,C:\repos\dataexplorer_dataexplorer\Presentation\Importers\CsvFile\CsvFileImportDialog.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/DataExplorer.Presentation;component/importers/csvfile/csvfileimportdialog.xaml"' System.UriKind.Relative); " is 152.
Long Statement,DataExplorer.Presentation.Importers.CsvFile.Footer,CsvFileImportFooterView,C:\repos\dataexplorer_dataexplorer\Presentation\Importers\CsvFile\Footer\CsvFileImportFooterView.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/DataExplorer.Presentation;component/importers/csvfile/footer/csvfileimportfooter" + " is 129.
Long Statement,DataExplorer.Presentation.Importers.CsvFile.Header,CsvFileImportHeaderView,C:\repos\dataexplorer_dataexplorer\Presentation\Importers\CsvFile\Header\CsvFileImportHeaderView.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/DataExplorer.Presentation;component/importers/csvfile/header/csvfileimportheader" + " is 129.
Long Statement,DataExplorer.Presentation.Panes.Filter.BooleanFilters,BooleanFilterView,C:\repos\dataexplorer_dataexplorer\Presentation\Panes\Filter\BooleanFilters\BooleanFilterView.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/DataExplorer.Presentation;component/panes/filter/booleanfilters/booleanfiltervie" + " is 129.
Long Statement,DataExplorer.Presentation.Panes.Filter.DateTimeFilters,DateRangeFilterView,C:\repos\dataexplorer_dataexplorer\Presentation\Panes\Filter\DateTimeFilters\DateRangeFilterView.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/DataExplorer.Presentation;component/panes/filter/datetimefilters/daterangefilter" + " is 129.
Long Statement,DataExplorer.Presentation.Panes.Filter,FilterView,C:\repos\dataexplorer_dataexplorer\Presentation\Panes\Filter\FilterView.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/DataExplorer.Presentation;component/panes/filter/filterview.xaml"' System.UriKind.Relative); " is 138.
Long Statement,DataExplorer.Presentation.Panes.Filter,FilterPaneView,C:\repos\dataexplorer_dataexplorer\Presentation\Panes\Filter\FilterPaneView.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/DataExplorer.Presentation;component/panes/filter/filterpaneview.xaml"' System.UriKind.Relative); " is 142.
Long Statement,DataExplorer.Presentation.Panes.Filter.FloatFilters,FloatRangeFilterView,C:\repos\dataexplorer_dataexplorer\Presentation\Panes\Filter\FloatFilters\FloatRangeFilterView.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/DataExplorer.Presentation;component/panes/filter/floatfilters/floatrangefiltervi" + " is 129.
Long Statement,DataExplorer.Presentation.Panes.Filter.ImageFilters,ImageFilterView,C:\repos\dataexplorer_dataexplorer\Presentation\Panes\Filter\ImageFilters\ImageFilterView.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/DataExplorer.Presentation;component/panes/filter/imagefilters/imagefilterview.xa" + " is 129.
Long Statement,DataExplorer.Presentation.Panes.Filter.IntegerFilters,IntegerRangeFilterView,C:\repos\dataexplorer_dataexplorer\Presentation\Panes\Filter\IntegerFilters\IntegerRangeFilterView.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/DataExplorer.Presentation;component/panes/filter/integerfilters/integerrangefilt" + " is 129.
