Namespace,Type,Method,LOC,CC,PC
MongoGUICtl.Aggregation,ctlSortItem,ctlSortItem,3,1,0
MongoGUICtl.Aggregation,ctlSortItem,ctlSortItem_Load,13,3,2
MongoGUICtl.Aggregation,ctlSortItem,GetSortItem,18,5,0
MongoGUICtl.Aggregation,ctlSortItem,Dispose,7,2,1
MongoGUICtl.Aggregation,ctlSortItem,InitializeComponent,36,1,0
MongoGUICtl.Aggregation,ctlSortPanel,ctlSortPanel,3,1,0
MongoGUICtl.Aggregation,ctlSortPanel,ctlSortPanel_Load,3,1,2
MongoGUICtl.Aggregation,ctlSortPanel,cmdAdd_Click,10,1,2
MongoGUICtl.Aggregation,ctlSortPanel,btnRemove_Click,3,1,2
MongoGUICtl.Aggregation,ctlSortPanel,btnAdd_Click,3,1,2
MongoGUICtl.Aggregation,ctlSortPanel,GetSortDocument,21,6,0
MongoGUICtl.Aggregation,ctlSortPanel,btnClearMatch_Click,5,1,2
MongoGUICtl.Aggregation,ctlSortPanel,Dispose,7,2,1
MongoGUICtl.Aggregation,ctlSortPanel,InitializeComponent,45,1,0
MongoGUICtl.Aggregation,BsonArrayPanel,BsonArrayPanel,3,1,0
MongoGUICtl.Aggregation,BsonArrayPanel,BsonValuePanel_Load,3,1,2
MongoGUICtl.Aggregation,BsonArrayPanel,AddBsonValueItem,10,1,0
MongoGUICtl.Aggregation,BsonArrayPanel,GetBsonArray,11,3,0
MongoGUICtl.Aggregation,BsonArrayPanel,Clear,6,1,0
MongoGUICtl.Aggregation,BsonArrayPanel,Dispose,7,2,1
MongoGUICtl.Aggregation,BsonArrayPanel,InitializeComponent,12,1,0
MongoGUICtl.Aggregation,ConditionPanel,ConditionPanel,3,1,0
MongoGUICtl.Aggregation,ConditionPanel,ConditionPanel_Load,7,2,2
MongoGUICtl.Aggregation,ConditionPanel,AddCondition,9,1,0
MongoGUICtl.Aggregation,ConditionPanel,ClearCondition,5,1,0
MongoGUICtl.Aggregation,ConditionPanel,GetMatchDocument,15,4,0
MongoGUICtl.Aggregation,ConditionPanel,PutQueryToUi,49,8,1
MongoGUICtl.Aggregation,ConditionPanel,Dispose,7,2,1
MongoGUICtl.Aggregation,ConditionPanel,InitializeComponent,12,1,0
MongoGUICtl.Aggregation,CtlFieldInfo,CtlFieldInfo,4,1,0
MongoGUICtl.Aggregation,CtlFieldInfo,CtlFieldInfo_Load,6,1,2
MongoGUICtl.Aggregation,CtlFieldInfo,Dispose,7,2,1
MongoGUICtl.Aggregation,CtlFieldInfo,InitializeComponent,69,1,0
MongoGUICtl.Aggregation,CtlMatchItem,CtlMatchItem,3,1,0
MongoGUICtl.Aggregation,CtlMatchItem,GetMatchItem,8,2,0
MongoGUICtl.Aggregation,CtlMatchItem,ctlMatchItem_Load,10,3,2
MongoGUICtl.Aggregation,CtlMatchItem,Dispose,7,2,1
MongoGUICtl.Aggregation,CtlMatchItem,InitializeComponent,48,1,0
MongoGUICtl.Aggregation,FieldPicker,FieldPicker,3,1,0
MongoGUICtl.Aggregation,FieldPicker,FieldPicker_Load,7,2,2
MongoGUICtl.Aggregation,FieldPicker,SetQueryFieldList,4,1,1
MongoGUICtl.Aggregation,FieldPicker,GetQueryFieldList,8,2,0
MongoGUICtl.Aggregation,FieldPicker,InitByCurrentCollection,22,3,1
MongoGUICtl.Aggregation,FieldPicker,GetAggregation,53,7,0
MongoGUICtl.Aggregation,FieldPicker,GetAggregationGroup,16,3,0
MongoGUICtl.Aggregation,FieldPicker,SetFieldList,31,2,0
MongoGUICtl.Aggregation,FieldPicker,btnSelectAll_Click,6,2,2
MongoGUICtl.Aggregation,FieldPicker,btnUnSelectAll_Click,6,2,2
MongoGUICtl.Aggregation,FieldPicker,GetGroupId,17,3,0
MongoGUICtl.Aggregation,FieldPicker,Dispose,7,2,1
MongoGUICtl.Aggregation,FieldPicker,InitializeComponent,51,1,0
MongoGUICtl.Aggregation,GroupItem,GroupItem,3,1,0
MongoGUICtl.Aggregation,GroupItem,GetGroupItem,7,1,0
MongoGUICtl.Aggregation,GroupItem,GroupItem_Load,16,4,2
MongoGUICtl.Aggregation,GroupItem,Dispose,7,2,1
MongoGUICtl.Aggregation,GroupItem,InitializeComponent,44,1,0
MongoGUICtl.Aggregation,GroupPanel,GroupPanel,4,1,0
MongoGUICtl.Aggregation,GroupPanel,AddGroupItem,10,1,0
MongoGUICtl.Aggregation,GroupPanel,GetGroup,15,2,0
MongoGUICtl.Aggregation,GroupPanel,Clear,6,1,0
MongoGUICtl.Aggregation,GroupPanel,Dispose,7,2,1
MongoGUICtl.Aggregation,GroupPanel,InitializeComponent,11,1,0
MongoGUICtl.Aggregation,ctlMatchPanel,ctlMatchPanel,3,1,0
MongoGUICtl.Aggregation,ctlMatchPanel,GetMatchDocument,26,6,0
MongoGUICtl.Aggregation,ctlMatchPanel,btnAddMatch_Click,10,1,2
MongoGUICtl.Aggregation,ctlMatchPanel,btnClearMatch_Click,5,1,2
MongoGUICtl.Aggregation,ctlMatchPanel,Dispose,7,2,1
MongoGUICtl.Aggregation,ctlMatchPanel,InitializeComponent,40,1,0
MongoGUICtl.ClientTree,UiHelper,FillViewInfoToTreeNode,34,2,2
MongoGUICtl.ClientTree,UiHelper,FillCollectionInfoToTreeNode,69,6,2
MongoGUICtl.ClientTree,UiHelper,GetShowName,66,7,2
MongoGUICtl.ClientTree,UiHelper,FillJavaScriptInfoToTreeNode,23,2,4
MongoGUICtl.ClientTree,UiHelper,FillDataBaseInfoToTreeNode,144,13,3
MongoGUICtl.ClientTree,UiHelper,FillDataToTreeView,7,1,3
