Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,SuperWebSocket,SuperWebSocket.Command,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: SuperWebSocket.Command' SuperWebSocket,SuperWebSocket.Command.Binary<TWebSocketSession>' SuperWebSocket.WebSocketProtocol' SuperWebSocket.WebSocketServer' SuperWebSocket.WebSocketServer<TWebSocketSession>,SuperWebSocket.Command.Binary<TWebSocketSession>' SuperWebSocket.WebSocketProtocol' SuperWebSocket.WebSocketServer' SuperWebSocket.WebSocketServer<TWebSocketSession>
Cyclic Dependency,SuperWebSocket,SuperWebSocket.Command,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: SuperWebSocket.Command' SuperWebSocket' SuperWebSocket.Protocol,SuperWebSocket.Command.Binary<TWebSocketSession>' SuperWebSocket.WebSocketProtocol' SuperWebSocket.WebSocketServer' SuperWebSocket.WebSocketServer<TWebSocketSession>' SuperWebSocket.Protocol.DraftHybi00Processor' SuperWebSocket.Protocol.WebSocketDataFrameReceiveFilter,SuperWebSocket.Command.Binary<TWebSocketSession>' SuperWebSocket.WebSocketProtocol' SuperWebSocket.WebSocketServer' SuperWebSocket.WebSocketServer<TWebSocketSession>' SuperWebSocket.Protocol.DraftHybi00Processor' SuperWebSocket.Protocol.WebSocketDataFrameReceiveFilter
Cyclic Dependency,SuperWebSocket,SuperWebSocket.Command,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: SuperWebSocket.Command' SuperWebSocket' SuperWebSocket.Protocol' SuperWebSocket,SuperWebSocket.Command.Binary<TWebSocketSession>' SuperWebSocket.WebSocketProtocol' SuperWebSocket.WebSocketServer' SuperWebSocket.WebSocketServer<TWebSocketSession>' SuperWebSocket.Protocol.DraftHybi00Processor' SuperWebSocket.Protocol.WebSocketDataFrameReceiveFilter,SuperWebSocket.Command.Binary<TWebSocketSession>' SuperWebSocket.WebSocketProtocol' SuperWebSocket.WebSocketServer' SuperWebSocket.WebSocketServer<TWebSocketSession>' SuperWebSocket.Protocol.DraftHybi00Processor' SuperWebSocket.Protocol.WebSocketDataFrameReceiveFilter
Cyclic Dependency,SuperWebSocket,SuperWebSocket.Command,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: SuperWebSocket.Command' SuperWebSocket' SuperWebSocket.Protocol' SuperWebSocket' SuperWebSocket.Protocol,SuperWebSocket.Command.Binary<TWebSocketSession>' SuperWebSocket.WebSocketProtocol' SuperWebSocket.WebSocketServer' SuperWebSocket.WebSocketServer<TWebSocketSession>' SuperWebSocket.Protocol.DraftHybi00Processor' SuperWebSocket.Protocol.WebSocketDataFrameReceiveFilter,SuperWebSocket.Command.Binary<TWebSocketSession>' SuperWebSocket.WebSocketProtocol' SuperWebSocket.WebSocketServer' SuperWebSocket.WebSocketServer<TWebSocketSession>' SuperWebSocket.Protocol.DraftHybi00Processor' SuperWebSocket.Protocol.WebSocketDataFrameReceiveFilter
Cyclic Dependency,SuperWebSocket,SuperWebSocket,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: SuperWebSocket' SuperWebSocket.Protocol,SuperWebSocket.WebSocketProtocol' SuperWebSocket.WebSocketServer' SuperWebSocket.WebSocketServer<TWebSocketSession>' SuperWebSocket.Protocol.DraftHybi00Processor' SuperWebSocket.Protocol.WebSocketDataFrameReceiveFilter,SuperWebSocket.WebSocketProtocol' SuperWebSocket.WebSocketServer' SuperWebSocket.WebSocketServer<TWebSocketSession>' SuperWebSocket.Protocol.DraftHybi00Processor' SuperWebSocket.Protocol.WebSocketDataFrameReceiveFilter
Cyclic Dependency,SuperWebSocket,SuperWebSocket,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: SuperWebSocket' SuperWebSocket.Protocol' SuperWebSocket.Protocol.FramePartReader' SuperWebSocket.Protocol,SuperWebSocket.WebSocketProtocol' SuperWebSocket.WebSocketServer' SuperWebSocket.WebSocketServer<TWebSocketSession>' SuperWebSocket.Protocol.DraftHybi00Processor' SuperWebSocket.Protocol.WebSocketDataFrameReceiveFilter' SuperWebSocket.Protocol.FramePartReader.DataFramePartReader,SuperWebSocket.WebSocketProtocol' SuperWebSocket.WebSocketServer' SuperWebSocket.WebSocketServer<TWebSocketSession>' SuperWebSocket.Protocol.DraftHybi00Processor' SuperWebSocket.Protocol.WebSocketDataFrameReceiveFilter' SuperWebSocket.Protocol.FramePartReader.DataFramePartReader
Cyclic Dependency,SuperWebSocket,SuperWebSocket,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: SuperWebSocket' SuperWebSocket.Protocol' SuperWebSocket.Protocol.FramePartReader' SuperWebSocket.Protocol' SuperWebSocket.Command,SuperWebSocket.WebSocketProtocol' SuperWebSocket.WebSocketServer' SuperWebSocket.WebSocketServer<TWebSocketSession>' SuperWebSocket.Protocol.DraftHybi00Processor' SuperWebSocket.Protocol.WebSocketDataFrameReceiveFilter' SuperWebSocket.Protocol.FramePartReader.DataFramePartReader' SuperWebSocket.Command.Binary<TWebSocketSession>,SuperWebSocket.WebSocketProtocol' SuperWebSocket.WebSocketServer' SuperWebSocket.WebSocketServer<TWebSocketSession>' SuperWebSocket.Protocol.DraftHybi00Processor' SuperWebSocket.Protocol.WebSocketDataFrameReceiveFilter' SuperWebSocket.Protocol.FramePartReader.DataFramePartReader' SuperWebSocket.Command.Binary<TWebSocketSession>
Cyclic Dependency,SuperWebSocket,SuperWebSocket.Protocol,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: SuperWebSocket.Protocol' SuperWebSocket' SuperWebSocket.SubProtocol' SuperWebSocket,SuperWebSocket.Protocol.DraftHybi00Processor' SuperWebSocket.Protocol.WebSocketDataFrameReceiveFilter' SuperWebSocket.WebSocketProtocol' SuperWebSocket.WebSocketServer' SuperWebSocket.WebSocketServer<TWebSocketSession>' SuperWebSocket.SubProtocol.AsyncJsonSubCommand<TJsonCommandInfo>' SuperWebSocket.SubProtocol.BasicSubProtocol<TWebSocketSession>,SuperWebSocket.Protocol.DraftHybi00Processor' SuperWebSocket.Protocol.WebSocketDataFrameReceiveFilter' SuperWebSocket.WebSocketProtocol' SuperWebSocket.WebSocketServer' SuperWebSocket.WebSocketServer<TWebSocketSession>' SuperWebSocket.SubProtocol.AsyncJsonSubCommand<TJsonCommandInfo>' SuperWebSocket.SubProtocol.BasicSubProtocol<TWebSocketSession>
Cyclic Dependency,SuperWebSocket,SuperWebSocket.Protocol,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: SuperWebSocket.Protocol' SuperWebSocket.Command' SuperWebSocket' SuperWebSocket.SubProtocol' SuperWebSocket,SuperWebSocket.Protocol.DraftHybi00Processor' SuperWebSocket.Protocol.WebSocketDataFrameReceiveFilter' SuperWebSocket.Command.Binary<TWebSocketSession>' SuperWebSocket.WebSocketProtocol' SuperWebSocket.WebSocketServer' SuperWebSocket.WebSocketServer<TWebSocketSession>' SuperWebSocket.SubProtocol.AsyncJsonSubCommand<TJsonCommandInfo>' SuperWebSocket.SubProtocol.BasicSubProtocol<TWebSocketSession>,SuperWebSocket.Protocol.DraftHybi00Processor' SuperWebSocket.Protocol.WebSocketDataFrameReceiveFilter' SuperWebSocket.Command.Binary<TWebSocketSession>' SuperWebSocket.WebSocketProtocol' SuperWebSocket.WebSocketServer' SuperWebSocket.WebSocketServer<TWebSocketSession>' SuperWebSocket.SubProtocol.AsyncJsonSubCommand<TJsonCommandInfo>' SuperWebSocket.SubProtocol.BasicSubProtocol<TWebSocketSession>
Cyclic Dependency,SuperWebSocket,SuperWebSocket.Protocol.FramePartReader,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: SuperWebSocket.Protocol.FramePartReader' SuperWebSocket.Protocol,SuperWebSocket.Protocol.FramePartReader.DataFramePartReader' SuperWebSocket.Protocol.DraftHybi00Processor' SuperWebSocket.Protocol.WebSocketDataFrameReceiveFilter,SuperWebSocket.Protocol.FramePartReader.DataFramePartReader' SuperWebSocket.Protocol.DraftHybi00Processor' SuperWebSocket.Protocol.WebSocketDataFrameReceiveFilter
