Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,NExtra.Web.Avatar,IAvatarService,F:\newReposMay17\danielsaidi_nextra\NExtra.Web\Avatar\IAvatarService.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,NExtra.Web.Avatar,FacebookAvatarService,F:\newReposMay17\danielsaidi_nextra\NExtra.Web\Avatar\FacebookAvatarService.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,NExtra.Web.Avatar,GravatarService,F:\newReposMay17\danielsaidi_nextra\NExtra.Web\Avatar\GravatarService.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,NExtra.Web.Cache,IHttpRuntimeCache,F:\newReposMay17\danielsaidi_nextra\NExtra.Web\Cache\IHttpRuntimeCache.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,NExtra.Web.Cache,HttpRuntimeCacheFacade,F:\newReposMay17\danielsaidi_nextra\NExtra.Web\Cache\HttpRuntimeCacheFacade.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,NExtra.Web.Cookies,DomainCookieInvalidator,F:\newReposMay17\danielsaidi_nextra\NExtra.Web\Cookies\DomainCookieInvalidator.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,NExtra.Web.Cookies,ICookieInvalidator,F:\newReposMay17\danielsaidi_nextra\NExtra.Web\Cookies\ICookieInvalidator.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,NExtra.Web.Html,HtmlReplacer,F:\newReposMay17\danielsaidi_nextra\NExtra.Web\Html\HtmlReplacer.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,NExtra.Web.Html,IHtmlReplacer,F:\newReposMay17\danielsaidi_nextra\NExtra.Web\Html\IHtmlReplacer.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,NExtra.Web.Extensions,StateBagExtensions,F:\newReposMay17\danielsaidi_nextra\NExtra.Web\Extensions\StateBagExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
