Architecture smell,Project,Namespace,Cause,Responsible Classes
Ambiguous Interface,NExtra.WinForms,NExtra.WinForms.Dialogs,The tool detected the smell in this component because the component provides only a single' general entry-point via the following class: PrintDialogFacade,NExtra.WinForms.Dialogs.PrintDialogFacade
Feature Concentration,NExtra.WinForms,NExtra.WinForms.Dialogs,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [IPageSetupDialogFacade' PageSetupDialogFacade]' [IPrintDialogFacade' PrintDialogFacade]' [IPrintPreviewDialogFacade' PrintPreviewDialogFacade]. LCC (Lack of Component Cohesion) = 0.5,NExtra.WinForms.Dialogs.IPrintDialogFacade' NExtra.WinForms.Dialogs.PrintDialogFacade' NExtra.WinForms.Dialogs.IPrintPreviewDialogFacade' NExtra.WinForms.Dialogs.PrintPreviewDialogFacade
