Method,LOC,CC,PC
GenerationMetricChartForm:GenerationMetricChartForm,3,1,0
GenerationMetricChartForm:LoadMetrics,45,11,2
GenerationMetricChartForm:LoadMetrics,14,4,1
GenerationMetricChartForm:AddFastestMetric,11,3,2
GenerationMetric:GenerationMetric,7,1,5
GenerationMetric:ToString,3,1,0
Julia:Julia,18,1,0
Julia:Create,12,5,2
Julia:CreateGPU,44,1,2
Julia:CreateParallel,75,1,3
Julia:CreateSequential,55,7,2
FractalGenerator:Create,1,1,2
MainForm:MainForm,12,1,0
MainForm:Draw,21,1,0
MainForm:SetConcurrencyMode,12,4,1
MainForm:SetCurrentGenerator,11,2,1
MainForm:SetResolution,15,1,2
MainForm:ToggleFullScreenMode,20,2,0
MainForm:chartToolStripMenuItem_Click,5,1,2
MainForm:fullScreenToolStripMenuItem_Click,3,1,2
MainForm:gpuToolStripMenuItem_Click,6,1,2
MainForm:MainForm_KeyPress,5,2,2
MainForm:MainForm_Load,10,1,2
MainForm:MainForm_Resize,9,2,2
MainForm:MainForm_ResizeEnd,4,1,2
MainForm:juliaToolStripMenuItem_Click,6,1,2
MainForm:mandelbrotToolStripMenuItem_Click,6,1,2
MainForm:parallelToolStripMenuItem_Click,6,1,2
MainForm:pictureBox1_Click,5,2,2
MainForm:pictureBox1_MouseMove,3,1,2
MainForm:refreshToolStripMenuItem_Click,4,1,2
MainForm:res320x240ToolStripMenuItem_Click,4,1,2
MainForm:res640x480ToolStripMenuItem_Click,4,1,2
MainForm:res1024x768ToolStripMenuItem_Click,4,1,2
MainForm:saveToolStripMenuItem_Click,19,2,2
MainForm:sequentialToolStripMenuItem_Click,6,1,2
MainForm:runToolStripMenuItem_Click,41,4,2
Mandelbrot:Mandelbrot,18,1,0
Mandelbrot:Create,12,5,2
Mandelbrot:CreateGPU,44,1,2
Mandelbrot:CreateParallel,71,1,3
Mandelbrot:CreateSequential,53,7,2
Program:Main,5,1,0
GenerationMetricReport:GenerationMetricReport,3,1,1
GenerationMetricReport:Save,13,2,1
Resources:Resources,2,1,0
