Method,LOC,CC,PC
AuthorizeFilterAttribute:AuthorizeFilterAttribute,3,1,1
AuthorizeFilterAttribute:OnActionExecuting,6,2,1
AuthorizeFilterAttribute:Authorize,7,2,2
AuthorizeIgnoreAttribute:AuthorizeIgnoreAttribute,2,1,0
BaseController:JsonP,4,1,2
BaseController:RefreshParent,4,1,1
BaseController:RefreshParentTab,4,1,1
BaseController:CloseThickbox,3,1,0
BaseController:Back,7,2,1
BaseController:PageReturn,9,3,2
BaseController:Stop,6,2,3
BaseController:UpdateOperater,5,1,1
BaseController:ClearOperater,3,1,0
BaseController:OnActionExecuted,6,2,1
BaseController:OnActionExecuting,6,1,3
BaseController:RenderViewData,2,1,0
BaseController:OnException,5,1,1
BaseController:LogException,3,1,2
ExplicitException:ExplicitException,2,1,0
ExplicitException:ExplicitException,2,1,1
ExplicitException:ExplicitException,2,1,2
CheckBoxListHelper:CheckBoxList,4,1,3
CheckBoxListHelper:CheckBoxList,4,1,4
CheckBoxListHelper:CheckBoxListFor,7,1,4
CheckBoxListHelper:CheckBoxList,3,1,5
CheckBoxListHelper:CheckBoxList,40,7,6
CheckBoxListHelper:DeepCopy,7,2,1
HtmlPrefixScope:BeginCollectionItem,7,1,2
HtmlPrefixScope:BeginHtmlFieldPrefixScope,3,1,2
HtmlPrefixScope:GetIdsToReuse,14,5,2
PagerBuilder:PagerBuilder,8,2,4
PagerBuilder:PagerBuilder,42,10,12
PagerBuilder:PagerBuilder,2,1,10
PagerBuilder:PagerBuilder,2,1,11
PagerBuilder:PagerBuilder,2,1,11
PagerBuilder:AddPrevious,5,2,1
PagerBuilder:AddFirst,6,2,1
PagerBuilder:AddMoreBefore,9,3,1
PagerBuilder:AddPageNumbers,11,4,1
PagerBuilder:AddMoreAfter,10,3,1
PagerBuilder:AddNext,5,2,1
PagerBuilder:AddLast,5,2,1
PagerBuilder:GenerateUrl,19,3,1
PagerBuilder:RenderPager,86,24,0
PagerBuilder:BuildGoToPageSection,53,13,1
PagerBuilder:BuildTotalItemCountPageSection,4,1,1
PagerBuilder:GenerateAnchor,54,11,1
PagerBuilder:GeneratePagerElement,8,1,1
PagerBuilder:GenerateJqAjaxPagerElement,5,1,1
PagerBuilder:GenerateMsAjaxPagerElement,11,1,1
PagerBuilder:CreateWrappedPagerElement,24,16,2
PagerBuilder:GetCurrentRouteValues,22,4,1
PagerHelper:Pager,5,1,10
PagerHelper:Pager,5,1,10
PagerHelper:Pager,3,1,3
PagerHelper:Pager,5,1,2
PagerHelper:Pager,5,1,3
PagerHelper:Pager,5,1,4
PagerHelper:Pager,5,1,4
PagerHelper:Pager,5,1,5
PagerHelper:Pager,5,1,5
PagerHelper:Pager,5,1,6
PagerHelper:Pager,5,1,6
PagerHelper:Pager,5,1,5
PagerHelper:Pager,5,1,5
PagerHelper:AjaxPager,3,1,3
PagerHelper:AjaxPager,8,2,11
PagerHelper:AjaxPager,8,2,11
PagerHelper:AjaxPager,5,1,3
PagerHelper:AjaxPager,5,1,4
PagerHelper:AjaxPager,5,1,4
PagerHelper:AjaxPager,5,1,5
PagerHelper:AjaxPager,5,1,5
PagerHelper:AjaxPager,5,1,6
PagerHelper:AjaxPager,5,1,7
PagerHelper:AjaxPager,5,1,7
PagerHelper:AjaxPager,5,1,6
PagerHelper:Pager,5,1,11
PagerHelper:Pager,5,1,11
PagerHelper:Pager,3,1,3
PagerHelper:Pager,3,1,3
PagerHelper:Pager,3,1,4
PagerHelper:Pager,5,1,5
PagerHelper:Pager,5,1,5
PagerHelper:Pager,5,1,6
PagerHelper:Pager,5,1,6
PagerHelper:Pager,5,1,7
PagerHelper:Pager,5,1,7
PagerItem:PagerItem,6,1,4
PagerOptions:PagerOptions,29,1,0
RadioBoxListHelper:RadioBoxList,4,1,2
RadioBoxListHelper:RadioBoxList,4,1,3
RadioBoxListHelper:RadioBoxList,27,5,4
RadioBoxListHelper:DeepCopy,7,2,1
PagerForSeo:SeoPager,27,9,6
PagerForSeo:PrepearRouteUrl,8,1,3
