Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AuthenticationPluginManager,1,3,0,0,1,33,8,0,0,0,6,1
PluginInfo,2,1,0,2,1,10,1,0,0,0,0,1
MySqlAuthenticationPlugin,2,15,7,0,2,171,26,2,0,0.73,7,2
MySqlNativePasswordPlugin,0,3,1,0,1,44,5,0,1,0,2,0
MySqlWindowsAuthenticationPlugin,16,13,1,0,4,144,23,0,1,0.95,7,0
SecBufferDesc,3,4,0,3,4,48,7,0,0,0.17,2,1
SecBufferType,0,0,0,0,0,7,0,0,0,0,0,2
SecHandle,2,0,0,0,0,9,0,0,0,0,0,0
SecBuffer,3,4,0,3,4,34,5,0,0,0.17,1,1
SECURITY_INTEGER,2,1,0,2,1,11,1,0,0,0,0,1
SECURITY_HANDLE,2,1,0,2,1,10,1,0,0,0,0,1
SecPkgContext_Sizes,4,0,0,4,0,8,0,0,0,0,0,1
MySqlBulkLoader,20,3,17,0,2,321,26,0,0,0.85,5,0
MySqlBulkLoaderPriority,0,0,0,0,0,22,0,0,0,0,0,1
MySqlBulkLoaderConflictOption,0,0,0,0,0,20,0,0,0,0,0,1
CharSetMap,4,8,0,0,2,140,13,0,0,0,6,3
CharacterSet,2,1,0,2,1,10,1,0,0,0,0,2
MySqlCommand,23,35,19,0,18,852,80,0,0,0.92,12,26
MySqlCommandBuilder,0,17,1,0,8,224,41,0,0,0,10,2
MySqlTokenizer,11,16,11,0,8,290,42,0,0,0.8,0,7
CompressedStream,9,14,8,0,9,233,26,0,0,0.76,6,1
MySqlConnection,14,31,14,0,17,673,90,0,0,0.92,23,25
MySqlInfoMessageEventArgs,1,0,0,1,0,10,0,0,0,0,1,2
CommandTimer,2,2,0,0,2,26,4,0,0,0,1,2
Crypt,0,5,0,0,2,129,25,0,0,0,1,1
MySqlDataAdapter,3,16,6,0,4,245,35,0,0,0.83,4,5
MySqlRowUpdatingEventArgs,0,1,1,0,1,28,1,0,0,0,0,2
MySqlRowUpdatedEventArgs,0,1,1,0,1,24,1,0,0,0,0,1
MySqlDataReader,9,61,9,0,53,911,120,0,0,0.91,30,13
Driver,17,30,14,0,26,421,60,1,0,0.91,22,13
IDriver,0,16,5,0,0,34,16,1,0,0,3,1
MySqlException,2,7,3,0,0,61,7,0,0,0.86,0,31
ColumnFlags,0,0,0,0,0,16,0,0,0,0,0,2
MySqlField,18,7,17,9,5,322,80,0,0,0.83,26,9
BaseCommandInterceptor,0,4,1,0,4,27,4,0,0,0,2,1
CommandInterceptor,2,6,0,0,4,66,17,0,1,0.42,6,1
Interceptor,1,3,0,0,0,27,5,2,0,1,1,0
BaseExceptionInterceptor,0,2,1,0,2,16,2,1,0,0,1,1
StandardExceptionInterceptor,0,1,0,0,1,11,1,0,1,0,0,1
ExceptionInterceptor,1,4,0,0,2,42,10,0,1,0.25,6,1
ISSchemaProvider,0,28,0,0,8,662,96,0,1,0,10,2
MySqlClientFactory,3,7,3,1,6,111,7,0,0,1,7,0
MySqlClientPermission,0,7,0,0,3,45,8,0,0,0,1,2
MySqlConfiguration,1,0,4,0,0,30,0,0,0,0,0,3
AuthenticationPluginConfigurationElement,0,0,2,0,0,24,0,0,0,0,0,1
InterceptorConfigurationElement,0,0,2,0,0,24,0,0,0,0,0,2
GenericConfigurationElementCollection,1,3,0,0,1,22,3,0,0,0,0,0
MySqlConnectionStringBuilder,5,20,56,0,7,1070,44,0,0,0.9,6,7
PropertyDefaultValue,2,1,0,2,1,10,1,0,0,1,0,1
ValidKeywordsAttribute,1,1,1,0,1,13,1,0,0,0,0,1
ClientFlags,0,0,0,0,0,51,0,0,0,0,0,2
ServerStatusFlags,0,0,0,0,0,17,0,0,0,0,0,5
DBCmd,0,0,0,0,0,35,0,0,0,0,0,1
MySqlDbType,0,0,0,0,0,185,0,0,0,0,0,24
Field_Type,0,0,0,0,0,26,0,0,0,0,0,1
MySqlConnectionProtocol,0,0,0,0,0,28,0,0,0,0,0,1
MySqlSslMode,0,0,0,0,0,28,0,0,0,0,0,2
MySqlDriverType,0,0,0,0,0,18,0,0,0,0,0,0
MySqlCertificateStoreLocation,0,0,0,0,0,15,0,0,0,0,0,1
MySqlError,3,1,3,0,1,43,1,0,0,0,0,3
MySqlErrorCode,0,0,0,0,0,1944,0,0,0,0,0,5
MySqlHelper,3,22,0,0,18,372,50,0,0,0,7,3
MySqlPacket,4,27,7,0,26,290,49,0,0,0.84,3,27
MySqlClientPermissionAttribute,0,2,0,0,2,12,2,0,0,0,1,1
MySqlPool,9,10,6,0,4,253,25,0,0,0.67,8,3
MySqlPoolManager,4,11,0,0,7,137,15,0,0,0,5,3
MySqlTransactionScope,4,3,0,4,3,45,4,0,0,0.17,4,1
MySqlPromotableTransaction,4,5,2,0,1,61,6,0,0,0.53,3,2
DriverTransactionManager,1,3,0,0,3,23,3,0,0,0,1,2
MySqlScript,3,12,3,0,5,264,35,0,0,0.75,7,0
MySqlScriptEventArgs,1,0,4,0,0,39,0,1,0,0,1,1
MySqlScriptErrorEventArgs,2,1,2,0,1,37,1,0,1,0.5,0,1
ScriptStatement,3,0,0,3,0,6,0,0,0,0,0,2
MySqlSecurityPermission,0,2,0,0,1,17,3,0,0,0,0,8
MySqlStream,9,9,5,0,8,193,20,0,0,0.7,6,2
MySqlTrace,2,7,4,0,2,91,13,0,0,0,5,7
MySqlTraceEventType,0,0,0,0,0,17,0,0,0,0,0,2
UsageAdvisorWarningFlags,0,0,0,0,0,8,0,0,0,0,0,1
NativeDriver,14,32,9,0,18,688,104,0,1,0.85,22,3
MySqlParameter,18,17,18,0,9,616,197,0,0,0.87,8,10
MySqlParameterConverter,0,2,0,0,2,43,4,0,0,0,2,0
MySqlParameterCollection,3,32,5,0,19,442,58,0,0,0.7,5,4
PerformanceMonitor,3,4,0,0,3,48,7,0,0,0.25,3,1
PreparableStatement,7,6,3,0,5,161,17,1,1,0.69,8,2
ProcedureCache,3,6,0,0,2,107,17,0,0,0.5,5,2
ResultSet,19,14,10,0,7,288,36,0,0,0.8,7,4
SchemaProvider,2,30,0,1,12,1051,127,1,0,0.53,27,1
Statement,3,10,4,0,5,162,22,1,0,0.73,10,1
StoredProcedure,5,15,2,0,4,242,47,0,2,0.81,10,6
TableCache,1,5,0,0,4,24,5,0,0,0,2,1
BaseTableCache,2,6,0,0,5,65,6,0,0,0.42,0,1
TimedStream,6,13,8,0,9,229,23,0,0,0.72,1,1
TracingDriver,4,15,0,0,12,158,37,0,1,0.6,15,1
MySqlTransaction,3,4,3,0,2,78,9,0,0,0.25,2,5
Cache,3,3,0,0,2,40,7,0,0,0.33,0,1
ContextString,2,6,1,0,5,117,27,0,0,0.33,0,0
LowResolutionStopwatch,4,7,2,2,6,59,7,0,0,0.5,0,4
MyNetworkStream,2,8,0,0,5,128,20,0,0,0.62,0,1
NamedPipeStream,6,10,8,0,8,165,24,0,0,0.78,4,1
NativeMethods,6,21,0,6,20,78,21,0,0,1,0,2
Platform,2,4,0,0,2,34,7,0,0,0,0,2
QueryNormalizer,5,19,1,0,1,284,74,0,0,0.68,3,1
Token,3,1,1,3,1,17,1,0,0,0,1,1
TokenType,0,0,0,0,0,11,0,0,0,0,0,2
SharedMemory,3,3,1,0,2,42,7,0,0,0.44,2,1
SharedMemoryStream,13,10,8,0,8,222,35,0,0,0.75,4,1
StreamCreator,6,9,0,0,2,204,25,0,0,0.74,7,1
DBVersion,4,4,3,0,4,68,8,0,0,0.31,2,7
MetaData,0,4,0,0,4,131,64,0,0,0,3,4
MySqlBinary,3,7,7,0,3,205,19,0,1,0.67,3,3
MySqlBit,3,5,7,0,5,111,8,0,1,0.67,2,4
MySqlByte,3,6,8,0,2,128,7,0,1,0.67,2,3
MySqlConversionException,0,1,0,0,1,13,1,0,0,0,0,1
MySqlDateTime,4,36,15,0,6,515,56,0,1,0.79,5,3
MySqlDecimal,4,8,9,0,2,136,10,0,1,0.69,2,3
MySqlDouble,2,6,7,0,2,119,9,0,1,0.67,2,3
MySqlGuid,4,8,9,0,2,186,21,0,1,0.81,5,3
MySqlInt16,2,6,7,0,2,104,7,0,1,0.67,2,3
MySqlInt32,3,7,7,0,2,122,9,0,1,0.67,3,3
MySqlInt64,2,6,7,0,2,104,7,0,1,0.67,2,3
MySqlSingle,2,6,7,0,2,106,8,0,1,0.67,2,3
MySqlString,3,6,7,0,2,141,10,0,1,0.61,3,2
MySqlTimeSpan,2,8,7,0,3,164,20,0,1,0.44,3,3
MySqlUByte,2,6,7,0,2,104,7,0,1,0.67,2,3
MySqlUInt16,2,6,7,0,2,104,7,0,1,0.67,2,3
MySqlUInt32,3,7,7,0,2,120,9,0,1,0.67,3,3
MySqlUInt64,2,6,7,0,2,104,7,0,1,0.67,2,3
IMySqlValue,0,3,6,0,0,24,3,17,0,0,1,10
Adler32,2,1,0,0,0,65,6,0,0,0,0,1
Deflate,113,40,0,0,0,1509,185,0,0,0.92,4,2
InfBlocks,40,7,0,0,0,681,144,0,0,0.76,4,2
InfCodes,34,5,0,0,0,698,151,0,0,0.72,3,1
