Method,LOC,CC,PC
DateTimeFormatExtensions:ToStatusStyleString,7,2,2
DateTimeFormatExtensions:StyleForDayDifference,9,3,2
DateTimeFormatExtensions:StyleForTimeDifference,9,3,1
DateTimeFormatExtensions:ToStatusStyleString,3,1,1
DateTimeExtensions:Midnight,3,1,1
DateTimeExtensions:Noon,3,1,1
DateTimeExtensions:SetTime,3,1,3
DateTimeExtensions:SetTime,3,1,4
DateTimeExtensions:SetTime,4,1,5
DateTimeExtensions:ToFirstDayOfMonth,4,1,1
DateTimeExtensions:ToLastDayOfMonth,3,1,1
DateTimeExtensions:ToLastMillisecondOfDay,3,1,1
DateTimeExtensions:ToFirstDayOfNextMonth,3,1,1
DateTimeExtensions:GetTimespanBetweenDates,4,1,2
DateTimeExtensions:MonthsFromStartDateToEndDate,3,1,2
DateTimeExtensions:ConvertRegionalTimeToUtc,4,1,2
DateTimeExtensions:ConvertUtcToRegionalTime,4,1,2
DateTimeExtensions:ToJSONTicks,3,1,1
DateTimeExtensions:NumberOfBusinessDaysUntil,15,2,3
DateTimeExtensions:SubtractWeekendDaysDuringRemainingTime,32,8,4
DateTimeExtensions:SubtractBankHolidays,10,3,4
EnumExtensions:ToSpacedString,3,1,1
EnumExtensions:Parse,6,2,1
EnumExtensions:Parse,9,3,2
EnumExtensions:ParseEnum,11,4,3
StringBuilderExtensions:AppendLineFormat,3,1,3
StringBuilderExtensions:AppendLineFormat,3,1,4
StringBuilderExtensions:AppendLineFormat,3,1,5
StringBuilderExtensions:AppendLineFormat,3,1,3
StringExtensions:Contains,3,1,3
StringExtensions:Contains,3,1,4
StringExtensions:PascalToSpacedString,4,1,1
StringExtensions:PascalToSpacedStringArray,3,1,1
StringExtensions:CapitaliseFirstLetter,3,1,1
StringExtensions:ReplaceIgnoreCase,3,1,3
StringExtensions:RemoveAllWhitespace,3,1,2
StringExtensions:IsNullOrEmpty,3,1,1
StringExtensions:IsNullOrWhiteSpace,3,1,1
ArgumentNullError:ArgumentNullError,2,1,1
LogicError:LogicError,3,1,1
LogicError:Throw,3,1,0
LogicError:AsException,3,1,0
LogicErrors:LogicErrors,2,1,0
LogicErrors:LogicErrors,2,1,1
LogicErrors:LogicErrors,2,1,1
LogicErrors:LogicErrors,2,1,1
LogicErrors:ThrowExceptionIfErrors,5,2,0
LogicErrors:GetCombinedMessages,19,5,0
LogicErrors:AddRange,5,2,1
LogicException:LogicException,2,1,3
LogicException:LogicException,2,1,3
LogicException:LogicException,4,1,3
LogicException:LogicException,4,1,4
LogicException:GetObjectData,8,2,2
LogicException:GetAllMessages,8,2,2
TypeExtensions:GetTypeFromTypeName,11,2,1
TypeExtensions:ExtractType,15,4,4
TypeExtensions:FormatTypeName,12,3,3
TypeExtensions:ExtractSystemTypeNames,49,26,1
