Method,LOC,CC,PC
AutofacAdapter:AutofacAdapter,3,1,1
AutofacAdapter:Resolve,14,1,1
AutofacAdapter:Register,11,2,2
AutofacAdapter:Register,11,2,2
AutofacSusanooBootstrapper:AutofacSusanooBootstrapper,2,1,1
