Design smell,Namespace,Class,File,Cause
Unnecessary Abstraction,SimplyMobile.Core,MobileApp,D:\research\architectureSmells\repos1\sami1971_SimplyMobile\iOS\SimplyMobile.iOS\MobileApp.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: IsPhone
Unutilized Abstraction,SimplyMobile.Core,MobileApp,D:\research\architectureSmells\repos1\sami1971_SimplyMobile\iOS\SimplyMobile.iOS\MobileApp.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,SimplyMobile.Core,ButtonExtensions,D:\research\architectureSmells\repos1\sami1971_SimplyMobile\iOS\SimplyMobile.iOS\Extensions\ButtonExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,SimplyMobile.Core,ControlExtensions,D:\research\architectureSmells\repos1\sami1971_SimplyMobile\iOS\SimplyMobile.iOS\Extensions\ControlExtensions.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unutilized Abstraction,SimplyMobile.Core,ControlExtensions,D:\research\architectureSmells\repos1\sami1971_SimplyMobile\iOS\SimplyMobile.iOS\Extensions\ControlExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,SimplyMobile.Core,LabelExtensions,D:\research\architectureSmells\repos1\sami1971_SimplyMobile\iOS\SimplyMobile.iOS\Extensions\LabelExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,SimplyMobile.Core,SliderExtensions,D:\research\architectureSmells\repos1\sami1971_SimplyMobile\iOS\SimplyMobile.iOS\Extensions\SliderExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,SimplyMobile.Core,SwitchExtensions,D:\research\architectureSmells\repos1\sami1971_SimplyMobile\iOS\SimplyMobile.iOS\Extensions\SwitchExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,SimplyMobile.Core,TextFieldExtensions,D:\research\architectureSmells\repos1\sami1971_SimplyMobile\iOS\SimplyMobile.iOS\Extensions\TextFieldExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,SimplyMobile.iOS,SysCtrl,D:\research\architectureSmells\repos1\sami1971_SimplyMobile\iOS\SimplyMobile.iOS\Extensions\SysCtrl.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,SimplyMobile,ViewExtensions,D:\research\architectureSmells\repos1\sami1971_SimplyMobile\iOS\SimplyMobile.iOS\Extensions\ViewExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,SimplyMobile,EnumExtensions,D:\research\architectureSmells\repos1\sami1971_SimplyMobile\Core\SimplyMobile.Core\Extensions\EnumExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
