Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
EmbeddedFeature,0,1,0,0,1,7,1,0,1,0,4,0
MultiVirtualPathProvider,1,8,3,0,7,53,9,0,2,0.62,3,1
ResourceVirtualDirectory,3,12,6,0,3,114,16,0,2,0.86,4,2
ResourceVirtualFile,2,3,4,0,2,44,5,0,2,0.67,2,1
ResourceVirtualPathProvider,2,5,3,0,4,47,7,0,2,0.8,3,1
