Implementation smell,Namespace,Class,File,Method,Description
Complex Method,ServiceStack.Common,StringExtensions,C:\repos\fanta-mnix_ServiceStack\src\ServiceStack.Common.SL5\..\ServiceStack.Common\StringExtensions.cs,Glob,Cyclomatic complexity of the method is 10
Complex Method,ServiceStack.Messaging,MessageHandler,C:\repos\fanta-mnix_ServiceStack\src\ServiceStack.Common.SL5\..\ServiceStack.Common\Messaging\MessageHandler.cs,ProcessMessage,Cyclomatic complexity of the method is 9
Complex Method,ServiceStack.ServiceClient.Web,AsyncServiceClient,C:\repos\fanta-mnix_ServiceStack\src\ServiceStack.Common.SL5\..\ServiceStack.Common\ServiceClient.Web\AsyncServiceClient.cs,ReadCallBack,Cyclomatic complexity of the method is 12
Complex Method,ServiceStack.ServiceClient.Web,ServiceClientBase,C:\repos\fanta-mnix_ServiceStack\src\ServiceStack.Common.SL5\..\ServiceStack.Common\ServiceClient.Web\ServiceClientBase.cs,SendRequest,Cyclomatic complexity of the method is 9
Complex Method,ServiceStack.ServiceClient.Web,UrlExtensions,C:\repos\fanta-mnix_ServiceStack\src\ServiceStack.Common.SL5\..\ServiceStack.Common\ServiceClient.Web\UrlExtensions.cs,ToUrl,Cyclomatic complexity of the method is 9
Complex Method,ServiceStack.ServiceClient.Web,RestRoute,C:\repos\fanta-mnix_ServiceStack\src\ServiceStack.Common.SL5\..\ServiceStack.Common\ServiceClient.Web\UrlExtensions.cs,GetQueryProperties,Cyclomatic complexity of the method is 10
Complex Method,ServiceStack.ServiceClient.Web,AuthenticationInfo,C:\repos\fanta-mnix_ServiceStack\src\ServiceStack.Common.SL5\..\ServiceStack.Common\ServiceClient.Web\WebRequestUtils.cs,AuthenticationInfo,Cyclomatic complexity of the method is 11
Complex Method,ServiceStack.ServiceModel.Serialization,StringMapTypeDeserializer,C:\repos\fanta-mnix_ServiceStack\src\ServiceStack.Common.SL5\..\ServiceStack.Common\ServiceModel\Serialization\StringMapTypeDeserializer.cs,PopulateFromMap,Cyclomatic complexity of the method is 9
Complex Method,ServiceStack.Common.Support,AssignmentDefinition,C:\repos\fanta-mnix_ServiceStack\src\ServiceStack.Common.SL5\..\ServiceStack.Common\Support\AssignmentDefinition.cs,Populate,Cyclomatic complexity of the method is 13
Complex Method,ServiceStack.Common.Utils,ReflectionUtils,C:\repos\fanta-mnix_ServiceStack\src\ServiceStack.Common.SL5\..\ServiceStack.Common\Utils\ReflectionUtils.cs,GetMembers,Cyclomatic complexity of the method is 14
Complex Method,ServiceStack.Common.Web,ContentType,C:\repos\fanta-mnix_ServiceStack\src\ServiceStack.Common.SL5\..\ServiceStack.Common\Web\ContentType.cs,GetEndpointAttributes,Cyclomatic complexity of the method is 14
Complex Method,ServiceStack.Common.Web,ContentType,C:\repos\fanta-mnix_ServiceStack\src\ServiceStack.Common.SL5\..\ServiceStack.Common\Web\ContentType.cs,ToFeature,Cyclomatic complexity of the method is 12
Complex Method,ServiceStack.Common.Web,ContentType,C:\repos\fanta-mnix_ServiceStack\src\ServiceStack.Common.SL5\..\ServiceStack.Common\Web\ContentType.cs,ToContentType,Cyclomatic complexity of the method is 11
Complex Method,ServiceStack.Common.Web,HttpResponseFilter,C:\repos\fanta-mnix_ServiceStack\src\ServiceStack.Common.SL5\..\ServiceStack.Common\Web\HttpResponseFilter.cs,SerializeToBytes,Cyclomatic complexity of the method is 9
Complex Method,ServiceStack.Common.Web,HttpResponseFilter,C:\repos\fanta-mnix_ServiceStack\src\ServiceStack.Common.SL5\..\ServiceStack.Common\Web\HttpResponseFilter.cs,SerializeToString,Cyclomatic complexity of the method is 9
Complex Method,ServiceStack.Common.Web,MimeTypes,C:\repos\fanta-mnix_ServiceStack\src\ServiceStack.Common.SL5\..\ServiceStack.Common\Web\MimeTypes.cs,GetMimeType,Cyclomatic complexity of the method is 37
Long Parameter List,ServiceStack.Net30.Collections.Concurrent,SplitOrderedList,C:\repos\fanta-mnix_ServiceStack\src\ServiceStack.Common.SL5\..\ServiceStack.Common\Net30\SplitOrderedList.cs,InsertInternal,The method has 5 parameters.
