Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,roundhouse.databases.sqlserverce,SqlServerCEDatabase,C:\repos\chucknorris_roundhouse\product\roundhouse.databases.sqlserverce\SqlServerCEDatabase.cs,insert_script_run,The method has 5 parameters. Parameters: script_name' sql_to_run' sql_to_run_hash' run_this_script_once' version_id
Long Parameter List,roundhouse.databases.sqlserverce,SqlServerCEDatabase,C:\repos\chucknorris_roundhouse\product\roundhouse.databases.sqlserverce\SqlServerCEDatabase.cs,insert_script_run_error,The method has 6 parameters. Parameters: script_name' sql_to_run' sql_erroneous_part' error_message' repository_version' repository_path
Long Statement,roundhouse.databases.sqlserverce,SqlServerCEDatabase,C:\repos\chucknorris_roundhouse\product\roundhouse.databases.sqlserverce\SqlServerCEDatabase.cs,connection_specific_setup,The length of the statement  "            //((SqlCeConnection)connection).InfoMessage += (sender' e) => Log.bound_to(this).log_a_debug_event_containing("  [SQL PRINT]: {0}{1}"' Environment.NewLine' e.Message); " is 167.
Long Statement,roundhouse.databases.sqlserverce,SqlServerCEDatabase,C:\repos\chucknorris_roundhouse\product\roundhouse.databases.sqlserverce\SqlServerCEDatabase.cs,insert_script_run,The length of the statement  "                throw new ApplicationException(string.Format("Unable to insert row in RoundhousE_ScriptsRun table. Error was {0}"' ex.Message)); " is 128.
Long Statement,roundhouse.databases.sqlserverce,SqlServerCEDatabase,C:\repos\chucknorris_roundhouse\product\roundhouse.databases.sqlserverce\SqlServerCEDatabase.cs,insert_script_run_error,The length of the statement  "                throw new ApplicationException(string.Format("Unable to insert row in RoundhousE_ScriptsRunErrors table. Error was {0}"' ex.Message)); " is 134.
Long Statement,roundhouse.databases.sqlserverce,SqlServerCEDatabase,C:\repos\chucknorris_roundhouse\product\roundhouse.databases.sqlserverce\SqlServerCEDatabase.cs,get_version,The length of the statement  "                throw new ApplicationException(string.Format("Unable to get version from RoundhousE_Version table. Error was {0}"' ex.Message)); " is 128.
Long Statement,roundhouse.databases.sqlserverce,SqlServerCEDatabase,C:\repos\chucknorris_roundhouse\product\roundhouse.databases.sqlserverce\SqlServerCEDatabase.cs,insert_version_and_get_version_id,The length of the statement  "                throw new ApplicationException(string.Format("Unable to insert new version in RoundhousE_Version table. Error was {0}"' ex.Message)); " is 133.
Long Statement,roundhouse.databases.sqlserverce,SqlServerCEDatabase,C:\repos\chucknorris_roundhouse\product\roundhouse.databases.sqlserverce\SqlServerCEDatabase.cs,get_current_script_hash,The length of the statement  "                throw new ApplicationException(string.Format("Unable to retrieve script_hash from RoundhousE_ScriptsRun table. Error was {0}"' ex.Message)); " is 140.
Magic Number,roundhouse.databases.sqlserverce.orm,ScriptsRunMapping,C:\repos\chucknorris_roundhouse\product\roundhouse.databases.sqlserverce\orm\SciptsRunMapping.cs,ScriptsRunMapping,The following statement contains a magic number: Map(x => x.text_hash).Length(512);
Magic Number,roundhouse.databases.sqlserverce.orm,ScriptsRunMapping,C:\repos\chucknorris_roundhouse\product\roundhouse.databases.sqlserverce\orm\SciptsRunMapping.cs,ScriptsRunMapping,The following statement contains a magic number: Map(x => x.entered_by).Length(50);
Magic Number,roundhouse.databases.sqlserverce.orm,ScriptsRunErrorMapping,C:\repos\chucknorris_roundhouse\product\roundhouse.databases.sqlserverce\orm\ScriptsRunErrorMapping.cs,ScriptsRunErrorMapping,The following statement contains a magic number: Map(x => x.version).Length(50);
Magic Number,roundhouse.databases.sqlserverce.orm,ScriptsRunErrorMapping,C:\repos\chucknorris_roundhouse\product\roundhouse.databases.sqlserverce\orm\ScriptsRunErrorMapping.cs,ScriptsRunErrorMapping,The following statement contains a magic number: Map(x => x.entered_by).Length(50);
Magic Number,roundhouse.databases.sqlserverce.orm,VersionMapping,C:\repos\chucknorris_roundhouse\product\roundhouse.databases.sqlserverce\orm\VersionMapping.cs,VersionMapping,The following statement contains a magic number: Map(x => x.version).Length(50);
Magic Number,roundhouse.databases.sqlserverce.orm,VersionMapping,C:\repos\chucknorris_roundhouse\product\roundhouse.databases.sqlserverce\orm\VersionMapping.cs,VersionMapping,The following statement contains a magic number: Map(x => x.entered_by).Length(50);
