Namespace,Type,Method,LOC,CC,PC
roundhouse.connections,AdoNetConnection,AdoNetConnection,3,1,1
roundhouse.connections,AdoNetConnection,open,17,1,0
roundhouse.connections,AdoNetConnection,clear_pool,7,2,0
roundhouse.connections,AdoNetConnection,close,6,2,0
roundhouse.connections,AdoNetConnection,underlying_type,3,1,0
roundhouse.connections,AdoNetConnection,Dispose,3,1,0
roundhouse.connections,IConnection,open,0,1,0
roundhouse.connections,IConnection,clear_pool,0,1,0
roundhouse.connections,IConnection,close,0,1,0
roundhouse.connections,IConnection,underlying_type,0,1,0
roundhouse.consoles,CommandExecutor,execute,21,2,3
roundhouse.consoles,DefaultConfiguration,DefaultConfiguration,3,1,0
roundhouse.consoles,DefaultConfiguration,to_token_dictionary,68,3,0
roundhouse.consoles,InteractivePrompt,in_interactive_mode,7,2,1
roundhouse.consoles,InteractivePrompt,write_header,4,1,1
roundhouse.consoles,InteractivePrompt,get_user,11,2,2
roundhouse.consoles,InteractivePrompt,get_password,42,7,2
roundhouse.consoles,InteractivePrompt,write_footer,4,1,0
roundhouse.cryptography,CryptographicService,hash,0,1,1
roundhouse.cryptography,LocalMD5Implementation,F,3,1,3
roundhouse.cryptography,LocalMD5Implementation,G,3,1,3
roundhouse.cryptography,LocalMD5Implementation,H,3,1,3
roundhouse.cryptography,LocalMD5Implementation,I,3,1,3
roundhouse.cryptography,LocalMD5Implementation,ROTATE_LEFT,3,1,2
roundhouse.cryptography,LocalMD5Implementation,FF,5,1,7
roundhouse.cryptography,LocalMD5Implementation,GG,5,1,7
roundhouse.cryptography,LocalMD5Implementation,HH,5,1,7
roundhouse.cryptography,LocalMD5Implementation,II,5,1,7
roundhouse.cryptography,LocalMD5Implementation,LocalMD5Implementation,3,1,0
roundhouse.cryptography,LocalMD5Implementation,Initialize,8,1,0
roundhouse.cryptography,LocalMD5Implementation,HashCore,25,4,3
roundhouse.cryptography,LocalMD5Implementation,HashFinal,24,1,0
roundhouse.cryptography,LocalMD5Implementation,Transform,80,2,2
roundhouse.cryptography,LocalMD5Implementation,Encode,11,2,5
roundhouse.cryptography,LocalMD5Implementation,Decode,6,2,5
roundhouse.cryptography,LocalMD5Implementation,Clear,3,1,0
roundhouse.cryptography,LocalMD5Implementation,ComputeHash,3,1,1
roundhouse.cryptography,LocalMD5Implementation,ComputeHash,6,1,3
roundhouse.cryptography,LocalMD5Implementation,ComputeHash,11,2,1
roundhouse.cryptography,LocalMD5Implementation,TransformBlock,29,7,5
roundhouse.cryptography,LocalMD5Implementation,TransformFinalBlock,28,6,3
roundhouse.cryptography,LocalMD5Implementation,Dispose,4,2,1
roundhouse.cryptography,LocalMD5Implementation,Dispose,3,1,0
roundhouse.cryptography,MD5CryptographicService,MD5CryptographicService,3,1,0
roundhouse.cryptography,MD5CryptographicService,hash,5,1,1
roundhouse.databases,AdoNetDatabase,GetAdoNetConnection,7,1,1
roundhouse.databases,AdoNetDatabase,get_db_provider_factory,0,1,0
roundhouse.databases,AdoNetDatabase,connection_specific_setup,2,1,1
roundhouse.databases,AdoNetDatabase,open_admin_connection,6,1,0
roundhouse.databases,AdoNetDatabase,close_admin_connection,10,2,0
roundhouse.databases,AdoNetDatabase,open_connection,11,2,1
roundhouse.databases,AdoNetDatabase,close_connection,19,4,0
roundhouse.databases,AdoNetDatabase,rollback,15,2,0
roundhouse.databases,AdoNetDatabase,run_sql,14,3,3
roundhouse.databases,AdoNetDatabase,run_command_with,6,1,3
roundhouse.databases,AdoNetDatabase,run_sql_scalar,19,3,3
roundhouse.databases,AdoNetDatabase,setup_database_command,44,8,3
roundhouse.databases,Database,initialize_connections,0,1,1
roundhouse.databases,Database,open_connection,0,1,1
roundhouse.databases,Database,close_connection,0,1,0
roundhouse.databases,Database,open_admin_connection,0,1,0
roundhouse.databases,Database,close_admin_connection,0,1,0
roundhouse.databases,Database,rollback,0,1,0
roundhouse.databases,Database,create_database_if_it_doesnt_exist,0,1,1
roundhouse.databases,Database,set_recovery_mode,0,1,1
roundhouse.databases,Database,backup_database,0,1,1
roundhouse.databases,Database,restore_database,0,1,2
roundhouse.databases,Database,delete_database_if_it_exists,0,1,0
roundhouse.databases,Database,run_database_specific_tasks,0,1,0
roundhouse.databases,Database,create_or_update_roundhouse_tables,0,1,0
roundhouse.databases,Database,run_sql,0,1,2
roundhouse.databases,Database,run_sql_scalar,0,1,2
roundhouse.databases,Database,insert_script_run,0,1,5
roundhouse.databases,Database,insert_script_run_error,0,1,6
roundhouse.databases,Database,get_version,0,1,1
roundhouse.databases,Database,insert_version_and_get_version_id,0,1,3
roundhouse.databases,Database,has_run_script_already,0,1,1
roundhouse.databases,Database,get_current_script_hash,0,1,1
roundhouse.databases,DefaultDatabase<DBCONNECTION>,initialize_connections,0,1,1
roundhouse.databases,DefaultDatabase<DBCONNECTION>,set_provider,0,1,0
roundhouse.databases,DefaultDatabase<DBCONNECTION>,set_repository,6,1,0
roundhouse.databases,DefaultDatabase<DBCONNECTION>,open_connection,0,1,1
roundhouse.databases,DefaultDatabase<DBCONNECTION>,close_connection,0,1,0
roundhouse.databases,DefaultDatabase<DBCONNECTION>,open_admin_connection,0,1,0
roundhouse.databases,DefaultDatabase<DBCONNECTION>,close_admin_connection,0,1,0
roundhouse.databases,DefaultDatabase<DBCONNECTION>,rollback,0,1,0
roundhouse.databases,DefaultDatabase<DBCONNECTION>,create_database_script,0,1,0
