Implementation smell,Namespace,Class,File,Method,Description
Long Statement,PerformanceCounters,PerfmormanceMonitor,D:\research\architectureSmells\repos\jquintus_spikes\ConsoleApps\PerformanceCounters\PerformanceCounters\Mads.cs,CreateCounters,The length of the statement  "                PerformanceCounterCategory.Create(_categorySingleInstance' _categorySingleInstance' PerformanceCounterCategoryType.SingleInstance' _countersSingleInstance); " is 156.
Long Statement,PerformanceCounters,PerfmormanceMonitor,D:\research\architectureSmells\repos\jquintus_spikes\ConsoleApps\PerformanceCounters\PerformanceCounters\Mads.cs,CreateCounters,The length of the statement  "                PerformanceCounterCategory.Create(_categoryMultiInstance' _categoryMultiInstance' PerformanceCounterCategoryType.MultiInstance' _countersMultiInstance); " is 152.
Long Statement,PerformanceCounters,Program,D:\research\architectureSmells\repos\jquintus_spikes\ConsoleApps\PerformanceCounters\PerformanceCounters\Program.cs,CreatePerformanceCounter,The length of the statement  "            _mon.AddCounter(_animalsCounterName' "Total number of times user types in 'cat'"' PerformanceCounterType.NumberOfItems64); " is 122.
