Implementation smell,Namespace,Class,File,Method,Description
Magic Number,Repack,Program,D:\research\architectureSmells\repos\jquintus_spikes\ConsoleApps\Repack\Repack\Program.cs,GetSpan,The following statement contains a magic number: int years = span.Days / -365;
Magic Number,Repack,Program,D:\research\architectureSmells\repos\jquintus_spikes\ConsoleApps\Repack\Repack\Program.cs,GetSpan,The following statement contains a magic number: span.Days % 365 != 0
Magic Number,Repack,Program,D:\research\architectureSmells\repos\jquintus_spikes\ConsoleApps\Repack\Repack\Program.cs,GetSpan,The following statement contains a magic number: span = span.Add(TimeSpan.FromDays(years * 365));
