Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
OrcaMDF.RawCore,ArraySegmentExtensions,0,1,0,0,1,9,1,0,0,-1,0,0,,
OrcaMDF.RawCore,RawColumnParser,0,5,0,0,5,106,14,0,0,-1,6,0,OrcaMDF.RawCore.RawPage' OrcaMDF.RawCore.Records.RawRecord' OrcaMDF.RawCore.Types.RawBit' OrcaMDF.RawCore.Types.IRawType' OrcaMDF.RawCore.Types.IRawVariableLengthType' OrcaMDF.RawCore.Types.IRawFixedLengthType,
OrcaMDF.RawCore,RawDataFile,2,4,3,0,4,63,5,0,0,0,1,0,OrcaMDF.RawCore.RawPage,
OrcaMDF.RawCore,RawPage,1,1,5,0,1,77,1,0,0,0,4,3,OrcaMDF.RawCore.RawPageHeader' OrcaMDF.RawCore.Records.RawIndexRecord' OrcaMDF.RawCore.Records.RawPrimaryRecord' OrcaMDF.RawCore.Records.RawRecord,OrcaMDF.RawCore.RawPageHeader' OrcaMDF.RawCore.RawColumnParser' OrcaMDF.RawCore.RawDataFile
OrcaMDF.RawCore,RawPageHeader,1,1,24,0,1,104,1,0,0,0,1,1,OrcaMDF.RawCore.RawPage,OrcaMDF.RawCore.RawPage
OrcaMDF.RawCore.Records,RawIndexRecord,0,1,2,0,1,43,5,0,1,-1,1,1,OrcaMDF.RawCore.Records.RawRecord,OrcaMDF.RawCore.RawPage
OrcaMDF.RawCore.Records,RawPrimaryRecord,0,1,2,0,1,42,4,0,1,-1,1,1,OrcaMDF.RawCore.Records.RawRecord,OrcaMDF.RawCore.RawPage
OrcaMDF.RawCore.Records,RawRecord,0,1,14,0,0,27,1,2,0,-1,0,4,,OrcaMDF.RawCore.RawColumnParser' OrcaMDF.RawCore.Records.RawIndexRecord' OrcaMDF.RawCore.Records.RawPrimaryRecord' OrcaMDF.RawCore.RawPage
OrcaMDF.RawCore.Types,RawBinary,0,2,1,0,2,13,2,0,1,-1,2,1,OrcaMDF.RawCore.Types.RawType' OrcaMDF.RawCore.Types.IRawFixedLengthType,OrcaMDF.RawCore.Types.RawType
OrcaMDF.RawCore.Types,RawBigInt,0,2,1,0,2,10,2,0,1,-1,2,1,OrcaMDF.RawCore.Types.RawType' OrcaMDF.RawCore.Types.IRawFixedLengthType,OrcaMDF.RawCore.Types.RawType
OrcaMDF.RawCore.Types,RawChar,0,2,1,0,2,13,2,0,1,-1,2,1,OrcaMDF.RawCore.Types.RawType' OrcaMDF.RawCore.Types.IRawFixedLengthType,OrcaMDF.RawCore.Types.RawType
OrcaMDF.RawCore.Types,RawDecimal,2,3,1,0,2,31,7,0,1,0.67,2,1,OrcaMDF.RawCore.Types.RawType' OrcaMDF.RawCore.Types.IRawFixedLengthType,OrcaMDF.RawCore.Types.RawType
OrcaMDF.RawCore.Types,RawMoney,0,2,1,0,2,10,2,0,1,-1,2,1,OrcaMDF.RawCore.Types.RawType' OrcaMDF.RawCore.Types.IRawFixedLengthType,OrcaMDF.RawCore.Types.RawType
OrcaMDF.RawCore.Types,RawSysname,0,2,0,0,2,9,2,0,1,-1,1,1,OrcaMDF.RawCore.Types.RawNVarchar,OrcaMDF.RawCore.Types.RawType
OrcaMDF.RawCore.Types,RawVarchar,0,2,1,0,2,10,2,0,1,-1,2,1,OrcaMDF.RawCore.Types.IRawVariableLengthType' OrcaMDF.RawCore.Types.RawType,OrcaMDF.RawCore.Types.RawType
OrcaMDF.RawCore.Types,RawBit,0,2,1,0,2,10,2,0,1,-1,2,2,OrcaMDF.RawCore.Types.RawType' OrcaMDF.RawCore.Types.IRawFixedLengthType,OrcaMDF.RawCore.Types.RawType' OrcaMDF.RawCore.RawColumnParser
OrcaMDF.RawCore.Types,RawDate,0,2,1,0,2,13,2,0,1,-1,2,1,OrcaMDF.RawCore.Types.RawType' OrcaMDF.RawCore.Types.IRawFixedLengthType,OrcaMDF.RawCore.Types.RawType
OrcaMDF.RawCore.Types,RawHierarchyID,0,2,1,0,2,10,2,0,1,-1,2,1,OrcaMDF.RawCore.Types.IRawVariableLengthType' OrcaMDF.RawCore.Types.RawType,OrcaMDF.RawCore.Types.RawType
OrcaMDF.RawCore.Types,RawXml,0,2,1,0,2,10,2,0,1,-1,2,1,OrcaMDF.RawCore.Types.IRawVariableLengthType' OrcaMDF.RawCore.Types.RawType,OrcaMDF.RawCore.Types.RawType
OrcaMDF.RawCore.Types,RawVarBinary,0,2,1,0,2,10,2,0,1,-1,2,1,OrcaMDF.RawCore.Types.IRawVariableLengthType' OrcaMDF.RawCore.Types.RawType,OrcaMDF.RawCore.Types.RawType
OrcaMDF.RawCore.Types,RawSmallInt,0,2,1,0,2,10,2,0,1,-1,2,1,OrcaMDF.RawCore.Types.RawType' OrcaMDF.RawCore.Types.IRawFixedLengthType,OrcaMDF.RawCore.Types.RawType
OrcaMDF.RawCore.Types,RawNVarchar,0,2,1,0,2,10,2,1,1,-1,2,2,OrcaMDF.RawCore.Types.IRawVariableLengthType' OrcaMDF.RawCore.Types.RawType,OrcaMDF.RawCore.Types.RawSysname' OrcaMDF.RawCore.Types.RawType
OrcaMDF.RawCore.Types,RawTinyInt,0,2,1,0,2,10,2,0,1,-1,2,1,OrcaMDF.RawCore.Types.RawType' OrcaMDF.RawCore.Types.IRawFixedLengthType,OrcaMDF.RawCore.Types.RawType
OrcaMDF.RawCore.Types,IRawType,0,1,1,0,0,5,1,3,0,-1,0,8,,OrcaMDF.RawCore.Types.IRawVariableLengthType' OrcaMDF.RawCore.Types.RawType' OrcaMDF.RawCore.Utilities.SQL2012.SQL2012Sysschobjs' OrcaMDF.RawCore.Utilities.SQL2012.SQL2012Sysallocunits' OrcaMDF.RawCore.Utilities.SQL2012.SQL2012Syscolpars' OrcaMDF.RawCore.Types.IRawFixedLengthType' OrcaMDF.RawCore.Utilities.SQL2012.SQL2012Sysrowsets' OrcaMDF.RawCore.RawColumnParser
OrcaMDF.RawCore.Types,IRawVariableLengthType,0,0,1,0,0,4,0,5,1,-1,1,6,OrcaMDF.RawCore.Types.IRawType,OrcaMDF.RawCore.Types.RawXml' OrcaMDF.RawCore.Types.RawNVarchar' OrcaMDF.RawCore.Types.RawVarchar' OrcaMDF.RawCore.Types.RawHierarchyID' OrcaMDF.RawCore.Types.RawVarBinary' OrcaMDF.RawCore.RawColumnParser
OrcaMDF.RawCore.Types,RawDateTime,1,2,1,0,2,13,2,0,1,1,2,1,OrcaMDF.RawCore.Types.RawType' OrcaMDF.RawCore.Types.IRawFixedLengthType,OrcaMDF.RawCore.Types.RawType
