Project,Namespace,Ca types,Ce types
OrcaMDF.Core,OrcaMDF.Core.Engine,OrcaMDF.Core.Engine.SqlTypes.SqlUniquifier' OrcaMDF.Core.Engine.SqlTypes.SqlChar' OrcaMDF.Core.Engine.SqlTypes.SqlBigInt' OrcaMDF.Core.Engine.SqlTypes.SqlInt' OrcaMDF.Core.Engine.SqlTypes.SqlSmallMoney' OrcaMDF.Core.Engine.SqlTypes.SqlMoney' OrcaMDF.Core.Engine.SqlTypes.SqlSmallInt' OrcaMDF.Core.Engine.SqlTypes.SqlTinyInt' OrcaMDF.Core.Engine.SqlTypes.SqlBit' OrcaMDF.Core.Engine.Records.Parsers.CompressedRecordEntityParser' OrcaMDF.Core.Engine.SqlTypes.SqlNVarchar' OrcaMDF.Core.Engine.SqlTypes.SqlNChar' OrcaMDF.Core.Engine.SqlTypes.SqlBinary' OrcaMDF.Core.Engine.Records.Parsers.RecordEntityParser' OrcaMDF.Core.Engine.SqlTypes.SqlDateTime' OrcaMDF.Core.Engine.Pages.ClusteredIndexPage' OrcaMDF.Core.Engine.Pages.IndexRecordPage' OrcaMDF.Core.Engine.Pages.CompressedRecordPage' OrcaMDF.Core.Engine.Pages.NonclusteredIndexPage' OrcaMDF.Core.Engine.Records.LobStructures.Data' OrcaMDF.Core.Engine.Pages.FileHeaderPage' OrcaMDF.Core.Engine.Pages.Page' OrcaMDF.Core.Engine.Records.LobStructures.SmallRoot' OrcaMDF.Core.Engine.Records.LobStructures.Internal' OrcaMDF.Core.Engine.Records.LobStructures.LargeRootYukon' OrcaMDF.Core.MetaData.DatabaseMetaData' OrcaMDF.Core.MetaData.DMVs.SqlModule' OrcaMDF.Core.MetaData.DMVs.View' OrcaMDF.Core.MetaData.DMVs.Procedure' OrcaMDF.Core.MetaData.DMVs.Column' OrcaMDF.Core.MetaData.DMVs.DatabasePrincipal' OrcaMDF.Core.MetaData.DmvGenerator' OrcaMDF.Core.MetaData.DMVs.Index' OrcaMDF.Core.MetaData.DMVs.Object' OrcaMDF.Core.MetaData.DMVs.Partition' OrcaMDF.Core.MetaData.DMVs.SystemInternalsAllocationUnit' OrcaMDF.Core.MetaData.DMVs.ObjectDollar' OrcaMDF.Core.Engine.Pages.PrimaryRecordPage' OrcaMDF.Core.MetaData.BaseTableData' OrcaMDF.Core.MetaData.DMVs.SystemInternalsPartition' OrcaMDF.Core.MetaData.DMVs.SystemInternalsPartitionColumn' OrcaMDF.Core.MetaData.DMVs.Table' OrcaMDF.Core.MetaData.DMVs.ForeignKey' OrcaMDF.Core.MetaData.DMVs.Type' OrcaMDF.Core.Engine.Pages.ExtentAllocationMap' OrcaMDF.Core.Engine.Pages.PFS.PfsPage' OrcaMDF.Core.Engine.Pages.GamPage' OrcaMDF.Core.Engine.Pages.RecordPage' OrcaMDF.Core.Engine.Pages.IamPage' OrcaMDF.Core.Engine.Pages.SgamPage' OrcaMDF.Core.Engine.Pages.TextMixPage' OrcaMDF.Core.Engine.Records.LobStructures.LobStructureFactory' OrcaMDF.Core.Engine.Records.LobStructures.LobStructureBase' OrcaMDF.Core.MetaData.DMVs.IndexColumn' OrcaMDF.Core.Engine.Pages.BootPage' OrcaMDF.Core.Engine.SqlTypes.SqlTypeFactory' OrcaMDF.Core.Engine.SqlTypes.SqlVariant' OrcaMDF.Core.Engine.SqlTypes.SqlDate' OrcaMDF.Core.Engine.SqlTypes.SqlNText' OrcaMDF.Core.Engine.Records.PrimaryRecord' OrcaMDF.Core.Engine.SqlTypes.SqlImage' OrcaMDF.Core.Engine.SqlTypes.SqlRID' OrcaMDF.Core.Engine.SqlTypes.SqlUniqueIdentifier' OrcaMDF.Core.Engine.SqlTypes.SqlSmallDateTime' OrcaMDF.Core.Engine.SqlTypes.SqlTime' OrcaMDF.Core.Engine.SqlTypes.SqlText' OrcaMDF.Core.Engine.SqlTypes.SqlVarBinary' OrcaMDF.Core.Engine.SqlTypes.SqlVarchar' OrcaMDF.Core.Engine.Records.Parsers.PrimaryRecordEntityParser' OrcaMDF.Core.Engine.SqlTypes.SqlTypeBase' OrcaMDF.Core.Engine.SqlTypes.SqlDecimal' OrcaMDF.Core.Engine.Records.LobStructures.LobSlotPointer' OrcaMDF.Core.Engine.Records.LobStructures.InternalLobSlotPointer' OrcaMDF.Core.Engine.Records.VariableLengthDataProxies.TextPointerProxy' OrcaMDF.Core.Engine.Records.Record' OrcaMDF.Core.MetaData.ClusteredTableIndexRow' OrcaMDF.Core.Engine.Records.VariableLengthDataProxies.BlobInlineRootProxy' OrcaMDF.Core.MetaData.ClusteredIndexEntity' OrcaMDF.Core.Engine.Pages.PageHeader,OrcaMDF.Core.Engine.Pages.ClusteredIndexPage' OrcaMDF.Core.Engine.Pages.CompressedRecordPage' OrcaMDF.Core.Engine.Pages.FileHeaderPage' OrcaMDF.Core.Engine.Pages.NonclusteredIndexPage' OrcaMDF.Core.Engine.Pages.PrimaryRecordPage' OrcaMDF.Core.Engine.Pages.BootPage' OrcaMDF.Core.Engine.Pages.IamPage' OrcaMDF.Core.Engine.Pages.GamPage' OrcaMDF.Core.Engine.Pages.Page' OrcaMDF.Core.Engine.Pages.SgamPage' OrcaMDF.Core.Engine.Pages.TextMixPage' OrcaMDF.Core.MetaData.BaseTableData' OrcaMDF.Core.MetaData.DmvGenerator' OrcaMDF.Core.MetaData.DatabaseMetaData' OrcaMDF.Core.MetaData.Exceptions.BindingIDMismatchException' OrcaMDF.Core.Engine.Pages.PFS.PfsPage' OrcaMDF.Core.Engine.Records.Parsers.RecordEntityParser' OrcaMDF.Core.MetaData.Row' OrcaMDF.Core.MetaData.Enumerations.ObjectType' OrcaMDF.Core.MetaData.Enumerations.AllocationUnitType' OrcaMDF.Core.MetaData.Enumerations.IndexType' OrcaMDF.Core.MetaData.Exceptions.UnknownIndexException' OrcaMDF.Core.MetaData.Exceptions.UnknownTableException
OrcaMDF.Core,OrcaMDF.Core.Engine.Pages,OrcaMDF.Core.Engine.Database' OrcaMDF.Core.Engine.Records.Parsers.CompressedRecordEntityParser' OrcaMDF.Core.Engine.Records.Parsers.PrimaryRecordEntityParser' OrcaMDF.Core.Engine.Records.PrimaryRecord' OrcaMDF.Core.Engine.Records.TextRecord' OrcaMDF.Core.Engine.Records.VariableLengthDataProxies.TextPointerProxy' OrcaMDF.Core.Engine.Records.VariableLengthDataProxies.BlobInlineRootProxy' OrcaMDF.Core.Engine.Records.VariableLengthDataProxies.DataProxy' OrcaMDF.Core.Engine.Pages.PFS.PfsPage' OrcaMDF.Core.Engine.Records.Compression.CompressedRecord' OrcaMDF.Core.Engine.Records.IndexRecord' OrcaMDF.Core.Engine.Records.Record,OrcaMDF.Core.Engine.Database' OrcaMDF.Core.Engine.CompressionContext' OrcaMDF.Core.Engine.Records.Compression.CompressedRecord' OrcaMDF.Core.Engine.Records.IndexRecord' OrcaMDF.Core.Engine.Records.RecordReadState' OrcaMDF.Core.Engine.SqlTypes.SqlTypeFactory' OrcaMDF.Core.MetaData.Row' OrcaMDF.Core.MetaData.DataColumn' OrcaMDF.Core.Engine.Records.PrimaryRecord' OrcaMDF.Core.Engine.PagePointer' OrcaMDF.Core.Engine.ExtentPointer' OrcaMDF.Core.Engine.Records.TextRecord
OrcaMDF.Core,OrcaMDF.Core.Engine.Records.Compression,OrcaMDF.Core.Engine.Pages.CompressedRecordPage,OrcaMDF.Core.Engine.Pages.Page' OrcaMDF.Core.Engine.Records.VariableLengthDataProxies.IVariableLengthDataProxy' OrcaMDF.Core.Engine.Records.VariableLengthDataProxies.TextPointerProxy' OrcaMDF.Core.Engine.Records.VariableLengthDataProxies.BlobInlineRootProxy' OrcaMDF.Core.Engine.Records.VariableLengthDataProxies.RawByteProxy
OrcaMDF.Core,OrcaMDF.Core.Engine.Records,OrcaMDF.Core.Engine.Pages.IndexRecordPage' OrcaMDF.Core.Engine.Pages.PrimaryRecordPage' OrcaMDF.Core.Engine.SqlTypes.SqlBit' OrcaMDF.Core.Engine.SqlTypes.SqlTypeFactory' OrcaMDF.Core.Engine.Pages.NonclusteredIndexPage' OrcaMDF.Core.Engine.Records.Parsers.PrimaryRecordEntityParser' OrcaMDF.Core.Engine.Records.Parsers.CompressedRecordEntityParser' OrcaMDF.Core.Engine.Pages.TextMixPage,OrcaMDF.Core.Engine.Pages.Page' OrcaMDF.Core.Engine.CompressionContext' OrcaMDF.Core.Engine.PagePointer' OrcaMDF.Core.Engine.Records.LobStructures.LobStructureType' OrcaMDF.Core.Engine.SparseVectorParser' OrcaMDF.Core.Engine.Records.VariableLengthDataProxies.IVariableLengthDataProxy' OrcaMDF.Core.Engine.Records.VariableLengthDataProxies.TextPointerProxy' OrcaMDF.Core.Engine.Records.VariableLengthDataProxies.BlobInlineRootProxy' OrcaMDF.Core.Engine.Records.VariableLengthDataProxies.RawByteProxy
OrcaMDF.Core,OrcaMDF.Core.Engine.Records.LobStructures,OrcaMDF.Core.Engine.Records.VariableLengthDataProxies.TextPointerProxy' OrcaMDF.Core.Engine.Records.VariableLengthDataProxies.BlobInlineRootProxy' OrcaMDF.Core.Engine.Records.TextRecord,OrcaMDF.Core.Engine.Database' OrcaMDF.Core.Engine.SlotPointer' OrcaMDF.Core.Engine.Records.LobStructures.Exceptions.InvalidLobStructureType
OrcaMDF.Core,OrcaMDF.Core.Engine.Records.LobStructures.Exceptions,OrcaMDF.Core.Engine.Records.LobStructures.LobStructureFactory,
OrcaMDF.Core,OrcaMDF.Core.Engine.Records.Parsers,OrcaMDF.Core.Engine.DataScanner,OrcaMDF.Core.Engine.CompressionLevel' OrcaMDF.Core.Engine.CompressionContext' OrcaMDF.Core.Engine.PagePointer' OrcaMDF.Core.Engine.Pages.CompressedRecordPage' OrcaMDF.Core.Engine.Records.RecordReadState' OrcaMDF.Core.Engine.Records.VariableLengthDataProxies.IVariableLengthDataProxy' OrcaMDF.Core.Engine.SqlTypes.SqlTypeFactory' OrcaMDF.Core.MetaData.Row' OrcaMDF.Core.MetaData.DataColumn' OrcaMDF.Core.Engine.Pages.PrimaryRecordPage' OrcaMDF.Core.Engine.Records.RecordType' OrcaMDF.Core.Engine.Database
OrcaMDF.Core,OrcaMDF.Core.Engine.Records.VariableLengthDataProxies,OrcaMDF.Core.Engine.Records.Compression.CompressedRecord' OrcaMDF.Core.Engine.Records.Parsers.CompressedRecordEntityParser' OrcaMDF.Core.Engine.Records.Record,OrcaMDF.Core.Engine.Pages.Page' OrcaMDF.Core.Engine.SlotPointer' OrcaMDF.Core.Engine.Records.LobStructures.LobStructureFactory' OrcaMDF.Core.Engine.PagePointer
OrcaMDF.Core,OrcaMDF.Core.Engine.SqlTypes,OrcaMDF.Core.Engine.Records.Parsers.CompressedRecordEntityParser' OrcaMDF.Core.Engine.Pages.NonclusteredIndexPage' OrcaMDF.Core.Engine.Records.Parsers.PrimaryRecordEntityParser,OrcaMDF.Core.Engine.CompressionContext' OrcaMDF.Core.Engine.CompressionLevel' OrcaMDF.Core.Engine.SlotPointer' OrcaMDF.Core.Engine.Records.RecordReadState' OrcaMDF.Core.MetaData.ColumnType' OrcaMDF.Core.MetaData.DataColumn
OrcaMDF.Core,OrcaMDF.Core.MetaData,OrcaMDF.Core.Engine.Database' OrcaMDF.Core.MetaData.BaseTables.sysiscol' OrcaMDF.Core.MetaData.BaseTables.sysscalartype' OrcaMDF.Core.MetaData.BaseTables.sysrowset' OrcaMDF.Core.MetaData.DMVs.DatabasePrincipal' OrcaMDF.Core.MetaData.DMVs.Procedure' OrcaMDF.Core.MetaData.BaseTables.sysschobj' OrcaMDF.Core.MetaData.DMVs.SqlModule' OrcaMDF.Core.MetaData.DMVs.Index' OrcaMDF.Core.MetaData.DMVs.View' OrcaMDF.Core.MetaData.DMVs.ForeignKey' OrcaMDF.Core.MetaData.DMVs.IndexColumn' OrcaMDF.Core.MetaData.DMVs.Object' OrcaMDF.Core.MetaData.DMVs.SystemInternalsAllocationUnit' OrcaMDF.Core.MetaData.DMVs.SystemInternalsPartition' OrcaMDF.Core.MetaData.BaseTables.sysowner' OrcaMDF.Core.MetaData.DMVs.ObjectDollar' OrcaMDF.Core.MetaData.DMVs.Table' OrcaMDF.Core.MetaData.DMVs.SystemInternalsPartitionColumn' OrcaMDF.Core.MetaData.BaseTables.syssingleobjref' OrcaMDF.Core.MetaData.BaseTables.sysobjvalue' OrcaMDF.Core.MetaData.BaseTables.sysrscol' OrcaMDF.Core.MetaData.DMVs.Partition' OrcaMDF.Core.MetaData.BaseTables.syspalname' OrcaMDF.Core.MetaData.BaseTables.syscolpar' OrcaMDF.Core.MetaData.DMVs.Column' OrcaMDF.Core.MetaData.BaseTables.sysallocunit' OrcaMDF.Core.MetaData.BaseTables.sysidxstat' OrcaMDF.Core.MetaData.DMVs.Type' OrcaMDF.Core.MetaData.BaseTables.syspalvalue' OrcaMDF.Core.Engine.IndexScanner' OrcaMDF.Core.Engine.Records.Parsers.CompressedRecordEntityParser' OrcaMDF.Core.Engine.Records.Parsers.PrimaryRecordEntityParser' OrcaMDF.Core.Engine.Records.Parsers.RecordEntityParser' OrcaMDF.Core.Engine.Pages.NonclusteredIndexPage' OrcaMDF.Core.Engine.DataScanner' OrcaMDF.Core.Engine.SqlTypes.SqlTypeFactory' OrcaMDF.Core.Engine.Scanner,OrcaMDF.Core.Engine.Database' OrcaMDF.Core.Engine.DataScanner' OrcaMDF.Core.Engine.CompressionContext' OrcaMDF.Core.Engine.PagePointer' OrcaMDF.Core.MetaData.BaseTables.sysowner' OrcaMDF.Core.MetaData.BaseTables.sysobjvalue' OrcaMDF.Core.MetaData.BaseTables.sysiscol' OrcaMDF.Core.MetaData.BaseTables.syspalname' OrcaMDF.Core.MetaData.BaseTables.syspalvalue' OrcaMDF.Core.MetaData.BaseTables.sysrscol' OrcaMDF.Core.MetaData.BaseTables.syssingleobjref' OrcaMDF.Core.MetaData.BaseTables.sysallocunit' OrcaMDF.Core.MetaData.BaseTables.syscolpar' OrcaMDF.Core.MetaData.BaseTables.sysidxstat' OrcaMDF.Core.MetaData.BaseTables.sysschobj' OrcaMDF.Core.MetaData.BaseTables.sysrowset' OrcaMDF.Core.MetaData.BaseTables.sysscalartype' OrcaMDF.Core.MetaData.Enumerations.FixedSystemObjectAllocationUnits' OrcaMDF.Core.MetaData.Enumerations.SystemObject' OrcaMDF.Core.MetaData.DMVs.Column' OrcaMDF.Core.MetaData.DMVs.DatabasePrincipal' OrcaMDF.Core.MetaData.DMVs.View' OrcaMDF.Core.MetaData.DMVs.SqlModule' OrcaMDF.Core.MetaData.DMVs.Procedure' OrcaMDF.Core.MetaData.DMVs.ForeignKey' OrcaMDF.Core.MetaData.DMVs.Index' OrcaMDF.Core.MetaData.DMVs.IndexColumn' OrcaMDF.Core.MetaData.DMVs.Object' OrcaMDF.Core.MetaData.DMVs.ObjectDollar' OrcaMDF.Core.MetaData.DMVs.Partition' OrcaMDF.Core.MetaData.DMVs.SystemInternalsAllocationUnit' OrcaMDF.Core.MetaData.DMVs.SystemInternalsPartition' OrcaMDF.Core.MetaData.DMVs.SystemInternalsPartitionColumn' OrcaMDF.Core.MetaData.DMVs.Table' OrcaMDF.Core.MetaData.DMVs.Type' OrcaMDF.Core.MetaData.Enumerations.SystemType' OrcaMDF.Core.MetaData.Enumerations.ObjectType' OrcaMDF.Core.MetaData.Exceptions.UnknownIndexException' OrcaMDF.Core.MetaData.Exceptions.UnknownTableException
