Implementation smell,Namespace,Class,File,Method,Description
Long Statement,HttpClient,NetHttp,D:\research\architectureSmells\repos\xamarin_mac-samples\HttpClient\HttpClient\NetworkHandlers.cs,HttpSample,The length of the statement  "			viewController.HandlerType = typeof(HttpMessageInvoker).GetField ("handler"' BindingFlags.Instance | BindingFlags.NonPublic)?.GetValue (client).GetType (); " is 155.
Long Statement,HttpClient,NetHttp,D:\research\architectureSmells\repos\xamarin_mac-samples\HttpClient\HttpClient\NetworkHandlers.cs,HttpSample,The length of the statement  "			viewController.RenderStream (await client.GetStreamAsync (secure ? "https://www.xamarin.com" : viewController.WisdomUrl)); " is 122.
Magic Number,HttpClient,ViewController,D:\research\architectureSmells\repos\xamarin_mac-samples\HttpClient\HttpClient\ViewController.cs,OnPress,The following statement contains a magic number: switch (TheTable.SelectedRow) {  			case 0:  				new DotNet (this).HttpSample ();  				break;  			case 1:  				new DotNet (this).HttpSecureSample ();  				break;  			case 2:  				new Cocoa (this).HttpSample ();  				break;  			case 3:  				await new NetHttp (this).HttpSample (false);  				break;  			case 4:  				await new NetHttp (this).HttpSample (true);  				break;  			case 5:  				RunTls12Request ();  				break;  			}
Magic Number,HttpClient,ViewController,D:\research\architectureSmells\repos\xamarin_mac-samples\HttpClient\HttpClient\ViewController.cs,OnPress,The following statement contains a magic number: switch (TheTable.SelectedRow) {  			case 0:  				new DotNet (this).HttpSample ();  				break;  			case 1:  				new DotNet (this).HttpSecureSample ();  				break;  			case 2:  				new Cocoa (this).HttpSample ();  				break;  			case 3:  				await new NetHttp (this).HttpSample (false);  				break;  			case 4:  				await new NetHttp (this).HttpSample (true);  				break;  			case 5:  				RunTls12Request ();  				break;  			}
Magic Number,HttpClient,ViewController,D:\research\architectureSmells\repos\xamarin_mac-samples\HttpClient\HttpClient\ViewController.cs,OnPress,The following statement contains a magic number: switch (TheTable.SelectedRow) {  			case 0:  				new DotNet (this).HttpSample ();  				break;  			case 1:  				new DotNet (this).HttpSecureSample ();  				break;  			case 2:  				new Cocoa (this).HttpSample ();  				break;  			case 3:  				await new NetHttp (this).HttpSample (false);  				break;  			case 4:  				await new NetHttp (this).HttpSample (true);  				break;  			case 5:  				RunTls12Request ();  				break;  			}
Magic Number,HttpClient,ViewController,D:\research\architectureSmells\repos\xamarin_mac-samples\HttpClient\HttpClient\ViewController.cs,OnPress,The following statement contains a magic number: switch (TheTable.SelectedRow) {  			case 0:  				new DotNet (this).HttpSample ();  				break;  			case 1:  				new DotNet (this).HttpSecureSample ();  				break;  			case 2:  				new Cocoa (this).HttpSample ();  				break;  			case 3:  				await new NetHttp (this).HttpSample (false);  				break;  			case 4:  				await new NetHttp (this).HttpSample (true);  				break;  			case 5:  				RunTls12Request ();  				break;  			}
Magic Number,HttpClient,Cocoa,D:\research\architectureSmells\repos\xamarin_mac-samples\HttpClient\HttpClient\NetworkHandlers.cs,HttpSample,The following statement contains a magic number: var req = new NSUrlRequest (new NSUrl (viewController.WisdomUrl)' NSUrlRequestCachePolicy.ReloadIgnoringCacheData' 10);
Missing Default,HttpClient,ViewController,D:\research\architectureSmells\repos\xamarin_mac-samples\HttpClient\HttpClient\ViewController.cs,OnPress,The following switch statement is missing a default case: switch (TheTable.SelectedRow) {  			case 0:  				new DotNet (this).HttpSample ();  				break;  			case 1:  				new DotNet (this).HttpSecureSample ();  				break;  			case 2:  				new Cocoa (this).HttpSample ();  				break;  			case 3:  				await new NetHttp (this).HttpSample (false);  				break;  			case 4:  				await new NetHttp (this).HttpSample (true);  				break;  			case 5:  				RunTls12Request ();  				break;  			}
