Namespace,Type,Method,LOC,CC,PC
CircleView,MainClass,Main,4,1,1
CircleView,AppDelegate,AppDelegate,2,1,0
CircleView,AppDelegate,DidFinishLaunching,3,1,1
CircleView,AppDelegate,WillTerminate,3,1,1
CircleView,ViewController,ViewController,2,1,1
CircleView,ViewController,ApplyRadius,3,1,1
CircleView,ViewController,ApplyColor,3,1,1
CircleView,ViewController,ApplySpin,3,1,1
CircleView,ViewController,ApplyStartingAngle,3,1,1
CircleView,ViewController,ApplyText,3,1,1
CircleView,ViewController,MouseDown,3,1,1
CircleView,ViewController,MouseDragged,3,1,1
CircleView,ViewController,AdjustView,3,1,1
CircleView,ViewController,ApplyColor,0,1,1
CircleView,ViewController,ApplyRadius,0,1,1
CircleView,ViewController,ApplySpin,0,1,1
CircleView,ViewController,ApplyStartingAngle,0,1,1
CircleView,ViewController,ApplyText,0,1,1
CircleView,ViewController,ReleaseDesignerOutlets,6,2,0
CircleView,CircleView,CircleView,3,1,1
CircleView,CircleView,CircleView,3,1,1
CircleView,CircleView,Initialize,6,1,0
CircleView,CircleView,DrawRect,25,2,1
CircleView,CircleView,StartAnimation,6,1,0
CircleView,CircleView,StopAnimation,4,1,0
CircleView,CircleView,Animate,5,1,1
CircleView,CircleView,ToggleAnimation,6,2,0
CircleView,LayoutManagerExtensions,CGRect_objc_msgSend_stret_nuint_IntPtr,0,1,5
CircleView,LayoutManagerExtensions,LineFragmentRectForGlyphAtIndex,5,1,3
