Implementation smell,Namespace,Class,File,Method,Description
Magic Number,GlossyClock,ClockView,D:\research\architectureSmells\repos\xamarin_mac-samples\GlossyClock\MainWindow.xib.designer.cs,SetupBackgroundLayer,The following statement contains a magic number: CGColor gradColor1 = new CGColor (13.0f / 255.0f' 116.0f / 255.0f' 1.0f'1.0f);
Magic Number,GlossyClock,ClockView,D:\research\architectureSmells\repos\xamarin_mac-samples\GlossyClock\MainWindow.xib.designer.cs,SetupBackgroundLayer,The following statement contains a magic number: CGColor gradColor1 = new CGColor (13.0f / 255.0f' 116.0f / 255.0f' 1.0f'1.0f);
Magic Number,GlossyClock,ClockView,D:\research\architectureSmells\repos\xamarin_mac-samples\GlossyClock\MainWindow.xib.designer.cs,SetupBackgroundLayer,The following statement contains a magic number: CGColor gradColor1 = new CGColor (13.0f / 255.0f' 116.0f / 255.0f' 1.0f'1.0f);
Magic Number,GlossyClock,ClockView,D:\research\architectureSmells\repos\xamarin_mac-samples\GlossyClock\MainWindow.xib.designer.cs,SetupBackgroundLayer,The following statement contains a magic number: CGColor gradColor1 = new CGColor (13.0f / 255.0f' 116.0f / 255.0f' 1.0f'1.0f);
Magic Number,GlossyClock,ClockView,D:\research\architectureSmells\repos\xamarin_mac-samples\GlossyClock\MainWindow.xib.designer.cs,SetupBackgroundLayer,The following statement contains a magic number: CGColor gradColor2 = new CGColor (0.0f' 53.0f / 255.0f' 126.0f / 255.0f'1.0f);
Magic Number,GlossyClock,ClockView,D:\research\architectureSmells\repos\xamarin_mac-samples\GlossyClock\MainWindow.xib.designer.cs,SetupBackgroundLayer,The following statement contains a magic number: CGColor gradColor2 = new CGColor (0.0f' 53.0f / 255.0f' 126.0f / 255.0f'1.0f);
Magic Number,GlossyClock,ClockView,D:\research\architectureSmells\repos\xamarin_mac-samples\GlossyClock\MainWindow.xib.designer.cs,SetupBackgroundLayer,The following statement contains a magic number: CGColor gradColor2 = new CGColor (0.0f' 53.0f / 255.0f' 126.0f / 255.0f'1.0f);
Magic Number,GlossyClock,ClockView,D:\research\architectureSmells\repos\xamarin_mac-samples\GlossyClock\MainWindow.xib.designer.cs,SetupBackgroundLayer,The following statement contains a magic number: CGColor gradColor2 = new CGColor (0.0f' 53.0f / 255.0f' 126.0f / 255.0f'1.0f);
Magic Number,GlossyClock,ClockView,D:\research\architectureSmells\repos\xamarin_mac-samples\GlossyClock\MainWindow.xib.designer.cs,SetupBackgroundLayer,The following statement contains a magic number: ((CAGradientLayer)backgroundLayer).Colors = new CGColor[2] { gradColor1' gradColor2 };
Magic Number,GlossyClock,ClockView,D:\research\architectureSmells\repos\xamarin_mac-samples\GlossyClock\MainWindow.xib.designer.cs,SetupBackgroundLayer,The following statement contains a magic number: backgroundLayer.CornerRadius = 12.0f;
Magic Number,GlossyClock,ClockView,D:\research\architectureSmells\repos\xamarin_mac-samples\GlossyClock\MainWindow.xib.designer.cs,SetupBorderLayer,The following statement contains a magic number: CGRect borderRect = Frame.Inset (8' 8);
Magic Number,GlossyClock,ClockView,D:\research\architectureSmells\repos\xamarin_mac-samples\GlossyClock\MainWindow.xib.designer.cs,SetupBorderLayer,The following statement contains a magic number: CGRect borderRect = Frame.Inset (8' 8);
Magic Number,GlossyClock,ClockView,D:\research\architectureSmells\repos\xamarin_mac-samples\GlossyClock\MainWindow.xib.designer.cs,SetupBorderLayer,The following statement contains a magic number: borderLayer.CornerRadius = 12;
Magic Number,GlossyClock,ClockView,D:\research\architectureSmells\repos\xamarin_mac-samples\GlossyClock\MainWindow.xib.designer.cs,SetupBorderLayer,The following statement contains a magic number: borderLayer.BorderWidth = 2;
Magic Number,GlossyClock,ClockView,D:\research\architectureSmells\repos\xamarin_mac-samples\GlossyClock\MainWindow.xib.designer.cs,SetupClockFaceLayer,The following statement contains a magic number: clockFaceLayer = new CATextLayer (){  				FontSize = 60'  				ShadowOpacity = .9f  			};
Magic Number,GlossyClock,ClockView,D:\research\architectureSmells\repos\xamarin_mac-samples\GlossyClock\MainWindow.xib.designer.cs,SetupClockFaceLayer,The following statement contains a magic number: clockFaceLayer = new CATextLayer (){  				FontSize = 60'  				ShadowOpacity = .9f  			};
Magic Number,GlossyClock,ClockView,D:\research\architectureSmells\repos\xamarin_mac-samples\GlossyClock\MainWindow.xib.designer.cs,SetupGlossyLayer,The following statement contains a magic number: CALayer glossLayer = new CALayer() {  				Opacity = 0.8f'  				CornerRadius = 12'  				MasksToBounds = true'  				Frame = this.Frame'  				Contents = glossyImage  			};
Magic Number,GlossyClock,ClockView,D:\research\architectureSmells\repos\xamarin_mac-samples\GlossyClock\MainWindow.xib.designer.cs,SetupGlossyLayer,The following statement contains a magic number: CALayer glossLayer = new CALayer() {  				Opacity = 0.8f'  				CornerRadius = 12'  				MasksToBounds = true'  				Frame = this.Frame'  				Contents = glossyImage  			};
