Architecture smell,Project,Namespace,Cause
Unstable Dependency,Spectrum.Demo.Windows,Spectrum.Demo.Services,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Spectrum.Demo.Controls
Feature Concentration,Spectrum.Demo.Windows,Spectrum.Demo.Views.Editors,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AnalogousSchemeEditorView' IColourView' ColourView' ComplimentarySchemeEditorView' DerivedColourView' MonochromeSchemeEditorView' TriadSchemeEditorView]' [CustomSchemeEditorView]' [SingleColorSchemeEditorViewBase]' [EditColourView]. LCC (Lack of Component Cohesion) = 0.4
Scattered Functionality,Spectrum.Demo.Windows,Spectrum.Demo.ViewModels,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Spectrum.Demo.Services' Spectrum.Demo.ViewModels.Editors
