Method,LOC,CC,PC
DialogContentControl:DialogContentControl,3,1,0
DialogContentControl:OnDismissed,5,2,1
DialogContentControl:OnApplyTemplate,15,4,0
DialogDismissedEventArgs:DialogDismissedEventArgs,3,1,1
UniformGrid:ArrangeOverride,17,4,1
UniformGrid:MeasureOverride,21,4,1
UniformGrid:UpdateComputedValues,35,10,0
WindowManager:ShowDialogAsync,18,1,3
WindowManager:ManageHostPage,12,3,3
WindowManager:DeactivateViewModel,5,2,1
WindowManager:ActivateViewModel,5,2,1
WindowManager:CreatePopup,17,1,2
WindowManager:LocateAndBindView,5,1,2
WindowManager:ApplySettings,13,4,2
WindowManager:GetCurrentPage,6,1,0
BitmapService:CreateSchemeBitmapAsync,17,3,2
BitmapService:CreateImageFileAsync,4,1,2
ColorConverter:WriteJson,10,2,3
ColorConverter:ReadJson,11,2,4
ColorConverter:CanConvert,5,1,1
IBitmapService:CreateSchemeBitmapAsync,1,1,2
ISchemeStorageService:GetSchemesAsync,1,1,0
ISchemeStorageService:SaveSchemeAsync,1,1,2
ISchemeStorageService:DeleteSchemeAsync,1,1,1
ITileService:Initialise,1,1,0
ITileService:EnqueueSchemeTileAsync,1,1,1
IWindowManager:ShowDialogAsync,1,1,3
Scheme:Scheme,4,1,0
SchemeStorageService:SchemeStorageService,4,1,2
SchemeStorageService:GetSchemesAsync,12,2,0
SchemeStorageService:CreateDemoDataAsync,50,1,0
SchemeStorageService:SaveSchemeAsync,9,3,2
SchemeStorageService:DeleteSchemeAsync,6,2,1
SchemeStorageService:DeserializeFileAsync,4,1,1
AppSettingsService:AppSettingsService,4,1,0
TileService:TileService,3,1,1
TileService:Initialise,4,1,0
TileService:EnsureDefaultTile,13,1,0
TileService:EnqueueSchemeTileAsync,18,1,1
AnalogousSchemeEditorView:AnalogousSchemeEditorView,3,1,0
AnalogousSchemeEditorView:GetInputPanel,3,1,0
AnalogousSchemeEditorView:GetSaturationSlider,3,1,0
AnalogousSchemeEditorView:GetColourViews,9,1,0
ColourView:ColourView,3,1,0
ColourView:OnHandlePointerMoved,3,1,2
ComplimentarySchemeEditorView:ComplimentarySchemeEditorView,3,1,0
ComplimentarySchemeEditorView:GetInputPanel,3,1,0
ComplimentarySchemeEditorView:GetSaturationSlider,3,1,0
ComplimentarySchemeEditorView:GetColourViews,9,1,0
CustomSchemeEditorView:CustomSchemeEditorView,4,1,0
CustomSchemeEditorView:OnLoaded,25,1,2
CustomSchemeEditorView:UpdateColor,7,1,0
DerivedColourView:DerivedColourView,3,1,0
MonochromeSchemeEditorView:MonochromeSchemeEditorView,3,1,0
MonochromeSchemeEditorView:GetInputPanel,3,1,0
MonochromeSchemeEditorView:GetSaturationSlider,3,1,0
MonochromeSchemeEditorView:GetColourViews,9,1,0
SingleColorSchemeEditorViewBase:SingleColorSchemeEditorViewBase,3,1,0
SingleColorSchemeEditorViewBase:GetInputPanel,1,1,0
SingleColorSchemeEditorViewBase:GetSaturationSlider,1,1,0
SingleColorSchemeEditorViewBase:GetColourViews,1,1,0
SingleColorSchemeEditorViewBase:OnLoaded,19,1,2
TriadSchemeEditorView:TriadSchemeEditorView,3,1,0
TriadSchemeEditorView:GetInputPanel,3,1,0
TriadSchemeEditorView:GetSaturationSlider,3,1,0
TriadSchemeEditorView:GetColourViews,9,1,0
EditColourView:EditColourView,3,1,0
EditSchemeView:EditSchemeView,3,1,0
EditSchemeView:OnGoBack,3,1,2
SchemeListView:SchemeListView,3,1,0
SaveSchemeView:SaveSchemeView,3,1,0
SchemeView:SchemeView,3,1,0
App:App,3,1,0
App:Configure,17,1,0
App:ConfigureSpecialValues,3,1,0
App:PrepareViewFirst,3,1,1
App:OnLaunched,3,1,1
App:BuildUp,3,1,1
App:GetAllInstances,3,1,1
App:GetInstance,3,1,2
ColorHexConveter:Convert,4,1,4
ColorHexConveter:ConvertBack,3,1,4
ColorToBrushConverter:Convert,10,3,4
ColorToBrushConverter:ConvertBack,3,1,4
StringFormatConverter:Convert,4,1,4
StringFormatConverter:ConvertBack,3,1,4
ComparableExtensions:Clamp,7,1,3
EnumerableExtensions:None,3,1,1
EnumerableExtensions:None,3,1,2
EnumerableExtensions:SelectAsync,3,1,2
EnumerableExtensions:WhenAllAsync,3,1,2
StoryboardExtensions:BeginAsync,11,1,1
AnalogousSchemeEditorViewModel:AnalogousSchemeEditorViewModel,2,1,1
AnalogousSchemeEditorViewModel:GetColours,11,1,0
ComplimentarySchemeEditorViewModel:ComplimentarySchemeEditorViewModel,2,1,1
ComplimentarySchemeEditorViewModel:GetColours,11,1,0
CustomSchemeEditorViewModel:CustomSchemeEditorViewModel,4,1,1
CustomSchemeEditorViewModel:Add,5,1,1
CustomSchemeEditorViewModel:Remove,3,1,1
CustomSchemeEditorViewModel:GetColours,3,1,0
CustomSchemeEditorViewModel:SetColors,5,1,1
EditColourViewModel:EditColourViewModel,6,1,1
MonochromeSchemeEditorViewModel:MonochromeSchemeEditorViewModel,2,1,1
MonochromeSchemeEditorViewModel:GetColours,11,1,0
SchemeEditorViewModelBase:SchemeEditorViewModelBase,3,1,1
SchemeEditorViewModelBase:GetColours,1,1,0
SchemeEditorViewModelBase:Edit,32,1,1
