Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,Chsword.Excel2Object,Chsword.Excel2Object,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Chsword.Excel2Object' Chsword.Excel2Object.Internal,Chsword.Excel2Object.ExcelExporter' Chsword.Excel2Object.Internal.ExcelUtil
Unstable Dependency,Chsword.Excel2Object,Chsword.Excel2Object.Internal,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Chsword.Excel2Object,Chsword.Excel2Object.Internal.ExcelTitleAttribute
