Method,LOC,CC,PC
About:Page_Load,2,1,2
accessToken_req:ToQueryString,6,1,1
accessToken_req:Page_Load,20,4,2
accessToken_resp:Page_Load,2,1,2
oauth_req:HttpReq,17,2,4
oauth_req:code_to_hash,20,4,1
oauth_req:ToQueryString,6,1,1
oauth_req:Page_Load,30,4,4
oauth_req:Button1_Click,3,1,2
GlobalState:getGrossOfOrder,3,1,1
Global:HttpReq,17,2,4
Global:hash_to_code,17,2,1
Global:code_to_hash,20,4,1
Global:Application_Start,2,1,2
Global:Application_End,3,1,2
Global:Application_Error,3,1,2
Global:Session_Start,2,1,2
Global:Session_End,6,1,2
Global:convertFromStringToBytes,7,3,1
Global:verifySignature,39,4,1
keygen:Page_Load,2,1,2
keygen:Button1_Click,42,2,2
oauth_resp:Page_Load,2,1,2
oauth_resp:Button1_Click,2,1,2
SiteMaster:Page_Load,2,1,2
ChangePassword:Page_Load,2,1,2
ChangePasswordSuccess:Page_Load,2,1,2
Login:Page_Load,3,1,2
Register:Page_Load,3,1,2
Register:RegisterUser_CreatedUser,8,2,2
