Namespace,Type,Method,LOC,CC,PC
Microsoft.Azure.KeyVault,AggregateKeyResolver,Add,6,2,1
Microsoft.Azure.KeyVault,AggregateKeyResolver,ResolveKeyAsync,11,3,2
Microsoft.Azure.KeyVault,CachingKeyResolver,CachingKeyResolver,6,2,2
Microsoft.Azure.KeyVault,CachingKeyResolver,ResolveKeyAsync,22,5,2
Microsoft.Azure.KeyVault,CachingKeyResolver,Dispose,4,1,0
Microsoft.Azure.KeyVault,CachingKeyResolver,Dispose,17,4,1
Microsoft.Azure.KeyVault,CacheKey,CacheKey,3,1,1
Microsoft.Azure.KeyVault,CacheKey,DecryptAsync,3,1,6
Microsoft.Azure.KeyVault,CacheKey,EncryptAsync,3,1,5
Microsoft.Azure.KeyVault,CacheKey,WrapKeyAsync,3,1,3
Microsoft.Azure.KeyVault,CacheKey,UnwrapKeyAsync,3,1,3
Microsoft.Azure.KeyVault,CacheKey,SignAsync,3,1,3
Microsoft.Azure.KeyVault,CacheKey,VerifyAsync,3,1,4
Microsoft.Azure.KeyVault,CacheKey,Dispose,3,1,0
Microsoft.Azure.KeyVault,CacheKey,Dispose,4,1,1
Microsoft.Azure.KeyVault,CacheKey,Dispose,6,2,2
Microsoft.Azure.KeyVault,KeyVaultKey,KeyVaultKey,14,3,2
Microsoft.Azure.KeyVault,KeyVaultKey,DecryptAsync,9,3,6
Microsoft.Azure.KeyVault,KeyVaultKey,EncryptAsync,5,2,5
Microsoft.Azure.KeyVault,KeyVaultKey,WrapKeyAsync,5,2,3
Microsoft.Azure.KeyVault,KeyVaultKey,UnwrapKeyAsync,9,3,3
Microsoft.Azure.KeyVault,KeyVaultKey,SignAsync,9,3,3
Microsoft.Azure.KeyVault,KeyVaultKey,VerifyAsync,5,2,4
Microsoft.Azure.KeyVault,KeyVaultKey,Dispose,6,2,0
Microsoft.Azure.KeyVault,KeyVaultKey,Dispose,10,3,1
Microsoft.Azure.KeyVault,KeyVaultKeyResolver,KeyVaultKeyResolver,2,1,1
Microsoft.Azure.KeyVault,KeyVaultKeyResolver,KeyVaultKeyResolver,4,1,1
Microsoft.Azure.KeyVault,KeyVaultKeyResolver,KeyVaultKeyResolver,2,1,2
Microsoft.Azure.KeyVault,KeyVaultKeyResolver,KeyVaultKeyResolver,8,3,2
Microsoft.Azure.KeyVault,KeyVaultKeyResolver,ResolveKeyAsync,18,6,2
Microsoft.Azure.KeyVault,KeyVaultKeyResolver,NormalizeVaultName,8,3,1
Microsoft.Azure.KeyVault,KeyVaultKeyResolver,ResolveKeyFromKeyAsync,13,1,2
Microsoft.Azure.KeyVault,KeyVaultKeyResolver,ResolveKeyFromSecretAsync,17,1,2
Microsoft.Azure.KeyVault,KeyVaultKeyResolver,FromBase64UrlString,5,2,1
Microsoft.Azure.KeyVault,KeyVaultKeyResolver,Pad,8,2,1
Microsoft.Azure.KeyVault,LRUCache<K;V>,LRUCache,5,2,1
Microsoft.Azure.KeyVault,LRUCache<K;V>,Add,28,6,2
Microsoft.Azure.KeyVault,LRUCache<K;V>,Get,30,4,1
Microsoft.Azure.KeyVault,LRUCache<K;V>,Remove,19,4,1
Microsoft.Azure.KeyVault,LRUCache<K;V>,Reset,14,2,0
Microsoft.Azure.KeyVault,LRUCache<K;V>,GetEnumerator,3,1,0
Microsoft.Azure.KeyVault,LRUCache<K;V>,GetEnumerator,3,1,0
Microsoft.Azure.KeyVault,LRUCache<K;V>,Dispose,4,1,0
Microsoft.Azure.KeyVault,LRUCache<K;V>,Dispose,11,3,1
