Implementation smell,Namespace,Class,File,Method,Description
Long Statement,SearchSDK.Tests,EntitySearchTests,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\cognitiveservices\Search.BingEntitySearch\tests\EntitySearchTests.cs,EntitySearch,The length of the statement  "                IEntitySearchClient client = new EntitySearchClient(new ApiKeyServiceClientCredentials(SubscriptionKey)' HttpMockServer.CreateInstance()); " is 138.
Long Statement,SearchSDK.Tests,EntitySearchTests,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\cognitiveservices\Search.BingEntitySearch\tests\EntitySearchTests.cs,EntitySearch,The length of the statement  "                var licenseAttribution = resp.Entities.Value[0].ContractualRules.Where(rule => rule is ContractualRulesLicenseAttribution).FirstOrDefault(); " is 140.
