Implementation smell,Namespace,Class,File,Method,Description
Long Statement,SearchSDK.Tests,VideoSearchTests,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\cognitiveservices\Search.BingVideoSearch\tests\VideoSearchTests.cs,VideoSearch,The length of the statement  "                IVideoSearchClient client = new VideoSearchClient(new ApiKeyServiceClientCredentials(SubscriptionKey)' HttpMockServer.CreateInstance()); " is 136.
Long Statement,SearchSDK.Tests,VideoSearchTests,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\cognitiveservices\Search.BingVideoSearch\tests\VideoSearchTests.cs,VideoDetail,The length of the statement  "                IVideoSearchClient client = new VideoSearchClient(new ApiKeyServiceClientCredentials(SubscriptionKey)' HttpMockServer.CreateInstance()); " is 136.
Long Statement,SearchSDK.Tests,VideoSearchTests,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\cognitiveservices\Search.BingVideoSearch\tests\VideoSearchTests.cs,VideoTrending,The length of the statement  "                IVideoSearchClient client = new VideoSearchClient(new ApiKeyServiceClientCredentials(SubscriptionKey)' HttpMockServer.CreateInstance()); " is 136.
