Implementation smell,Namespace,Class,File,Method,Description
Complex Conditional,Microsoft.Azure.Search.Serialization,JsonExtensions,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\search\Microsoft.Azure.Search.Common\src\Customizations\Search\Serialization\JsonExtensions.cs,Expect,The conditional expression  "expectedValues != null && expectedValues.Length > 0 &&                  (reader.Value == null || !Array.Exists(expectedValues' v => reader.Value.Equals(v)))"  is complex.
