Implementation smell,Namespace,Class,File,Method,Description
Long Statement,SearchSDK.Tests,NewsSearchTests,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\cognitiveservices\Search.BingNewsSearch\tests\NewsSearchTests.cs,NewsSearch,The length of the statement  "                INewsSearchClient client = new NewsSearchClient(new ApiKeyServiceClientCredentials(SubscriptionKey)' HttpMockServer.CreateInstance()); " is 134.
Long Statement,SearchSDK.Tests,NewsSearchTests,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\cognitiveservices\Search.BingNewsSearch\tests\NewsSearchTests.cs,NewsCategory,The length of the statement  "                INewsSearchClient client = new NewsSearchClient(new ApiKeyServiceClientCredentials(SubscriptionKey)' HttpMockServer.CreateInstance()); " is 134.
Long Statement,SearchSDK.Tests,NewsSearchTests,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\cognitiveservices\Search.BingNewsSearch\tests\NewsSearchTests.cs,NewsTrending,The length of the statement  "                INewsSearchClient client = new NewsSearchClient(new ApiKeyServiceClientCredentials(SubscriptionKey)' HttpMockServer.CreateInstance()); " is 134.
