Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,updateController,updateSystemDotNet.Localization,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: updateSystemDotNet.Localization' updateSystemDotNet,updateSystemDotNet.Localization.localizationHelper' updateSystemDotNet.updateController' updateSystemDotNet.UpdateSettings,updateSystemDotNet.Localization.localizationHelper' updateSystemDotNet.updateController' updateSystemDotNet.UpdateSettings
Cyclic Dependency,updateController,updateSystemDotNet.Localization,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: updateSystemDotNet.Localization' updateSystemDotNet.appExceptions' updateSystemDotNet,updateSystemDotNet.Localization.localizationHelper' updateSystemDotNet.appExceptions.corruptUpdateInstallerException' updateSystemDotNet.updateController' updateSystemDotNet.UpdateSettings,updateSystemDotNet.Localization.localizationHelper' updateSystemDotNet.appExceptions.corruptUpdateInstallerException' updateSystemDotNet.updateController' updateSystemDotNet.UpdateSettings
Cyclic Dependency,updateController,updateSystemDotNet.Localization,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: updateSystemDotNet.Localization' updateSystemDotNet' updateSystemDotNet.appEventArgs' updateSystemDotNet,updateSystemDotNet.Localization.localizationHelper' updateSystemDotNet.updateController' updateSystemDotNet.UpdateSettings' updateSystemDotNet.appEventArgs.confirmUpdatePackageEventArgs' updateSystemDotNet.appEventArgs.updateFoundEventArgs,updateSystemDotNet.Localization.localizationHelper' updateSystemDotNet.updateController' updateSystemDotNet.UpdateSettings' updateSystemDotNet.appEventArgs.confirmUpdatePackageEventArgs' updateSystemDotNet.appEventArgs.updateFoundEventArgs
Cyclic Dependency,updateController,updateSystemDotNet.Localization,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: updateSystemDotNet.Localization' updateSystemDotNet' updateSystemDotNet.Core.Types' updateSystemDotNet.appEventArgs' updateSystemDotNet,updateSystemDotNet.Localization.localizationHelper' updateSystemDotNet.updateController' updateSystemDotNet.UpdateSettings' updateSystemDotNet.Core.Types.changelogDocumentItem' updateSystemDotNet.Core.Types.updatePackage' updateSystemDotNet.appEventArgs.confirmUpdatePackageEventArgs' updateSystemDotNet.appEventArgs.updateFoundEventArgs,updateSystemDotNet.Localization.localizationHelper' updateSystemDotNet.updateController' updateSystemDotNet.UpdateSettings' updateSystemDotNet.Core.Types.changelogDocumentItem' updateSystemDotNet.Core.Types.updatePackage' updateSystemDotNet.appEventArgs.confirmUpdatePackageEventArgs' updateSystemDotNet.appEventArgs.updateFoundEventArgs
Cyclic Dependency,updateController,updateSystemDotNet.appEventArgs,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: updateSystemDotNet.appEventArgs' updateSystemDotNet,updateSystemDotNet.appEventArgs.confirmUpdatePackageEventArgs' updateSystemDotNet.appEventArgs.updateFoundEventArgs' updateSystemDotNet.updateController' updateSystemDotNet.UpdateSettings,updateSystemDotNet.appEventArgs.confirmUpdatePackageEventArgs' updateSystemDotNet.appEventArgs.updateFoundEventArgs' updateSystemDotNet.updateController' updateSystemDotNet.UpdateSettings
Cyclic Dependency,updateController,updateSystemDotNet.appEventArgs,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: updateSystemDotNet.appEventArgs' updateSystemDotNet' updateSystemDotNet.Core.Types,updateSystemDotNet.appEventArgs.confirmUpdatePackageEventArgs' updateSystemDotNet.appEventArgs.updateFoundEventArgs' updateSystemDotNet.updateController' updateSystemDotNet.UpdateSettings' updateSystemDotNet.Core.Types.changelogDocumentItem' updateSystemDotNet.Core.Types.updatePackage,updateSystemDotNet.appEventArgs.confirmUpdatePackageEventArgs' updateSystemDotNet.appEventArgs.updateFoundEventArgs' updateSystemDotNet.updateController' updateSystemDotNet.UpdateSettings' updateSystemDotNet.Core.Types.changelogDocumentItem' updateSystemDotNet.Core.Types.updatePackage
Cyclic Dependency,updateController,updateSystemDotNet.appEventArgs,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: updateSystemDotNet.appEventArgs' updateSystemDotNet.Internal' updateSystemDotNet' updateSystemDotNet.Core.Types,updateSystemDotNet.appEventArgs.confirmUpdatePackageEventArgs' updateSystemDotNet.appEventArgs.updateFoundEventArgs' updateSystemDotNet.Internal.internalHelper' updateSystemDotNet.Internal.searchProvider' updateSystemDotNet.updateController' updateSystemDotNet.UpdateSettings' updateSystemDotNet.Core.Types.changelogDocumentItem' updateSystemDotNet.Core.Types.updatePackage,updateSystemDotNet.appEventArgs.confirmUpdatePackageEventArgs' updateSystemDotNet.appEventArgs.updateFoundEventArgs' updateSystemDotNet.Internal.internalHelper' updateSystemDotNet.Internal.searchProvider' updateSystemDotNet.updateController' updateSystemDotNet.UpdateSettings' updateSystemDotNet.Core.Types.changelogDocumentItem' updateSystemDotNet.Core.Types.updatePackage
Cyclic Dependency,updateController,updateSystemDotNet.appExceptions,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: updateSystemDotNet.appExceptions' updateSystemDotNet' updateSystemDotNet.Localization' updateSystemDotNet' updateSystemDotNet.Localization,updateSystemDotNet.appExceptions.corruptUpdateInstallerException' updateSystemDotNet.updateController' updateSystemDotNet.UpdateSettings' updateSystemDotNet.Localization.localizationHelper,updateSystemDotNet.appExceptions.corruptUpdateInstallerException' updateSystemDotNet.updateController' updateSystemDotNet.UpdateSettings' updateSystemDotNet.Localization.localizationHelper
Cyclic Dependency,updateController,updateSystemDotNet.Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: updateSystemDotNet.Core' updateSystemDotNet.Core.Types,updateSystemDotNet.Core.Helper' updateSystemDotNet.Core.Types.changelogDocumentItem' updateSystemDotNet.Core.Types.updatePackage,updateSystemDotNet.Core.Helper' updateSystemDotNet.Core.Types.changelogDocumentItem' updateSystemDotNet.Core.Types.updatePackage
Cyclic Dependency,updateController,updateSystemDotNet.Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: updateSystemDotNet.Core' updateSystemDotNet.Core.Types' updateSystemDotNet' updateSystemDotNet.Core.Types,updateSystemDotNet.Core.Helper' updateSystemDotNet.Core.Types.changelogDocumentItem' updateSystemDotNet.Core.Types.updatePackage' updateSystemDotNet.updateController' updateSystemDotNet.UpdateSettings,updateSystemDotNet.Core.Helper' updateSystemDotNet.Core.Types.changelogDocumentItem' updateSystemDotNet.Core.Types.updatePackage' updateSystemDotNet.updateController' updateSystemDotNet.UpdateSettings
