Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,Catnap,Catnap.Citeria.Conditions,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Catnap.Citeria.Conditions' Catnap,Catnap.Citeria.Conditions.ColumnValueCondition' Catnap.Citeria.Conditions.PropertyValueCondition<T>' Catnap.Citeria.Conditions.ValuesCondition' Catnap.Citeria.Conditions.Criteria<T>' Catnap.Criteria' Catnap.DbAdapter' Catnap.Fluently' Catnap.EntityEqualityComaparer<T>' Catnap.LazyList<T>' Catnap.Session,Catnap.Citeria.Conditions.ColumnValueCondition' Catnap.Citeria.Conditions.PropertyValueCondition<T>' Catnap.Citeria.Conditions.ValuesCondition' Catnap.Citeria.Conditions.Criteria<T>' Catnap.Criteria' Catnap.DbAdapter' Catnap.Fluently' Catnap.EntityEqualityComaparer<T>' Catnap.LazyList<T>' Catnap.Session
Cyclic Dependency,Catnap,Catnap.Citeria.Conditions,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Catnap.Citeria.Conditions' Catnap' Catnap.Mapping,Catnap.Citeria.Conditions.ColumnValueCondition' Catnap.Citeria.Conditions.PropertyValueCondition<T>' Catnap.Citeria.Conditions.ValuesCondition' Catnap.Citeria.Conditions.Criteria<T>' Catnap.Criteria' Catnap.DbAdapter' Catnap.Fluently' Catnap.EntityEqualityComaparer<T>' Catnap.LazyList<T>' Catnap.Session' Catnap.Mapping.IDomainMappable' Catnap.Mapping.IEntityMappable' Catnap.Mapping.IDomainMap' Catnap.Mapping.IEntityMap,Catnap.Citeria.Conditions.ColumnValueCondition' Catnap.Citeria.Conditions.PropertyValueCondition<T>' Catnap.Citeria.Conditions.ValuesCondition' Catnap.Citeria.Conditions.Criteria<T>' Catnap.Criteria' Catnap.DbAdapter' Catnap.Fluently' Catnap.EntityEqualityComaparer<T>' Catnap.LazyList<T>' Catnap.Session' Catnap.Mapping.IDomainMappable' Catnap.Mapping.IEntityMappable' Catnap.Mapping.IDomainMap' Catnap.Mapping.IEntityMap
Cyclic Dependency,Catnap,Catnap.Citeria.Conditions,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Catnap.Citeria.Conditions' Catnap' Catnap.Database' Catnap,Catnap.Citeria.Conditions.ColumnValueCondition' Catnap.Citeria.Conditions.PropertyValueCondition<T>' Catnap.Citeria.Conditions.ValuesCondition' Catnap.Citeria.Conditions.Criteria<T>' Catnap.Criteria' Catnap.DbAdapter' Catnap.Fluently' Catnap.EntityEqualityComaparer<T>' Catnap.LazyList<T>' Catnap.Session' Catnap.Database.BaseDbAdapter' Catnap.Database.ValueConverter,Catnap.Citeria.Conditions.ColumnValueCondition' Catnap.Citeria.Conditions.PropertyValueCondition<T>' Catnap.Citeria.Conditions.ValuesCondition' Catnap.Citeria.Conditions.Criteria<T>' Catnap.Criteria' Catnap.DbAdapter' Catnap.Fluently' Catnap.EntityEqualityComaparer<T>' Catnap.LazyList<T>' Catnap.Session' Catnap.Database.BaseDbAdapter' Catnap.Database.ValueConverter
Cyclic Dependency,Catnap,Catnap.Citeria.Conditions,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Catnap.Citeria.Conditions' Catnap' Catnap.Database' Catnap.Database.MySql' Catnap,Catnap.Citeria.Conditions.ColumnValueCondition' Catnap.Citeria.Conditions.PropertyValueCondition<T>' Catnap.Citeria.Conditions.ValuesCondition' Catnap.Citeria.Conditions.Criteria<T>' Catnap.Criteria' Catnap.DbAdapter' Catnap.Fluently' Catnap.EntityEqualityComaparer<T>' Catnap.LazyList<T>' Catnap.Session' Catnap.Database.BaseDbAdapter' Catnap.Database.ValueConverter' Catnap.Database.MySql.MySqlAdapter' Catnap.Database.MySql.MySqlValueConverter,Catnap.Citeria.Conditions.ColumnValueCondition' Catnap.Citeria.Conditions.PropertyValueCondition<T>' Catnap.Citeria.Conditions.ValuesCondition' Catnap.Citeria.Conditions.Criteria<T>' Catnap.Criteria' Catnap.DbAdapter' Catnap.Fluently' Catnap.EntityEqualityComaparer<T>' Catnap.LazyList<T>' Catnap.Session' Catnap.Database.BaseDbAdapter' Catnap.Database.ValueConverter' Catnap.Database.MySql.MySqlAdapter' Catnap.Database.MySql.MySqlValueConverter
Cyclic Dependency,Catnap,Catnap.Configuration.Impl,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Catnap.Configuration.Impl' Catnap,Catnap.Configuration.Impl.Configurator' Catnap.Criteria' Catnap.DbAdapter' Catnap.Fluently' Catnap.EntityEqualityComaparer<T>' Catnap.LazyList<T>' Catnap.Session,Catnap.Configuration.Impl.Configurator' Catnap.Criteria' Catnap.DbAdapter' Catnap.Fluently' Catnap.EntityEqualityComaparer<T>' Catnap.LazyList<T>' Catnap.Session
Cyclic Dependency,Catnap,Catnap.Configuration.Impl,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Catnap.Configuration.Impl' Catnap' Catnap.Database,Catnap.Configuration.Impl.Configurator' Catnap.Criteria' Catnap.DbAdapter' Catnap.Fluently' Catnap.EntityEqualityComaparer<T>' Catnap.LazyList<T>' Catnap.Session' Catnap.Database.BaseDbAdapter' Catnap.Database.ValueConverter,Catnap.Configuration.Impl.Configurator' Catnap.Criteria' Catnap.DbAdapter' Catnap.Fluently' Catnap.EntityEqualityComaparer<T>' Catnap.LazyList<T>' Catnap.Session' Catnap.Database.BaseDbAdapter' Catnap.Database.ValueConverter
Cyclic Dependency,Catnap,Catnap.Configuration.Impl,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Catnap.Configuration.Impl' Catnap' Catnap.Citeria.Conditions' Catnap,Catnap.Configuration.Impl.Configurator' Catnap.Criteria' Catnap.DbAdapter' Catnap.Fluently' Catnap.EntityEqualityComaparer<T>' Catnap.LazyList<T>' Catnap.Session' Catnap.Citeria.Conditions.ColumnValueCondition' Catnap.Citeria.Conditions.PropertyValueCondition<T>' Catnap.Citeria.Conditions.ValuesCondition' Catnap.Citeria.Conditions.Criteria<T>,Catnap.Configuration.Impl.Configurator' Catnap.Criteria' Catnap.DbAdapter' Catnap.Fluently' Catnap.EntityEqualityComaparer<T>' Catnap.LazyList<T>' Catnap.Session' Catnap.Citeria.Conditions.ColumnValueCondition' Catnap.Citeria.Conditions.PropertyValueCondition<T>' Catnap.Citeria.Conditions.ValuesCondition' Catnap.Citeria.Conditions.Criteria<T>
Cyclic Dependency,Catnap,Catnap.Configuration.Impl,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Catnap.Configuration.Impl' Catnap' Catnap.Mapping' Catnap.Citeria.Conditions' Catnap,Catnap.Configuration.Impl.Configurator' Catnap.Criteria' Catnap.DbAdapter' Catnap.Fluently' Catnap.EntityEqualityComaparer<T>' Catnap.LazyList<T>' Catnap.Session' Catnap.Mapping.IDomainMappable' Catnap.Mapping.IEntityMappable' Catnap.Mapping.IDomainMap' Catnap.Mapping.IEntityMap' Catnap.Citeria.Conditions.ColumnValueCondition' Catnap.Citeria.Conditions.PropertyValueCondition<T>' Catnap.Citeria.Conditions.ValuesCondition' Catnap.Citeria.Conditions.Criteria<T>,Catnap.Configuration.Impl.Configurator' Catnap.Criteria' Catnap.DbAdapter' Catnap.Fluently' Catnap.EntityEqualityComaparer<T>' Catnap.LazyList<T>' Catnap.Session' Catnap.Mapping.IDomainMappable' Catnap.Mapping.IEntityMappable' Catnap.Mapping.IDomainMap' Catnap.Mapping.IEntityMap' Catnap.Citeria.Conditions.ColumnValueCondition' Catnap.Citeria.Conditions.PropertyValueCondition<T>' Catnap.Citeria.Conditions.ValuesCondition' Catnap.Citeria.Conditions.Criteria<T>
Cyclic Dependency,Catnap,Catnap,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Catnap' Catnap.Mapping.Impl' Catnap.Mapping' Catnap.Citeria.Conditions,Catnap.Criteria' Catnap.DbAdapter' Catnap.Fluently' Catnap.EntityEqualityComaparer<T>' Catnap.LazyList<T>' Catnap.Session' Catnap.Mapping.Impl.AccessStrategy<TEntity'TProperty>' Catnap.Mapping.Impl.BelongsToPropertyMap<TEntity'TProperty>' Catnap.Mapping.Impl.DomainMap' Catnap.Mapping.Impl.EntityMap<T>' Catnap.Mapping.IDomainMappable' Catnap.Mapping.IEntityMappable' Catnap.Mapping.IDomainMap' Catnap.Mapping.IEntityMap' Catnap.Citeria.Conditions.ColumnValueCondition' Catnap.Citeria.Conditions.PropertyValueCondition<T>' Catnap.Citeria.Conditions.ValuesCondition' Catnap.Citeria.Conditions.Criteria<T>,Catnap.Criteria' Catnap.DbAdapter' Catnap.Fluently' Catnap.EntityEqualityComaparer<T>' Catnap.LazyList<T>' Catnap.Session' Catnap.Mapping.Impl.AccessStrategy<TEntity'TProperty>' Catnap.Mapping.Impl.BelongsToPropertyMap<TEntity'TProperty>' Catnap.Mapping.Impl.DomainMap' Catnap.Mapping.Impl.EntityMap<T>' Catnap.Mapping.IDomainMappable' Catnap.Mapping.IEntityMappable' Catnap.Mapping.IDomainMap' Catnap.Mapping.IEntityMap' Catnap.Citeria.Conditions.ColumnValueCondition' Catnap.Citeria.Conditions.PropertyValueCondition<T>' Catnap.Citeria.Conditions.ValuesCondition' Catnap.Citeria.Conditions.Criteria<T>
Cyclic Dependency,Catnap,Catnap,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Catnap' Catnap.Mapping' Catnap.Mapping.Conventions' Catnap.Mapping' Catnap.Citeria.Conditions,Catnap.Criteria' Catnap.DbAdapter' Catnap.Fluently' Catnap.EntityEqualityComaparer<T>' Catnap.LazyList<T>' Catnap.Session' Catnap.Mapping.IDomainMappable' Catnap.Mapping.IEntityMappable' Catnap.Mapping.IDomainMap' Catnap.Mapping.IEntityMap' Catnap.Mapping.Conventions.IIdMappingConventionMappable' Catnap.Citeria.Conditions.ColumnValueCondition' Catnap.Citeria.Conditions.PropertyValueCondition<T>' Catnap.Citeria.Conditions.ValuesCondition' Catnap.Citeria.Conditions.Criteria<T>,Catnap.Criteria' Catnap.DbAdapter' Catnap.Fluently' Catnap.EntityEqualityComaparer<T>' Catnap.LazyList<T>' Catnap.Session' Catnap.Mapping.IDomainMappable' Catnap.Mapping.IEntityMappable' Catnap.Mapping.IDomainMap' Catnap.Mapping.IEntityMap' Catnap.Mapping.Conventions.IIdMappingConventionMappable' Catnap.Citeria.Conditions.ColumnValueCondition' Catnap.Citeria.Conditions.PropertyValueCondition<T>' Catnap.Citeria.Conditions.ValuesCondition' Catnap.Citeria.Conditions.Criteria<T>
Cyclic Dependency,Catnap,Catnap.Database,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Catnap.Database' Catnap,Catnap.Database.BaseDbAdapter' Catnap.Database.ValueConverter' Catnap.Criteria' Catnap.DbAdapter' Catnap.Fluently' Catnap.EntityEqualityComaparer<T>' Catnap.LazyList<T>' Catnap.Session,Catnap.Database.BaseDbAdapter' Catnap.Database.ValueConverter' Catnap.Criteria' Catnap.DbAdapter' Catnap.Fluently' Catnap.EntityEqualityComaparer<T>' Catnap.LazyList<T>' Catnap.Session
Cyclic Dependency,Catnap,Catnap.Database,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Catnap.Database' Catnap.Citeria.Conditions' Catnap,Catnap.Database.BaseDbAdapter' Catnap.Database.ValueConverter' Catnap.Citeria.Conditions.ColumnValueCondition' Catnap.Citeria.Conditions.PropertyValueCondition<T>' Catnap.Citeria.Conditions.ValuesCondition' Catnap.Citeria.Conditions.Criteria<T>' Catnap.Criteria' Catnap.DbAdapter' Catnap.Fluently' Catnap.EntityEqualityComaparer<T>' Catnap.LazyList<T>' Catnap.Session,Catnap.Database.BaseDbAdapter' Catnap.Database.ValueConverter' Catnap.Citeria.Conditions.ColumnValueCondition' Catnap.Citeria.Conditions.PropertyValueCondition<T>' Catnap.Citeria.Conditions.ValuesCondition' Catnap.Citeria.Conditions.Criteria<T>' Catnap.Criteria' Catnap.DbAdapter' Catnap.Fluently' Catnap.EntityEqualityComaparer<T>' Catnap.LazyList<T>' Catnap.Session
Cyclic Dependency,Catnap,Catnap.Database.MySql,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Catnap.Database.MySql' Catnap,Catnap.Database.MySql.MySqlAdapter' Catnap.Database.MySql.MySqlValueConverter' Catnap.Criteria' Catnap.DbAdapter' Catnap.Fluently' Catnap.EntityEqualityComaparer<T>' Catnap.LazyList<T>' Catnap.Session,Catnap.Database.MySql.MySqlAdapter' Catnap.Database.MySql.MySqlValueConverter' Catnap.Criteria' Catnap.DbAdapter' Catnap.Fluently' Catnap.EntityEqualityComaparer<T>' Catnap.LazyList<T>' Catnap.Session
