Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ConcatTask,2,3,6,0,1,60,5,0,1,0.33,4,2
LessTask,2,3,3,0,2,66,6,0,1,0.33,3,1
MinifyScriptsTask,1,2,2,0,1,36,4,0,1,0,1,1
MinifyStylesTask,1,2,2,0,1,34,4,0,1,0,1,1
ProcessScripts,0,2,3,0,1,29,4,0,1,0,1,1
WatchTask,3,4,2,0,3,72,12,0,1,0.33,3,1
Bundle,1,1,1,0,1,17,1,0,0,0,1,1
BundleFile,0,1,2,0,1,15,1,0,0,0,0,3
IManagedTask,0,0,1,0,0,6,0,1,0,0,0,0
ManagedTask,0,1,2,0,0,14,1,6,1,0,0,2
WatchConfig,0,0,2,0,0,11,0,0,0,0,0,2
ConsoleLogger,0,3,0,0,3,16,3,0,1,0,0,1
FileSystemService,0,4,0,0,4,33,11,0,1,0,0,1
IFileSystemService,0,4,0,0,0,7,4,1,0,0,0,5
ILogger,0,3,0,0,0,6,3,1,0,0,0,4
TaskMan,1,6,0,0,6,51,13,0,0,0,1,1
