Implementation smell,Namespace,Class,File,Method,Description
Long Statement,SimpleInjector.SolrNet,ContainerExtensions,D:\research\architectureSmells\repos\mausch_SolrNet\SimpleInjector.SolrNet\ContainerExtensions.cs,AddSolrNet,The length of the statement  "            container.Register<IReadOnlyMappingManager>(() => new MemoizingMappingManager(new AttributesMappingManager())' Lifestyle.Singleton); " is 132.
Long Statement,SimpleInjector.SolrNet,ContainerExtensions,D:\research\architectureSmells\repos\mausch_SolrNet\SimpleInjector.SolrNet\ContainerExtensions.cs,AddSolrNet,The length of the statement  "            container.RegisterConditional(typeof(ISolrDocumentResponseParser<>)' typeof(SolrDocumentResponseParser<>)' c => !c.Handled); " is 124.
Long Statement,SimpleInjector.SolrNet,ContainerExtensions,D:\research\architectureSmells\repos\mausch_SolrNet\SimpleInjector.SolrNet\ContainerExtensions.cs,AddSolrNet,The length of the statement  "            container.Register(typeof(ISolrMoreLikeThisHandlerQueryResultsParser<>)' typeof(SolrMoreLikeThisHandlerQueryResultsParser<>)); " is 126.
