Implementation smell,Namespace,Class,File,Method,Description
Long Statement,UnitTests,SymbolTest,D:\research\architectureSmells\repos\Esri_joint-military-symbology-xml\source\JointMilitarySymbologyLibraryCS\UnitTests\symbolTest.cs,SIDCTest_Tags,The length of the statement  "            string expected = "Reality; Neutral; Sea Surface; Military Noncombatant; Auxiliary Ship; Intelligence Collector; Unspecified; SNSANI---------"; " is 143.
Magic Number,UnitTests,LibrarianTest,D:\research\architectureSmells\repos\Esri_joint-military-symbology-xml\source\JointMilitarySymbologyLibraryCS\UnitTests\librarianTest.cs,MakeSymbolTest,The following statement contains a magic number: SIDC sidc = new SIDC(1003010000'1100000000);
Magic Number,UnitTests,LibrarianTest,D:\research\architectureSmells\repos\Esri_joint-military-symbology-xml\source\JointMilitarySymbologyLibraryCS\UnitTests\librarianTest.cs,MakeSymbolTest,The following statement contains a magic number: SIDC sidc = new SIDC(1003010000'1100000000);
Magic Number,UnitTests,SIDCTest,D:\research\architectureSmells\repos\Esri_joint-military-symbology-xml\source\JointMilitarySymbologyLibraryCS\UnitTests\SIDCTest.cs,SIDCConstructorTest1,The following statement contains a magic number: Assert.AreEqual(target.PartAUInt' (uint)1001980000);
Magic Number,UnitTests,SIDCTest,D:\research\architectureSmells\repos\Esri_joint-military-symbology-xml\source\JointMilitarySymbologyLibraryCS\UnitTests\SIDCTest.cs,SIDCConstructorTest1,The following statement contains a magic number: Assert.AreEqual(target.PartBUInt' (uint)1000000000);
Magic Number,UnitTests,SIDCTest,D:\research\architectureSmells\repos\Esri_joint-military-symbology-xml\source\JointMilitarySymbologyLibraryCS\UnitTests\SIDCTest.cs,PartAUIntTest,The following statement contains a magic number: uint expected = 1000980000;
Magic Number,UnitTests,SIDCTest,D:\research\architectureSmells\repos\Esri_joint-military-symbology-xml\source\JointMilitarySymbologyLibraryCS\UnitTests\SIDCTest.cs,PartBUIntTest,The following statement contains a magic number: uint expected = 1000000000;
Magic Number,UnitTests,SIDCTest,D:\research\architectureSmells\repos\Esri_joint-military-symbology-xml\source\JointMilitarySymbologyLibraryCS\UnitTests\SIDCTest.cs,PartAStringMixTest,The following statement contains a magic number: Assert.AreEqual((uint)1000980000' actual);
Magic Number,UnitTests,SIDCTest,D:\research\architectureSmells\repos\Esri_joint-military-symbology-xml\source\JointMilitarySymbologyLibraryCS\UnitTests\SIDCTest.cs,PartBStringMixTest,The following statement contains a magic number: Assert.AreEqual((uint)1000000000' actual);
Magic Number,UnitTests,SIDCTest,D:\research\architectureSmells\repos\Esri_joint-military-symbology-xml\source\JointMilitarySymbologyLibraryCS\UnitTests\SIDCTest.cs,PartBUIntMixTest,The following statement contains a magic number: uint expected = 1000000000;
Magic Number,UnitTests,SIDCTest,D:\research\architectureSmells\repos\Esri_joint-military-symbology-xml\source\JointMilitarySymbologyLibraryCS\UnitTests\SIDCTest.cs,PartAUIntMixTest,The following statement contains a magic number: uint expected = 1000980000;
Magic Number,UnitTests,SIDCTest,D:\research\architectureSmells\repos\Esri_joint-military-symbology-xml\source\JointMilitarySymbologyLibraryCS\UnitTests\SIDCTest.cs,InvalidSIDC,The following statement contains a magic number: uint expected1 = 1001980000;
Magic Number,UnitTests,SIDCTest,D:\research\architectureSmells\repos\Esri_joint-military-symbology-xml\source\JointMilitarySymbologyLibraryCS\UnitTests\SIDCTest.cs,InvalidSIDC,The following statement contains a magic number: uint expected2 = 1000000000;
Magic Number,UnitTests,SIDCTest,D:\research\architectureSmells\repos\Esri_joint-military-symbology-xml\source\JointMilitarySymbologyLibraryCS\UnitTests\SIDCTest.cs,RetiredSIDC,The following statement contains a magic number: uint expected1 = 1001980000;
Magic Number,UnitTests,SIDCTest,D:\research\architectureSmells\repos\Esri_joint-military-symbology-xml\source\JointMilitarySymbologyLibraryCS\UnitTests\SIDCTest.cs,RetiredSIDC,The following statement contains a magic number: uint expected2 = 1100000000;
Magic Number,UnitTests,SymbolTest,D:\research\architectureSmells\repos\Esri_joint-military-symbology-xml\source\JointMilitarySymbologyLibraryCS\UnitTests\symbolTest.cs,LegacySIDCTest_ConversionFrom2525D_Air,The following statement contains a magic number: Symbol target = _librarian.MakeSymbol(1003010000' 1100000000);
Magic Number,UnitTests,SymbolTest,D:\research\architectureSmells\repos\Esri_joint-military-symbology-xml\source\JointMilitarySymbologyLibraryCS\UnitTests\symbolTest.cs,LegacySIDCTest_ConversionFrom2525D_Air,The following statement contains a magic number: Symbol target = _librarian.MakeSymbol(1003010000' 1100000000);
