Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Decorations_GettingStarted,ViewModel,C:\repos\telerik_win8-xaml-sdk\Grid\Decorations-GettingStarted\MainPage.xaml.cs,CreateData,The length of the statement  "            list.Add(new Data { Name = "Pirkko Koskitalo"' Title = "Accounting Manager"' Country = "Finland"' Address = "Torikatu 38" }); " is 125.
Long Statement,Decorations_GettingStarted,ViewModel,C:\repos\telerik_win8-xaml-sdk\Grid\Decorations-GettingStarted\MainPage.xaml.cs,CreateData,The length of the statement  "            list.Add(new Data { Name = "Hanna Moos"' Title = "Sales Representive"' Country = "Germany"' Address = "Forsterstr. 57" }); " is 122.
Long Statement,Decorations_GettingStarted,ViewModel,C:\repos\telerik_win8-xaml-sdk\Grid\Decorations-GettingStarted\MainPage.xaml.cs,CreateData,The length of the statement  "            list.Add(new Data { Name = "Paolo Accorti"' Title = "Sales Representive"' Country = "Italy"' Address = "Via Monte Bianco 34" }); " is 128.
Long Statement,Decorations_GettingStarted,ViewModel,C:\repos\telerik_win8-xaml-sdk\Grid\Decorations-GettingStarted\MainPage.xaml.cs,CreateData,The length of the statement  "            list.Add(new Data { Name = "Sergio Gutierrez"' Title = "Sales Representive"' Country = "Argentina"' Address = "Al. del Libertador 900" }); " is 138.
Long Statement,Decorations_GettingStarted,ViewModel,C:\repos\telerik_win8-xaml-sdk\Grid\Decorations-GettingStarted\MainPage.xaml.cs,CreateData,The length of the statement  "            list.Add(new Data { Name = "Michael Holz"' Title = "Sales Manager"' Country = "Switzerland"' Address = "Grenzacherweg 237" }); " is 126.
