Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Sorting_UsingDelegateSortDescriptor,MainPage,C:\repos\telerik_win8-xaml-sdk\Grid\Sorting-UsingDelegateSortDescriptor\MainPage.xaml.cs,ListViewItem_Tapped_1,The length of the statement  "            this.dataGrid.SortDescriptors.Add(new DelegateSortDescriptor { KeyLookup = new CustomIKeyLookup()' SortOrder = SortOrder.Ascending }); " is 134.
Long Statement,Sorting_UsingDelegateSortDescriptor,MainPage,C:\repos\telerik_win8-xaml-sdk\Grid\Sorting-UsingDelegateSortDescriptor\MainPage.xaml.cs,ListViewItem_Tapped_3,The length of the statement  "            this.dataGrid.SortDescriptors.Add(new DelegateSortDescriptor { KeyLookup = new CustomIKeyLookup()' SortOrder = SortOrder.Descending }); " is 135.
