Method,LOC,CC,PC
SqlMembershipTable:SqlMembershipTable,3,1,1
SqlMembershipTable:InitializeMembershipTable,18,4,3
SqlMembershipTable:InitializeGatewayListProvider,8,2,2
SqlMembershipTable:GetGateways,11,3,0
SqlMembershipTable:ReadRow,11,3,1
SqlMembershipTable:ReadAll,11,3,0
SqlMembershipTable:InsertRow,26,7,2
SqlMembershipTable:UpdateRow,26,7,3
SqlMembershipTable:UpdateIAmAlive,16,5,1
SqlMembershipTable:DeleteMembershipTableEntries,11,3,1
SqlMembershipTable:InitTableAsync,9,2,0
OrleansRelationalDownloadStream:OrleansRelationalDownloadStream,6,1,2
OrleansRelationalDownloadStream:Flush,3,1,0
OrleansRelationalDownloadStream:Read,16,3,3
OrleansRelationalDownloadStream:ReadAsync,21,3,4
OrleansRelationalDownloadStream:CopyToAsync,12,4,3
OrleansRelationalDownloadStream:Seek,3,1,2
OrleansRelationalDownloadStream:SetLength,3,1,1
OrleansRelationalDownloadStream:Write,3,1,3
OrleansRelationalDownloadStream:Dispose,6,2,1
OrleansRelationalDownloadStream:ValidateReadParameters,18,6,3
DbConstantsStore:GetDbConstants,3,1,1
DbConstantsStore:SupportsCommandCancellation,5,1,1
DbConstantsStore:SupportsCommandCancellation,5,1,1
DbConstantsStore:SupportsStreamNatively,4,1,1
DbConstantsStore:SupportsStreamNatively,4,1,1
DbConstantsStore:IsSynchronousAdoNetImplementation,4,1,1
DbConstantsStore:IsSynchronousAdoNetImplementation,4,1,1
DbConstants:DbConstants,5,1,3
DbExtensions:CreateParameter,13,2,6
DbExtensions:AddParameter,3,1,6
DbExtensions:GetValueOrDefault,4,1,3
DbExtensions:GetValueOrDefaultAsync,4,1,3
DbExtensions:GetValueOrDefault,3,1,3
DbExtensions:GetValueOrDefaultAsync,3,1,3
DbExtensions:GetValue,4,1,2
DbExtensions:GetValueAsync,4,1,3
DbExtensions:ReflectionParameterProvider,15,3,3
DbExtensions:ReflectionSelector,14,3,1
DbConnectionFactory:GetFactory,1,1,1
IRelationalStorage:ReadAsync,1,1,5
IRelationalStorage:ExecuteAsync,1,1,4
RelationalStorage:CreateInstance,9,3,2
RelationalStorage:ReadAsync,14,3,5
RelationalStorage:ExecuteAsync,11,2,4
RelationalStorage:RelationalStorage,6,1,2
RelationalStorage:SelectAsync,13,3,3
RelationalStorage:ExecuteReaderAsync,13,4,4
RelationalStorage:ExecuteAsync,18,7,6
RelationalStorage:CommandCancellation,10,2,1
RelationalOrleansQueries:RelationalOrleansQueries,5,1,3
RelationalOrleansQueries:CreateInstance,5,1,3
RelationalOrleansQueries:ExecuteAsync,3,1,2
RelationalOrleansQueries:ReadAsync,4,1,4
RelationalOrleansQueries:UpsertSiloMetricsAsync,11,1,6
RelationalOrleansQueries:UpsertReportClientMetricsAsync,9,1,5
RelationalOrleansQueries:InsertStatisticsCountersAsync,1,1,5
RelationalStorageExtensions:ExecuteMultipleInsertIntoAsync,72,10,7
RelationalStorageExtensions:ReadAsync,3,1,4
RelationalStorageExtensions:ReadAsync,7,1,4
RelationalStorageExtensions:ReadAsync,3,1,3
RelationalStorageExtensions:ExecuteAsync,7,1,4
RelationalStorageExtensions:ExecuteAsync,3,1,3
RelationalStorageExtensions:GetStream,6,2,3
SqlFormatProvider:GetFormat,3,1,1
SqlReminderTable:SqlReminderTable,3,1,1
SqlReminderTable:Init,4,1,2
SqlReminderTable:ReadRows,3,1,1
SqlReminderTable:ReadRows,3,1,2
SqlReminderTable:ReadRow,3,1,2
SqlReminderTable:UpsertRow,3,1,1
SqlReminderTable:RemoveRow,3,1,3
SqlReminderTable:TestOnlyClearTable,3,1,0
AdoNetConfigurationExtensions:AddAdoNetStorageProvider,22,4,4
AdoNetConfigurationExtensions:GetConnectionString,9,3,2
AdoGrainKey:AdoGrainKey,8,1,2
AdoGrainKey:AdoGrainKey,9,1,2
AdoGrainKey:AdoGrainKey,8,1,1
AdoGrainKey:GetHashBytes,21,6,0
AdoGrainKey:ToString,15,3,0
AdoGrainKey:ToGuidKey,3,1,2
IHasher:Hash,1,1,1
IStorageDeserializer:Deserialize,1,1,2
IStorageDeserializer:Deserialize,1,1,2
IStorageDeserializer:Deserialize,1,1,2
IStorageHasherPicker:PickHasher,1,1,6
StorageHasherPicker:StorageHasherPicker,6,2,1
StorageHasherPicker:PickHasher,3,1,6
SerializationChoice:SerializationChoice,11,3,3
IStorageSerializationPicker:PickDeserializer,1,1,6
IStorageSerializationPicker:PickSerializer,1,1,6
IStorageSerializer:Serialize,1,1,1
IStorageSerializer:Serialize,1,1,2
IStorageSerializer:Serialize,1,1,2
OrleansDefaultHasher:Hash,3,1,1
OrleansStorageDefaultBinarySerializer:OrleansStorageDefaultBinarySerializer,7,2,2
OrleansStorageDefaultBinarySerializer:Serialize,3,1,2
OrleansStorageDefaultBinarySerializer:Serialize,3,1,1
OrleansStorageDefaultBinarySerializer:Serialize,3,1,2
OrleansStorageDefaultBinaryDeserializer:OrleansStorageDefaultBinaryDeserializer,7,2,2
OrleansStorageDefaultBinaryDeserializer:Deserialize,3,1,2
OrleansStorageDefaultBinaryDeserializer:Deserialize,3,1,2
OrleansStorageDefaultBinaryDeserializer:Deserialize,3,1,2
OrleansStorageDefaultJsonDeserializer:OrleansStorageDefaultJsonDeserializer,11,3,2
OrleansStorageDefaultJsonDeserializer:Deserialize,7,5,2
OrleansStorageDefaultJsonDeserializer:Deserialize,3,1,2
OrleansStorageDefaultJsonDeserializer:Deserialize,5,3,2
OrleansStorageDefaultJsonSerializer:OrleansStorageDefaultJsonSerializer,11,3,2
OrleansStorageDefaultJsonSerializer:Serialize,9,5,2
OrleansStorageDefaultJsonSerializer:Serialize,3,1,1
OrleansStorageDefaultJsonSerializer:Serialize,7,3,2
OrleansStorageDefaultXmlDeserializer:OrleansStorageDefaultXmlDeserializer,6,2,1
OrleansStorageDefaultXmlDeserializer:Deserialize,4,1,2
OrleansStorageDefaultXmlDeserializer:Deserialize,6,3,2
OrleansStorageDefaultXmlDeserializer:Deserialize,4,1,2
OrleansStorageDefaultXmlSerializer:OrleansStorageDefaultXmlSerializer,6,2,1
OrleansStorageDefaultXmlSerializer:Serialize,7,3,2
OrleansStorageDefaultXmlSerializer:Serialize,7,3,1
OrleansStorageDefaultXmlSerializer:Serialize,5,1,2
AdoNetStorageProvider:Init,38,7,3
AdoNetStorageProvider:Close,3,1,0
AdoNetStorageProvider:ClearStateAsync,40,5,3
AdoNetStorageProvider:ReadStateAsync,88,6,3
AdoNetStorageProvider:WriteStateAsync,45,5,3
AdoNetStorageProvider:CheckVersionInconsistency,13,2,7
AdoNetStorageProvider:LogString,4,1,7
AdoNetStorageProvider:GrainIdAndExtensionAsString,11,2,1
AdoNetStorageProvider:ExtractBaseClass,1,1,1
RelationalStorageProviderQueries:RelationalStorageProviderQueries,14,4,3
DefaultRelationalStoragePicker:DefaultRelationalStoragePicker,10,3,2
DefaultRelationalStoragePicker:PickDeserializer,5,1,6
DefaultRelationalStoragePicker:PickSerializer,4,1,6
SqlStatisticsPublisher:Init,9,2,3
SqlStatisticsPublisher:Close,3,1,0
SqlStatisticsPublisher:AddConfiguration,8,1,4
SqlStatisticsPublisher:AddConfiguration,11,2,6
SqlStatisticsPublisher:Init,3,1,3
SqlStatisticsPublisher:ReportMetrics,11,3,1
SqlStatisticsPublisher:Init,3,1,6
SqlStatisticsPublisher:ReportMetrics,11,3,1
SqlStatisticsPublisher:Init,3,1,6
SqlStatisticsPublisher:ReportStats,29,5,1
SqlStatisticsPublisher:BatchCounters,7,2,2
DbStoredQueries:DbStoredQueries,1,1,1
