Project,Namespace,Ca types,Ce types
Sample.Grains.Interfaces,Sample.Grains,,Sample.Grains.Models.TodoItem' Sample.Grains.Models.WeatherInfo
Sample.Grains.Interfaces,Sample.Grains.Models,Sample.Grains.ITodoGrain' Sample.Grains.IWeatherGrain,
