Architecture smell,Project,Namespace,Cause
Unstable Dependency,OrleansServiceBus,Orleans.ServiceBus.Providers.Testing,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Orleans.ServiceBus.Providers
Unstable Dependency,OrleansServiceBus,Orleans.ServiceBus.Providers,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Orleans.Streams
God Component,OrleansServiceBus,Orleans.ServiceBus.Providers,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 38
Feature Concentration,OrleansServiceBus,Orleans.ServiceBus.Providers.Testing,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EventHubGeneratorStreamProviderSettings' SimpleStreamEventDataGenerator' EventHubPartitionDataGenerator' IDataGenerator' IStreamDataGeneratingController' IStreamDataGenerator' IIntCounter' IntCounter' EventHubPartitionGeneratorReceiver]' [EventDataGeneratorStreamProvider]' [EventDataProxyMethods' EventDataMethodCache]. LCC (Lack of Component Cohesion) = 0.25
