Implementation smell,Namespace,Class,File,Method,Description
Missing Default,OrleansPSUtils,GetGrain,C:\repos\dotnet_orleans\src\Orleans.PowerShell\GetGrain.cs,ProcessRecord,The following switch statement is missing a default case: switch (this.ParameterSetName)                  {                      case GuidKeySet:                          baseMethodInfo = client.GetType()                              .GetMethod(GetGrainMethodName' new[] { typeof(Guid)' typeof(string) });                          methodParams.Add(this.GuidKey);                          break;                      case GuidCompoundKeySet:                          baseMethodInfo = client.GetType()                              .GetMethod(GetGrainMethodName' new[] { typeof(Guid)' typeof(string)' typeof(string) });                          methodParams.Add(this.GuidKey);                          methodParams.Add(this.KeyExtension);                          break;                      case LongKeySet:                          baseMethodInfo = client.GetType()                              .GetMethod(GetGrainMethodName' new[] { typeof(long)' typeof(string) });                          methodParams.Add(this.LongKey);                          break;                      case LongCompoundKeySet:                          baseMethodInfo = client.GetType()                              .GetMethod(GetGrainMethodName' new[] { typeof(long)' typeof(string)' typeof(string) });                          methodParams.Add(this.LongKey);                          methodParams.Add(this.KeyExtension);                          break;                      case StringKeySet:                          baseMethodInfo = client.GetType()                              .GetMethod(GetGrainMethodName' new[] { typeof(string)' typeof(string) });                          methodParams.Add(this.StringKey);                          break;                  }
