Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
BuscarCaixaEntrada,0,1,0,0,1,7,1,0,1,0,1,1
BuscarCaixaSaida,0,1,0,0,1,7,1,0,1,0,1,1
FabricaBuscaMensagens,0,1,0,0,1,14,4,0,0,0,3,0
Processamento,0,1,0,0,1,16,2,0,0,0,2,0
IBuscarMensagens,0,1,0,0,0,4,1,2,0,0,1,0
